TimeUS,RPM,Curr,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Guasto
21666819,6228,3.39,-6.86,-8.5,-8.83,-6.99,8.21,7.86,0.05116367,0.075096,-0.06550981,-0.6523843,1.015594,-9.160154,2
21778387,6270,3.51,-6.45,-8.55,-8.79,-6.82,8.2,7.75,-0.0193999,0.03530708,-0.002648658,-0.332986,1.252385,-9.489633,2
21884376,6386,3.64,-6.06,-7.85,-8.7,-7.17,8.19,7.7,0.1680938,0.01491267,0.00631055,-0.4978001,0.9416553,-9.194953,2
22000292,6239,3.76,-5.28,-7.17,-8.3,-7.17,8.15,7.7,0.1340478,0.0202833,-0.01322424,-0.5938982,1.304424,-9.545039,2
22102995,6220,3.94,-4.58,-5.84,-6.89,-6.34,8.03,7.7,0.150797,0.2681575,0.03333491,-0.7478185,1.009647,-9.326283,2
22219173,6350,3.89,-4.06,-4.37,-4.86,-3.87,7.88,7.69,0.1770135,0.4174121,0.01299247,-0.7827488,0.9456179,-9.394142,2
22328200,6417,3.73,-3.95,-3.79,-3.57,-1.58,7.79,7.56,0.1015487,0.326358,-0.002672671,-0.6260065,1.314675,-9.469427,2
22435620,6315,3.57,-4.23,-4.13,-3.15,-0.27,7.76,7.31,-0.04571104,0.1011178,-0.05985923,-1.085567,1.24937,-9.629658,2
22549873,6343,3.58,-4.51,-6.04,-3.51,-0.39,7.78,7.07,-0.3757843,-0.2016777,-0.02754783,-0.7366065,1.399453,-8.962364,2
22656924,6231,4.45,-4.73,-7.19,-4.04,-1.56,7.83,7.18,-0.07499005,-0.1893837,0.01902406,-0.8232026,1.277568,-9.171488,2
22764232,6583,4.31,-4.59,-6.5,-4.58,-2.24,7.87,6.91,0.2031313,0.05226794,-0.07413067,-1.156279,1.041065,-10.11751,2
22869609,6677,3.97,-3.98,-5.59,-5.19,-2.36,7.92,6.63,0.1592214,-0.01627226,-0.02575315,-0.9250225,1.330725,-10.08984,2
22980841,6472,4.49,-3.83,-4.29,-5.37,-3.04,7.93,6.6,0.1045472,-0.08312079,0.01114902,-0.3681708,0.964102,-10.40302,2
23082368,6628,4.11,-3.9,-3.84,-5.41,-3.71,7.93,6.8,0.09814788,-0.05394194,0.03309111,-1.030587,0.9190607,-10.21993,2
23194053,6638,4.21,-4.33,-4.19,-5.22,-4.17,7.92,7.14,-0.03414334,-0.05778762,0.06111621,-1.099908,1.006838,-10.38221,2
23403083,6755,3.93,-5.49,-4.93,-1.99,-2.06,7.64,7.8,-0.1713919,0.3489638,0.0524393,-0.7446294,1.228716,-10.18291,2
23521974,6538,4.08,-6.08,-5.59,1.54,1.26,7.28,8.01,-0.08502451,0.5408561,0.0571066,-0.9908747,1.427392,-9.554853,2
23620793,6503,4.24,-6.48,-6.03,3.35,4.45,7.08,7.88,-0.1212131,0.4642323,0.02541229,-0.4133843,1.342919,-9.722556,2
23731445,6614,4.19,-6.82,-6.24,3.7,5.5,7.04,7.65,-0.04178065,-0.03946011,-0.06852067,-0.3696232,1.102771,-9.597965,2
23845644,6615,3.84,-7.03,-6.26,2.85,4.2,7.14,7.15,0.03406047,-0.3642903,-0.09476466,-0.4141102,1.170961,-9.869698,2
23952182,6611,3.99,-7.18,-6.22,1.66,2.11,7.29,6.6,-0.06587794,-0.2886839,-0.1170881,-0.6631077,0.9480616,-9.816573,2
24061731,6396,4.12,-7.29,-6.18,0.74,-0.14,7.4,6.33,-0.03340135,-0.265993,-0.06122264,-0.7733812,0.9327739,-10.06773,2
24167225,6654,3.93,-7.18,-6.78,0.16,-1.08,7.48,6.38,-0.05890871,-0.006952672,-0.002932215,-0.7240649,1.35839,-10.28587,2
24281300,6571,4.37,-7.07,-7.29,-0.11,-1.34,7.51,6.49,-0.2012173,-0.08255954,0.08560244,-0.8585687,1.47687,-9.909265,2
24391957,6589,4.49,-7.11,-7.07,-0.45,-1.6,7.56,6.75,0.08397344,-0.09116431,0.05333025,-0.3842007,1.187247,-10.56549,2
24498726,6646,4.47,-7.24,-6.36,-2.51,-3.29,7.82,7.5,0.1876293,-0.4477715,0.1103148,-0.3300542,1.046106,-10.05233,2
24612962,6723,4.39,-7.31,-6.51,-4.38,-6.1,8.06,8.51,-0.01534027,-0.405708,0.09921995,-0.6422009,0.9174757,-10.03069,2
24720985,6564,4.65,-7.46,-6.93,-5.27,-7.74,8.17,9.58,-0.1258783,-0.2175276,0.09953512,-0.3906391,1.377542,-9.913342,2
24831747,6791,5.15,-7.58,-6.9,-5.2,-7.83,8.16,10.4,0.05022304,0.02069696,0.08181226,-0.6259198,1.413821,-10.63057,2
24934956,6842,4.86,-7.46,-6.82,-4.83,-7.05,8.11,10.83,0.003599304,0.1620616,0.09141973,-0.7578156,1.686474,-10.36251,2
25059430,6906,4.84,-7.3,-6.63,-4.42,-5.5,8.06,11.13,-0.04648109,0.1064267,0.08481732,-0.3882026,1.20623,-10.47134,2
25161053,7006,5.47,-7.3,-6.47,-4.09,-4.99,8.02,11.39,0.1047007,0.02384425,0.04346816,-0.4471142,1.370631,-10.51116,2
25271388,7125,5.08,-7.38,-6.19,-3.86,-4.87,7.99,11.52,0.06964139,0.02936569,0.008294365,-0.1923379,1.407517,-10.48245,2
25377032,7070,5.0,-7.38,-6.28,-3.54,-4.83,7.95,11.49,-0.007564867,0.0296391,0.01020279,-0.7148903,1.601028,-10.91374,2
25488601,7052,5.06,-7.48,-6.22,-3.1,-4.62,7.89,11.31,-0.0006469629,0.01763333,-0.03825305,-0.4043849,1.532749,-10.98073,2
25593998,7163,4.87,-7.73,-6.39,-2.56,-4.28,7.82,11.21,-0.05340266,0.1156915,0.003784552,-0.6742837,1.368086,-10.13545,2
25694985,6899,5.1,-8.74,-7.38,-2.24,-2.92,7.77,10.87,-0.3053027,0.2797464,-0.05221073,-0.6175206,1.282041,-10.35844,2
25804415,6840,4.57,-10.57,-9.85,-2.05,-1.8,7.74,10.46,-0.5782872,0.07823328,-0.09933305,-0.4073092,1.225192,-9.325071,2
25920822,6797,4.86,-12.02,-12.9,-2.33,-1.66,7.8,9.81,-0.3038871,-0.07480434,-0.1331035,-0.4612074,1.509895,-10.11003,2
26034268,7038,4.9,-13.2,-14.48,-2.59,-1.99,7.85,9.02,-0.3655705,-0.008810538,-0.1199863,-0.6606767,1.503358,-10.10288,2
26138243,6906,4.4,-13.38,-15.54,-2.95,-1.88,7.94,8.3,-0.2571888,0.0546721,-0.03485079,-0.9025601,1.876239,-10.26917,2
26241974,6781,4.66,-13.08,-15.5,-3.21,-2.32,8.0,8.03,0.04237379,-0.02872988,0.006722072,-0.9298368,1.70031,-10.21215,2
26359825,6658,4.49,-12.45,-14.36,-3.66,-2.66,8.1,7.8,0.1454006,-0.0790323,-0.01925233,-0.6690394,1.652048,-9.885625,2
26458407,6672,4.41,-12.08,-13.14,-3.96,-2.92,8.17,7.84,0.2437942,-0.07845894,0.06488885,-0.7417353,1.743184,-9.948395,2
26564208,6712,4.15,-11.55,-12.32,-4.21,-3.73,8.22,8.03,0.1449584,-0.1655204,0.01203016,-0.5841421,1.510363,-9.617299,2
26672759,6685,4.1,-11.35,-12.19,-4.45,-4.25,8.27,8.23,-0.0144025,-0.05163148,0.005464818,-0.8704952,1.707255,-9.577161,2
26796849,6694,3.87,-10.64,-11.64,-4.44,-4.46,8.27,8.2,0.1904606,-0.0012716,0.0091258799999999,-0.7214743,1.603179,-9.452881,2
26899944,6641,4.0,-8.58,-10.34,-4.02,-4.03,8.2,7.84,0.3996056,0.2302635,-0.0815212,-0.7728712,1.754032,-9.014749,2
27006409,6628,4.16,-7.06,-7.73,-3.85,-3.31,8.18,7.27,0.3121099,0.1747057,-0.06889573,-0.9433476,1.445161,-9.626594,2
27119431,6632,3.66,-6.29,-5.86,-3.94,-3.03,8.19,6.93,0.1423549,0.007537155,-0.02018871,-0.5836416,1.314573,-9.337242,2
27224786,6524,3.29,-6.07,-5.67,-4.1,-3.64,8.2,6.73,-0.1621396,-0.02963516,-0.005267566,-0.5573831,1.156984,-8.829657,2
27327273,6480,3.58,-6.16,-6.06,-4.41,-4.22,8.24,6.42,-0.1352202,-0.09092561,-0.04288913,-0.4983362,1.317607,-8.859598,2
27450792,6221,3.49,-6.18,-6.7,-4.71,-4.78,8.27,6.22,-0.1142076,-0.002104605,-0.02770617,-0.8904989,1.406577,-8.826985,2
27553213,6296,3.4,-6.1,-7.07,-4.92,-4.97,8.29,6.21,-0.05666449,0.03705971,-0.001469904,-0.5606596,1.337072,-8.735858,2
27658297,6255,3.83,-6.02,-6.92,-4.8,-5.41,8.28,6.35,0.1809975,-0.03418625,-0.01243215,-0.9405012,1.317616,-9.179579,2
27771631,6216,3.7,-5.87,-6.58,-4.76,-5.22,8.27,6.56,0.09786292,-0.02442139,0.05934611,-0.6260641,1.418991,-8.241381,2
27877144,6061,3.77,-5.72,-6.29,-4.62,-4.93,8.26,6.74,-0.03404526,0.07094707,0.01182412,-0.7000163,1.344252,-9.184338,2
27995049,6161,3.29,-4.71,-5.86,-4.08,-3.72,8.21,7.01,-0.005442102,0.1633765,0.09225272,-0.3484529,1.304083,-8.769672,2
28096525,6227,3.82,-3.26,-5.65,-4.01,-3.87,8.2,7.27,0.08233909,-0.1308277,0.06037259,-0.7139275,1.61254,-8.537424,2
28220328,6218,4.49,-1.27,-2.9,-4.36,-3.77,8.22,7.61,0.6944059,0.02573243,0.06286195,-0.5421745,1.756042,-9.8124,2
28318401,6673,4.33,0.13,0.25,-4.12,-4.09,8.22,8.16,0.3696144,0.0132974,0.1995021,-0.5501672,1.550843,-9.569019,2
28440020,6713,4.33,0.91,2.72,-3.59,-4.14,8.22,8.93,0.06665492,0.01890798,0.1061141,-0.7845138,0.9263741,-9.649976,2
28538243,6600,4.4,0.69,2.72,-3.17,-3.73,8.23,9.35,0.00648693,0.1494188,0.03634346,-0.6104059,1.223343,-9.920763,2
28651812,6622,4.68,0.23,1.59,-2.87,-2.83,8.23,9.69,-0.08833864,0.1212606,0.005073043,-0.3009985,1.470468,-9.276939,2
28758152,6773,4.53,-0.31,0.6,-2.7,-2.3,8.23,9.82,-0.02165328,0.08152919,-0.001450867,-0.7174185,1.350299,-9.659922,2
28992836,6877,4.4,-1.86,-1.75,-2.92,-2.36,8.24,9.84,-0.2372456,-0.05213651,-0.03614757,-0.6702948,1.077637,-9.738773,2
29101840,6726,4.28,-2.69,-3.43,-3.16,-2.26,8.25,9.74,-0.2269165,0.02397408,-0.04822824,-0.7000524,1.275621,-9.484611,2
29208300,6688,4.5,-1.74,-4.05,-3.42,-2.52,8.26,9.45,0.05287396,-0.1462966,-0.07029769,-0.624341,1.270218,-10.4825,2
29316839,6468,4.15,0.22,-2.42,-3.59,-3.0,8.26,8.96,0.3208484,-0.03887004,-0.1077964,-0.482745,1.25279,-9.388533,2
29423721,6597,4.27,2.47,0.3,-3.66,-3.27,8.26,8.54,0.5093119,-0.03591493,-0.08736312,-0.9009669,1.126079,-10.18435,2
29539970,6553,4.52,4.39,3.71,-3.58,-3.11,8.26,8.25,0.462186,-0.00843063,-0.03092832,-0.5695541,0.751318,-9.992869,2
29648070,6658,4.28,5.08,5.24,-3.44,-3.12,8.28,8.17,-0.008634574,-0.02635548,0.03014152,-0.6840386,0.6834609,-10.24029,2
29758058,6651,4.28,5.12,5.23,-3.37,-3.34,8.28,8.2,0.04063235,-0.1106132,0.00222092,-0.2810204,0.9672164,-9.476539,2
29860752,6476,4.84,4.68,5.1,-3.17,-3.71,8.3,8.27,-0.102806,-0.01094499,0.02363972,-0.5746417,0.8068045,-9.967871,2
30071157,6796,4.67,2.42,2.36,-2.74,-3.98,8.33,8.69,-0.3110345,-0.01897068,0.02140789,-0.3484376,0.7481604,-9.673755,2
30180276,6625,4.14,0.04,0.07,-2.36,-3.82,8.33,8.72,-0.4217716,0.0349982,0.02063573,-0.4465403,0.7951815,-9.710494,2
30281488,6572,4.65,-1.76,-2.36,-2.01,-3.42,8.33,8.58,-0.4613965,0.0856835299999999,-0.03795974,-0.5848672,0.7244774,-9.856654,2
30399449,6722,3.96,-4.1,-5.74,-1.42,-2.99,8.3,8.03,-0.3666236,0.1053317,-0.08828476,-0.5082795,0.9656771,-9.84355,2
30618645,6634,4.1,-4.06,-6.23,-1.08,-1.79,8.27,6.65,0.232199,0.05801455,-0.1059959,-0.507497,0.8466899,-10.40175,2
30834375,6462,3.7,-0.98,-2.37,-1.1,-1.71,8.27,5.48,0.3137782,-0.0891850899999999,-0.03771086,-0.315108,0.6773219,-10.08263,2
30941811,6316,3.82,-0.26,-1.42,-1.02,-1.93,8.27,5.39,0.1226715,0.02225567,0.01638628,-0.4705153,0.6730146,-10.07845,2
31048489,6350,3.78,0.14,-1.51,-1.04,-1.71,8.27,5.58,-0.1108208,0.01908284,0.05103306,-0.6504747,0.5632446,-9.913043,2
31159276,6289,3.91,0.23,-2.07,-1.17,-1.06,8.27,5.82,-0.1015297,-0.0138392,0.02256256,-0.463447,0.6916062,-9.634033,2
31484881,6326,3.7,-0.91,-3.65,-1.88,-1.2,8.27,6.27,-0.1719666,-0.04635851,0.0366681,-0.535742,0.7670887,-9.746214,2
31588481,6271,3.71,-1.32,-4.42,-2.03,-1.44,8.27,6.52,-0.1238293,-0.08217961,0.05043534,-0.3415716,0.7683051,-9.683703,2
31697437,6319,3.72,-1.47,-4.64,-2.2,-1.89,8.28,6.87,-0.01833439,-0.06337126,0.0791524,-0.4520804,0.6172678,-9.983475,2
31811012,6408,3.85,-0.79,-4.19,-2.36,-2.16,8.28,7.19,0.1424116,-0.0834001999999999,0.05810298,-0.4967813,0.5609936,-9.742105,2
31911863,6358,4.06,-0.19,-2.86,-2.48,-2.34,8.28,7.51,0.2416925,-0.08391335,0.08129897,-0.5395327,0.5705692,-9.715129,2
32017593,6442,4.0,0.12,-1.74,-2.55,-2.43,8.28,7.94,0.06530757,0.05474538,0.08637122,-0.4867634,0.4107226,-9.889004,2
32130590,6458,4.33,0.02,-1.34,-2.7,-2.5,8.28,8.36,-0.02392141,0.02799797,0.0720236499999999,-0.4366415,0.6897793,-9.66961,2
32238234,6543,4.33,-0.44,-1.4,-2.92,-2.73,8.28,8.67,-0.04519915,-0.01563577,0.05882163,-0.5305339,0.6868447,-9.798042,2
32349857,6550,4.0,-0.85,-1.87,-3.11,-2.96,8.28,8.87,0.03012636,-0.0368637,0.01195283,-0.4584315,0.887287,-9.560534,2
32662444,6484,4.16,-1.63,-2.34,-3.56,-2.88,8.3,9.3,0.09897479,-0.0493663,-0.01345778,-0.3688788,0.737308,-9.629952,2
32778778,6430,4.02,-1.41,-2.15,-3.63,-3.45,8.3,9.22,0.1167196,-0.1780789,-0.02718608,-0.4289064,0.909678,-9.374349,2
32874825,6457,4.15,-1.15,-2.07,-3.51,-3.97,8.29,9.13,0.02766376,-0.03087343,-0.01298913,-0.4960584,0.9429342,-9.390218,2
32987192,6461,4.16,-1.03,-1.74,-3.35,-3.91,8.29,8.92,0.01397524,0.05607782,-0.04354607,-0.4306978,0.5119404,-9.770226,2
33103079,6725,4.11,-0.95,-1.61,-3.13,-3.46,8.29,8.6,-0.07854483,0.09984931,-0.03495838,-0.5913097,0.6576322,-9.982783,2
33201468,6427,3.93,-1.11,-1.38,-3.04,-2.91,8.29,8.31,0.0614004,0.1151828,-0.05302227,-0.4374111,0.7021633,-9.980032,2
33312389,6416,4.14,-1.37,-1.56,-3.07,-2.77,8.29,7.93,0.02576539,-0.1158083,-0.06260464,-0.500437,0.7202729,-9.436164,2
33421946,6466,3.78,-1.53,-2.07,-3.24,-2.98,8.29,7.59,-0.04766712,0.007398219,-0.05885298,-0.3127066,0.6955292,-9.779553,2
33538163,6372,3.87,-1.73,-2.47,-3.23,-3.54,8.29,7.28,-0.001842075,-0.1102318,-0.01360234,-0.3994549,0.6329302,-9.623655,2
33646996,6382,4.14,-1.94,-2.53,-3.11,-3.5,8.29,6.98,-0.006340881,0.07886609,-0.07336891,-0.5725586,0.5691757,-10.03347,2
33758305,6347,3.69,-2.13,-2.49,-3.0,-3.32,8.28,6.51,0.1140768,0.0361396,-0.1131285,-0.4877348,0.6497293,-9.895188,2
33855268,6256,3.65,-2.23,-2.68,-2.93,-3.09,8.28,6.08,-0.02277418,0.02351318,-0.09683288,-0.5928241,0.4080729,-9.994862,2
33965777,6224,3.3,-2.31,-3.4,-2.98,-2.92,8.28,5.68,-0.1591437,0.07621625,-0.06021467,-0.7224893,0.5980381,-9.553006,2
34077968,6033,3.52,-2.28,-4.14,-3.28,-2.9,8.29,5.48,-0.0459974,-0.05191201,0.00600485,-0.6204024,0.657629,-9.68127,2
34198158,6157,3.73,-2.2,-4.22,-3.61,-3.19,8.31,5.74,0.04318845,-0.05122211,0.0777835199999999,-0.6832799,0.6433184,-9.701581,2
34298296,6159,3.83,-2.2,-3.97,-3.81,-3.41,8.32,6.22,0.03664583,-0.07021745,0.09270004,-0.6801322,0.6917797,-9.532971,2
34404167,6189,3.99,-2.24,-3.26,-3.99,-3.53,8.32,6.79,0.1873196,0.00175882,0.09850196,-0.488788,0.6567661,-9.753033,2
34514860,6293,3.98,-2.57,-2.81,-4.02,-3.65,8.32,7.35,-0.01352801,-0.04710253,0.06859839,-0.5722988,0.6209572,-9.779379,2
34619462,6455,3.91,-3.01,-3.17,-3.92,-3.99,8.32,7.8,-0.02598634,-0.08738588,0.05993627,-0.3670087,0.6360366,-9.651168,2
34728051,6398,4.12,-3.35,-3.66,-3.82,-4.12,8.31,8.15,-0.1630958,0.04102096,0.07005657,-0.5561115,0.4149038,-9.996463,2
34848833,6381,4.21,-3.6,-4.25,-3.7,-3.66,8.31,8.53,-0.1662008,0.08054804,0.07113037,-0.4429637,0.6162153,-9.978987,2
34948026,6465,4.17,-3.83,-4.52,-3.48,-3.63,8.29,8.91,-0.05131811,-0.001139414,0.07569666,-0.44752,0.5502132,-9.916433,2
35059863,6397,3.82,-3.86,-4.68,-3.26,-3.45,8.28,9.25,-0.09341948,0.0639109,0.04815701,-0.2998948,0.7904717,-9.635283,2
35162985,6359,4.46,-3.89,-4.31,-3.03,-3.34,8.26,9.43,0.1869355,0.07194213,0.01668188,-0.2275632,0.8365924,-9.335545,2
35273076,6498,4.08,-4.06,-3.51,-2.81,-3.06,8.25,9.36,0.04159927,0.09924868,-0.02894979,-0.4031667,0.5759194,-10.04722,2
35386270,6458,3.9,-3.31,-2.79,-2.54,-2.99,8.23,8.97,0.1509387,-0.0544868,-0.07588504,-0.489251,0.672668,-9.747932,2
35486291,6301,3.96,-2.97,-2.01,-2.47,-2.78,8.22,8.46,0.0530564,0.07192852,-0.06806841,-0.4411759,0.5383149,-9.617036,2
35594719,6369,3.7,-2.73,-1.71,-2.47,-2.69,8.22,7.85,-0.00225542,-0.03819054,-0.0975948,-0.2577605,0.5394699,-9.2616,2
35706059,6288,3.88,-2.83,-1.83,-2.53,-2.8,8.23,7.39,0.001042321,-0.03449511,-0.02858111,-0.4820676,0.7156919,-9.546231,2
35814328,6353,4.16,-3.56,-2.22,-2.85,-2.7,8.24,7.42,-0.03399795,-0.049089,0.04917591,-0.3651269,0.4483646,-9.848025,2
35916205,6315,3.94,-4.37,-3.09,-2.99,-2.88,8.25,7.99,-0.2444613,0.04632304,0.1658216,-0.7102464,0.567674,-10.40645,2
36024735,6382,3.95,-4.99,-4.34,-3.18,-2.87,8.27,8.92,-0.1686381,0.01934794,0.1606939,-0.3887671,0.8410427,-9.497729,2
36139256,6268,4.37,-5.54,-4.66,-3.17,-3.01,8.27,10.19,0.006107456,-0.06429178,0.1828558,-0.5398438,0.8090419,-9.769146,2
36255877,6601,4.51,-5.81,-4.58,-2.97,-3.32,8.25,11.42,-0.0005656041,-0.04038835,0.1823331,-0.5533987,0.5177878,-10.10384,2
36355617,6493,4.54,-5.97,-4.66,-2.8,-3.33,8.23,12.19,0.04998614,-0.1532229,0.0934858799999999,-0.2315068,0.8293761,-9.317308,2
36467603,6764,4.65,-6.24,-4.63,-2.5,-3.03,8.2,12.58,-0.1299582,0.2561102,0.03535232,-0.8758485,0.5295392,-10.36569,2
36583828,6698,4.32,-6.31,-4.99,-2.72,-1.99,8.22,12.49,-0.009534875,0.1200655,-0.02391218,-0.4116922,0.9724756,-9.874744,2
36693818,6690,4.43,-6.47,-4.85,-3.01,-1.91,8.26,12.13,0.0287028,-0.0836467,-0.0669277499999999,-0.4566071,0.9928986,-9.800253,2
36793805,6736,4.22,-6.69,-4.53,-3.39,-2.27,8.3,11.57,0.06158555,-0.0448671,-0.08001407,-0.7929813,0.7760381,-9.829632,2
36896462,6602,4.31,-7.67,-5.02,-3.78,-2.79,8.35,10.76,-0.1452717,-0.0003636355,-0.1254416,-0.9097404,0.6456636,-9.613376,2
37006217,6647,4.31,-9.89,-7.24,-3.93,-3.03,8.37,10.01,-0.5194073,-0.03526948,-0.1435772,-0.5178039,0.7527497,-10.0562,2
37118284,6711,4.03,-11.65,-10.14,-3.86,-3.41,8.36,9.36,-0.2546111,0.02970656,-0.129249,-0.5250973,1.010773,-9.785014,2
37333163,6456,4.18,-11.6,-10.74,-3.16,-4.57,8.21,8.48,0.1776152,0.02032426,-0.07443137,-0.6202926,1.322448,-10.10649,2
37450074,6428,4.01,-10.57,-9.06,-2.62,-4.26,8.1,8.17,0.1898109,0.09450169,-0.0005282107,-0.4399178,0.8197863,-9.730256,2
37554436,6415,4.17,-9.8,-7.84,-2.19,-3.58,8.02,7.97,0.3091409,0.1655629,-0.05448634,-0.3778891,0.7391557,-9.488791,2
37657843,6288,4.22,-9.16,-7.67,-1.95,-2.7,7.98,7.82,-0.1879843,0.20434,0.02993625,-0.6600844,0.7397396,-10.17949,2
37767247,6373,4.19,-8.48,-7.82,-2.06,-1.52,8.0,7.76,0.02575172,0.1537172,0.04893562,-0.5803292,0.8493656,-10.08644,2
37883249,6432,4.25,-7.88,-7.56,-2.45,-0.94,8.06,7.95,0.1850505,-0.03968648,0.05950863,-0.3557529,0.9196972,-10.0013,2
37992899,6620,4.4,-7.04,-6.8,-2.89,-1.73,8.11,8.32,0.2178958,-0.1653669,0.03741832,-0.4998928,1.014629,-9.71841,2
38101657,6542,4.53,-6.24,-5.84,-3.32,-2.65,8.16,8.65,0.2320457,-0.0690757,-0.01910811,-0.6331297,0.8168588,-10.05779,2
38208211,6538,4.32,-5.56,-5.41,-3.56,-3.2,8.19,8.87,0.07361028,-0.01580224,0.01608202,-0.5290628,0.8021134,-9.839974,2
38311235,6510,4.2,-5.02,-5.24,-3.61,-3.42,8.19,8.96,0.08331855,0.04023947,-0.02014637,-0.4887436,0.8954186,-9.569542,2
38418797,6654,4.4,-4.56,-5.03,-3.65,-3.45,8.2,8.94,0.1363315,0.03183505,-0.01382176,-0.6713363,0.9068741,-10.18072,2
38523753,6629,4.87,-4.37,-4.21,-3.69,-3.38,8.2,8.99,0.2355664,0.08973308,0.0354515,-0.5707132,1.09787,-10.06737,2
38642830,6719,4.7,-4.58,-2.9,-3.61,-3.36,8.19,9.46,0.1051492,-0.03673799,0.1121538,-0.3090631,0.8400447,-10.01192,2
38752729,6783,4.76,-4.95,-2.55,-3.45,-3.8,8.18,10.09,0.06636627,-0.08229559,0.09115338,-0.4822642,1.016427,-9.773057,2
38848488,6897,4.37,-5.33,-2.94,-3.29,-4.09,8.17,10.59,-0.053613,-0.0556063,0.05780743,-0.6211982,1.054682,-9.696085,2
38965197,6721,4.64,-5.68,-3.75,-3.17,-3.81,8.16,11.0,-0.1866345,0.09058587,0.04080771,-0.5151098,1.045621,-10.08132,2
39067028,6820,4.45,-5.78,-4.02,-3.0,-3.59,8.14,10.92,0.0008856309,0.02140243,-0.0497349,-0.4899177,0.7909169,-9.532016,2
39177159,6651,4.42,-5.73,-4.25,-2.86,-3.55,8.12,10.52,-0.01124689,0.03984557,-0.08391097,-0.4129981,0.9683104,-9.631082,2
39286187,6585,4.45,-5.61,-4.43,-2.75,-3.34,8.11,10.06,-0.1299819,0.07715683,-0.0802871099999999,-0.4642795,0.8365167,-10.14577,2
39392257,6584,4.31,-5.49,-4.53,-2.58,-3.17,8.1,9.74,0.05720169,0.03279671,-0.04264533,-0.3009399,1.062163,-9.515566,2
39512150,6557,4.36,-5.32,-4.75,-2.47,-2.77,8.09,9.53,-0.05860663,0.0833583,-0.008353126,-0.3942035,0.8753929,-9.833697,2
39727830,6560,4.29,-5.02,-4.65,-2.32,-2.8,8.07,9.46,0.01484892,0.02388196,-0.02620561,-0.4306219,0.7088892,-9.917745,2
39840310,6635,3.84,-4.79,-4.67,-2.28,-2.62,8.07,9.25,-0.147544,0.07414141,-0.04616674,-0.2601482,0.9066038,-9.143963,2
39954244,6561,4.24,-4.58,-4.43,-2.22,-2.54,8.06,8.85,0.04510178,-0.01245809,-0.05192335,-0.3992513,0.964308,-9.834612,2
40061574,6426,3.91,-4.26,-4.76,-2.24,-2.16,8.06,8.53,-0.1183837,0.1888703,-0.05796239,-0.7143462,0.8271555,-9.560633,2
40166869,6390,3.9,-3.9,-5.27,-2.54,-1.76,8.09,8.08,-0.1551854,0.05219433,-0.06877427,-0.5633751,0.8543429,-9.467177,2
40272475,6242,4.16,-3.56,-5.08,-3.02,-1.66,8.12,7.83,0.0672046,0.08371732,-0.04424756,-0.5558167,0.7422722,-9.52303,2
40373281,6401,4.06,-3.18,-4.59,-3.62,-1.97,8.15,7.84,0.04487955,-0.1044588,0.02195514,-0.7258639,1.014139,-9.829524,2
40489162,6536,4.35,-2.96,-3.57,-4.09,-3.02,8.18,7.93,0.2577876,-0.1732161,0.001335648,-0.8006014,0.8184209,-10.01501,2
40600277,6494,4.27,-2.94,-3.21,-4.57,-3.46,8.2,8.27,0.01308255,0.03374393,0.09379178,-0.7764049,1.02706,-9.943584,2
40698746,6634,4.26,-3.15,-2.86,-4.76,-3.88,8.21,8.66,0.1136698,-0.07796632,0.05239902,-0.3356035,1.137422,-9.623274,2
40820381,6741,4.36,-3.58,-2.96,-4.69,-4.54,8.21,9.15,-0.07448204,0.01578225,0.0859971,-0.810579,0.9093981,-10.06222,2
40921220,6614,4.27,-3.9,-3.42,-4.71,-4.6,8.21,9.43,-0.1223859,-0.01478558,0.07799026,-0.8710511,1.06587,-9.394729,2
41041152,6621,4.49,-4.11,-4.13,-4.83,-4.03,8.22,9.79,-0.1266567,0.08890711,0.06807794,-0.5672157,1.036489,-9.837057,2
41140969,6682,4.36,-4.18,-4.29,-4.98,-3.78,8.23,9.95,0.0400389,0.003567469,0.04829127,-0.5641936,1.033244,-10.01265,2
41251180,6644,4.17,-3.62,-4.13,-5.24,-3.89,8.25,10.01,0.1793851,0.02725614,-0.001611362,-0.8664598,1.134102,-9.741818,2
41362031,6473,4.17,-2.12,-2.95,-5.57,-4.12,8.27,9.93,0.3047026,-0.08014845,-0.07300907,-0.6484494,0.9065957,-9.607465,2
41466288,6507,4.21,-0.41,-0.81,-5.81,-4.4,8.27,9.65,0.3742855,-0.04940428,-0.09984061,-0.5394322,0.9505063,-9.371269,2
41578288,6583,4.01,1.13,1.11,-6.06,-4.88,8.27,9.27,0.3107501,-0.06708996,-0.05473884,-1.028965,1.028624,-9.044905,2
41677272,6570,4.41,1.92,2.36,-6.22,-5.28,8.26,8.95,0.2739975,-0.1313796,-0.08857711,-0.390054,0.9082904,-9.611455,2
41783642,6526,4.16,2.27,3.02,-6.24,-5.67,8.26,8.65,0.03835759,-0.003784584,-0.02989142,-0.83582,0.600512,-9.713463,2
41903631,6443,4.13,2.29,2.19,-6.22,-5.45,8.27,8.5,-0.3162988,0.03812955,-0.009649236,-0.7014635,0.9252244,-9.650163,2
