TimeUS,RPM,Curr,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Guasto
21116167,6171,3.52,-3.35,-3.19,-1.09,-0.76,3.52,7.26,-0.02943256,0.00818013,-0.05575981,0.2680995,1.19434,-8.855824,1
21226796,5907,3.39,-3.37,-3.11,-1.24,-0.66,3.53,7.18,-0.02621858,0.05982576,0.03380511,0.02939491,0.9865648,-9.827064,1
21337260,6034,3.19,-3.33,-2.75,-1.34,-0.95,3.54,7.25,0.05290854,-0.05267377,0.01147598,-0.01768646,0.993873,-10.29802,1
21447373,5931,3.47,-3.63,-2.61,-1.59,-1.04,3.55,7.24,0.003145773,-0.01430347,0.01312766,-0.196327,0.8212711,-10.1799,1
21549996,5978,3.99,-3.85,-2.6,-2.33,-1.17,3.6,7.28,-0.02801234,-0.1256098,0.03661821,0.3661321,1.122093,-10.04785,1
21660059,6116,3.32,-4.12,-2.92,-4.21,-2.96,3.73,7.27,-0.343606,-0.2936428,0.005418823,-0.2499083,1.189045,-10.07741,1
21768058,6146,3.26,-4.38,-3.28,-6.14,-5.32,3.87,7.45,-0.1737806,-0.5018167,0.0188347,-0.05964664,1.07782,-10.51536,1
21875741,6019,4.09,-4.56,-4.23,-7.53,-7.04,3.98,7.84,-0.1013147,-0.2012111,0.05462139,0.0009087502,1.557973,-10.08989,1
21986687,6251,3.74,-4.64,-4.95,-8.45,-7.96,4.06,7.98,-0.136254,-0.03151425,0.003144477,-0.4462465,1.272649,-10.58524,1
22096707,6205,3.61,-4.64,-4.69,-8.62,-7.62,4.07,7.77,0.1458035,0.102119,-0.0460556,-0.2682181,1.357,-9.7917,1
22196705,6405,3.82,-4.64,-4.13,-8.71,-6.78,4.08,7.5,0.1675563,0.08093984,-0.006519501,-0.3050696,0.9086735,-10.20125,1
22308962,6216,3.32,-4.67,-4.12,-8.84,-6.54,4.09,7.24,-0.06956207,-0.1415126,-0.06696713,-0.002869168,1.190565,-10.05303,1
22522243,6255,4.01,-3.39,-3.98,-6.86,-4.9,3.94,6.65,0.09601118,0.2885981,-0.06585632,-0.2385828,1.260476,-9.835347,1
22632540,6198,3.57,-1.63,-2.08,-5.56,-3.38,3.88,6.02,0.4197032,0.2272674,-0.08725613,-0.3532296,1.353882,-9.709647,1
22745051,6168,3.44,-0.11,0.21,-4.87,-2.1,3.87,5.34,0.2907174,0.1451282,-0.1182881,-0.3228508,1.042234,-10.31761,1
22863278,6116,3.24,0.52,1.54,-4.94,-1.69,3.87,4.61,0.1707033,-0.02037705,-0.08768568,-0.4071155,0.9018957,-9.566092,1
22955363,5974,3.32,0.53,1.4,-5.47,-1.88,3.87,4.0,-0.2124438,-0.06167842,-0.1289362,-0.263636,0.800283,-9.408501,1
23064803,6037,3.02,0.01,0.64,-7.71,-3.82,3.86,3.3,-0.1198455,-0.5571962,-0.1204031,-0.1993206,1.027574,-9.296948,1
23182051,5921,2.64,-0.53,-0.23,-9.89,-7.37,3.86,2.3,-0.01711834,-0.4072168,-0.123573,-0.6765618,1.145618,-9.313527,1
23284151,5845,2.87,-1.02,-0.79,-11.06,-9.59,3.88,1.84,-0.0526158,-0.3059013,-0.01566691,-0.7011081,0.8470523,-9.464362,1
23500709,5729,2.93,-2.16,-2.24,-11.59,-11.41,3.89,1.92,-0.1357911,-0.03272747,0.06860782,-0.5850551,0.8866925,-9.467262,1
23609239,5765,2.9,-3.14,-3.3,-11.08,-10.97,3.87,2.22,-0.09940112,0.1622191,0.0857219199999999,-0.7571482,0.698886,-9.391056,1
23721208,5688,3.33,-3.86,-4.29,-10.52,-9.66,3.83,2.56,-0.1231643,0.1518648,0.05997643,-0.2951416,0.9772168,-9.489741,1
23932470,5843,3.08,-4.19,-4.76,-10.38,-8.49,3.82,2.98,0.1545432,0.01997407,0.04205866,-0.2946402,0.9552936,-9.001822,1
24039272,5956,3.31,-3.99,-5.03,-10.53,-8.31,3.83,3.2,-0.09891671,0.1210068,0.06911122,-0.8674381,1.101793,-9.51006,1
24151765,5950,3.38,-3.96,-4.64,-10.67,-8.33,3.84,3.43,0.05250659,-0.05234405,0.02917988,-0.5456361,0.6332452,-9.319633,1
24269200,6155,3.54,-3.89,-4.66,-10.68,-8.27,3.84,3.44,-0.1169926,0.1049408,-0.01726108,-0.4989745,1.012865,-10.09854,1
24377607,6058,3.48,-3.84,-4.57,-10.07,-8.0,3.8,3.37,0.08815489,0.1379851,-0.01182035,-1.048246,0.7200782,-9.553034,1
24491145,6071,3.38,-3.81,-4.2,-9.45,-7.07,3.76,3.06,0.05109724,0.2417257,-0.01401134,-0.8978385,1.352737,-9.833154,1
24587877,6075,3.37,-3.75,-4.01,-9.13,-6.73,3.74,2.73,0.0161463,-0.02339217,-0.01780562,-0.7204877,1.453575,-9.947285,1
24702448,6146,3.56,-3.84,-3.75,-9.04,-6.39,3.73,2.41,0.003599363,0.09808933,-0.03302067,-0.588484,0.8221833,-10.01171,1
24800097,6041,3.42,-3.83,-3.94,-8.88,-6.53,3.72,2.19,0.01864474,-0.05749908,-0.01018659,-1.020493,0.9352536,-9.998623,1
24913997,6020,3.06,-3.95,-3.89,-8.7,-6.35,3.71,1.9,-0.0623594,0.03995936,-0.01112371,-0.6684619,1.007367,-9.847527,1
25013369,6085,3.11,-3.99,-3.82,-8.47,-6.51,3.69,1.85,0.07831913,-0.01912206,0.008457991,-0.9304178,0.6945761,-9.52596,1
25133690,6090,3.36,-4.0,-3.96,-8.33,-6.34,3.68,1.98,0.05093864,0.02356631,0.04972903,-0.6483414,0.8000184,-9.493741,1
25241149,5997,3.31,-3.92,-4.05,-8.15,-6.33,3.67,2.11,0.1180441,-0.07180609,0.02570762,-0.579809,0.4394476,-9.519485,1
25348255,5975,3.27,-3.78,-4.16,-7.94,-6.05,3.65,2.25,-0.06730852,0.1275812,0.0716472799999999,-1.050067,0.6975127,-10.01948,1
25463575,6020,3.01,-3.77,-3.7,-7.71,-5.83,3.64,2.27,-0.003863017,0.1419408,-0.003936973,-0.5929601,0.6407952,-9.675322,1
25561382,5953,3.09,-3.78,-3.47,-7.5,-5.88,3.62,2.21,-0.02259867,-0.05597515,-0.04735056,-0.7227738,1.227468,-10.00486,1
25673157,5893,3.44,-3.92,-3.68,-7.47,-6.26,3.62,2.09,-0.1316747,-0.003552051,-0.0390417,-0.7957007,0.6775886,-9.587922,1
25794578,6055,3.5,-4.06,-4.33,-7.59,-5.8,3.63,1.78,-0.07901067,0.1972517,-0.04405646,-0.9159631,1.010505,-9.471443,1
25893790,6049,3.53,-4.1,-4.7,-7.69,-5.75,3.64,1.37,-0.06764694,-0.01892821,-0.05104393,-0.9108317,1.073056,-9.513963,1
26000124,6087,3.17,-4.05,-4.7,-7.88,-6.05,3.65,1.06,-0.01581743,-0.01615829,-0.08028778,-0.8555171,0.6943089,-8.803872,1
26113141,5919,3.08,-3.93,-4.53,-8.15,-6.94,3.67,0.94,0.1630217,-0.151239,-0.06129323,-0.8667584,0.6955667,-9.337919,1
26221255,6094,3.17,-3.86,-4.41,-8.43,-7.06,3.69,1.02,0.114043,0.02621464,-0.0093878899999999,-0.7188085,0.6357696,-8.846362,1
26337202,5884,3.53,-3.67,-4.46,-8.47,-7.04,3.69,1.28,-0.04964957,0.07764797,0.03072349,-0.880245,1.108716,-9.490182,1
26444155,6049,3.33,-3.56,-4.63,-8.24,-6.97,3.68,1.58,0.007463036,0.06321037,0.05957879,-0.8851853,0.9229406,-9.446805,1
26554805,5912,3.32,-3.43,-4.65,-8.09,-6.7,3.67,1.91,0.001228201,0.07202071,0.03098056,-0.5480066,0.8285586,-9.340103,1
26648983,6042,3.16,-3.62,-4.15,-8.08,-6.74,3.67,2.14,0.03312912,0.02834368,-0.01261083,-0.6211352,0.7655283,-9.231975,1
26758765,6036,3.12,-4.01,-3.57,-7.91,-6.88,3.66,2.11,0.1750604,0.03686637,-0.0584671,-0.6677549,0.8885399,-9.733558,1
26886268,5813,3.44,-4.5,-3.85,-7.88,-6.82,3.66,1.76,-0.07232687,-0.05573697,-0.05815298,-0.6739722,0.9005405,-9.966627,1
26986676,5980,3.22,-4.79,-4.33,-7.7,-6.78,3.64,1.37,0.05867416,-0.0080883299999999,-0.1143584,-1.160423,1.408856,-8.968862,1
27103097,6084,3.38,-4.88,-4.75,-6.93,-5.92,3.57,1.01,-0.000248615,0.2235563,-0.05409227,-0.9514217,0.9407296,-9.688229,1
27201177,5955,3.56,-4.81,-4.84,-5.29,-4.26,3.43,0.72,0.05124634,0.3062927,-0.008462193,-0.9877902,1.089757,-9.932993,1
27307108,6060,3.45,-4.74,-4.5,-4.15,-2.23,3.34,0.29,-0.005689131,0.346201,-0.04520871,-0.5752217,1.064254,-9.689487,1
27417230,5930,2.99,-4.73,-3.81,-3.62,-1.61,3.3,359.87,0.1127084,-0.001271367,-0.02187096,-0.5915913,0.9763166,-10.25862,1
27530756,5936,2.36,-4.89,-3.39,-3.3,-2.21,4.16,359.52,0.05811645,-0.1153101,-0.0246793,-0.754959,0.7480737,-10.16686,1
27649211,5504,2.51,-5.17,-3.98,-3.15,-2.55,6.85,0.02,-0.0986704,-0.002357426,0.1339756,-1.092565,0.5125803,-9.568361,1
27752822,5409,2.44,-5.28,-4.91,-2.76,-2.56,9.59,1.7,-0.1416967,-0.01901838,0.3673419,-0.9384769,0.9639695,-10.00216,1
27854219,5360,3.24,-5.16,-5.28,-2.41,-1.84,10.8,3.99,0.09649144,0.1071915,0.4758756,-0.8756678,1.138903,-9.677851,1
27971180,5598,4.01,-4.01,-5.16,-2.13,-1.35,10.78,7.29,0.4012671,-0.1291448,0.4329664,-0.7910943,1.340146,-9.817502,1
28068683,5890,3.84,-1.56,-2.74,-1.99,-1.69,10.77,9.52,0.7017019,-0.1165544,0.3634674,-0.536207,1.249574,-10.11838,1
28180181,6258,3.81,1.01,1.47,-1.49,-2.7,10.77,11.57,0.6618809,-0.1506903,0.2801845,-0.6237896,1.142735,-10.4661,1
28294686,6280,3.99,2.0,4.27,-1.08,-2.28,10.78,13.01,0.2427327,0.1360355,0.1916802,-0.5013456,0.7292831,-10.38562,1
28510473,6226,5.25,1.4,1.69,-0.29,-0.34,10.81,14.5,-0.3205925,0.1420545,0.04192065,-0.8702335,0.7294813,-10.63601,1
28725453,6757,4.82,-1.63,-2.75,-0.82,-1.24,10.82,14.17,-0.4051012,-0.1232376,-0.1074665,-0.6546823,0.7192448,-10.38371,1
28835806,6798,5.07,-2.38,-4.72,-1.16,-1.99,10.83,13.48,-0.2314287,-0.1152687,-0.1475218,-0.8069295,0.8514063,-10.67619,1
29055696,6727,4.73,-1.76,-5.33,-0.84,-2.43,10.82,11.81,-0.02710813,0.07157796,-0.1378704,-0.8049502,0.80596,-10.74358,1
29270376,6695,4.16,-0.59,-3.24,-0.23,-1.87,10.8,10.41,0.1424226,0.06799407,-0.0969856,-0.525839,0.7231547,-10.52924,1
29380657,6501,4.29,-0.31,-2.37,0.05,-1.63,10.8,10.1,0.03275289,0.07679461,-0.01311652,-0.477118,0.5652065,-10.42385,1
29609172,6576,4.03,-0.18,-2.25,0.63,-1.75,10.8,9.97,0.0178283,-0.04400052,0.02324322,-0.8508379,0.4918938,-10.13659,1
29718260,6404,4.16,-0.13,-2.43,0.96,-1.32,10.8,10.17,0.0631683,0.03613877,0.05796413,-0.467297,0.6646969,-10.07974,1
29817592,6470,3.96,-0.36,-2.09,2.17,-0.29,10.79,10.6,0.08322582,0.203387,0.1018378,-0.9968669,0.395533,-10.40451,1
29931073,6443,3.93,-0.83,-2.01,4.47,2.12,10.77,11.2,-0.03046734,0.5433531,0.1196086,-0.7130992,0.5443507,-10.20257,1
30039053,6270,4.31,-1.4,-1.98,6.58,4.82,10.73,11.81,0.07784442,0.3201214,0.1198516,-0.2425488,0.6851185,-9.876437,1
30147351,6448,3.98,-1.82,-1.98,7.34,6.14,10.71,12.28,0.003665681,0.03797804,0.05599166,-0.08201148,0.567347,-9.517424,1
30258224,6248,3.57,-2.03,-1.97,6.91,5.79,10.72,12.57,0.01026237,-0.05478746,-0.007816691,-0.4208846,0.610928,-9.167523,1
30367273,6357,3.45,-2.21,-2.16,6.09,4.32,10.75,12.66,-0.04433018,-0.3068081,-0.03730557,-0.4850786,0.6388329,-9.685025,1
30490469,6088,3.42,-2.2,-2.37,5.25,2.79,10.79,12.27,-0.0204772,-0.0792073799999999,-0.0777183199999999,-0.3310587,0.6031776,-8.739948,1
30589504,6122,4.43,-0.53,-2.02,3.89,2.21,10.82,11.76,0.2298048,-0.127314,-0.105799,-0.3776248,0.8096332,-9.508738,1
30701162,6285,3.94,2.37,0.46,2.0,0.91,10.79,11.09,0.5194044,-0.1743454,-0.09280252,-0.489637,0.6955866,-9.460576,1
30806756,6286,3.52,4.68,3.87,0.43,-0.63,10.69,10.32,0.5580503,-0.2993945,-0.08738928,-0.198623,0.4287854,-9.56892,1
30917511,6351,3.21,5.77,6.25,-0.37,-2.23,10.62,9.5,0.2263173,-0.1865375,-0.09335704,-0.3389133,0.6578968,-9.725442,1
31027209,5901,3.44,5.66,7.26,-0.52,-2.75,10.6,8.78,0.06930864,0.009237547,-0.09903695,-0.4195052,0.3935771,-9.753631,1
31134350,5946,3.58,5.05,6.8,-0.41,-2.24,10.62,8.28,-0.1168166,0.1331029,-0.1043253,-0.4928263,0.337988,-9.888699,1
31238738,6197,3.53,4.09,5.3,-0.29,-1.42,10.62,7.82,-0.3253478,0.1720372,-0.06745998,-0.5358317,0.376506,-10.20073,1
31567565,6140,3.54,2.86,0.93,-0.43,-1.02,10.62,7.96,-0.1367978,-0.01072927,0.06964011,-0.439586,0.4347937,-10.09205,1
31684063,6043,3.55,2.98,0.77,-0.51,-1.28,10.61,8.39,-0.04090654,0.06321148,0.07686179,-0.2905897,0.4637066,-9.536359,1
31790599,5961,3.67,3.06,0.94,-0.56,-1.46,10.61,8.72,0.0985921,-0.1019689,0.0756119299999999,-0.124166,0.4103958,-9.178978,1
31894215,6003,3.89,2.84,0.88,-0.52,-1.45,10.61,9.04,-0.0654413799999999,0.02564587,0.07048237,-0.5853894,0.1611036,-9.766382,1
32003036,6071,3.6,2.84,0.96,-0.42,-1.49,10.62,9.32,0.08129831,-0.02685132,0.04820565,-0.1969259,0.323913,-9.686179,1
32109608,6072,3.6,2.78,1.21,-0.3,-1.38,10.62,9.46,-0.03735097,-0.001180761,0.01933503,-0.3126301,-0.0039046,-9.688059,1
32215042,6115,3.84,2.26,0.71,-0.22,-1.13,10.63,9.59,-0.1834584,-0.03369453,0.01832748,-0.1259189,0.04662769,-9.850904,1
32328144,6148,3.92,1.94,-0.36,-0.08,-1.0,10.63,9.67,-0.1958976,-0.02602851,0.006762088,-0.1896,0.2127327,-9.721783,1
32439597,6241,3.59,1.49,-1.17,0.0,-0.9,10.64,9.66,-0.1427189,0.0880032,-0.03232095,0.004422888,0.3518857,-9.804607,1
32551611,6207,3.5,1.02,-1.68,0.15,-0.87,10.64,9.58,-0.1148879,0.08757966,-0.01289141,-0.2182159,0.151489,-9.51719,1
32657267,6002,3.62,1.5,-1.59,0.3,-0.92,10.64,9.47,0.1265734,-0.02692514,-0.02622609,-0.1606865,0.3289269,-9.67658,1
32775475,6086,3.76,2.51,-0.2,0.44,-0.48,10.65,9.33,0.3047615,0.1103892,-0.02059131,-0.05806113,0.4978312,-9.54747,1
32889838,6100,3.9,3.77,1.33,0.39,0.31,10.64,9.02,0.1584824,0.1521998,-0.06722657,-0.2665181,0.2538531,-9.398756,1
32989827,6096,3.37,4.59,2.79,0.06,0.43,10.62,8.64,0.3063646,-0.1015157,-0.05262329,-0.4988542,-0.02886979,-9.890276,1
33100990,6038,3.65,4.87,3.99,-0.53,0.29,10.57,8.76,0.1313016,-0.1079727,0.0913447,-0.265403,0.1830831,-9.928024,1
33435818,5985,3.94,2.39,2.66,-1.06,-1.59,10.52,11.12,-0.0845772,-0.03960864,0.1016774,-0.2354972,0.4405698,-9.497174,1
33554772,6160,4.06,0.51,0.84,-0.92,-1.43,10.53,12.0,-0.2537751,0.04353892,0.1530716,-0.1343257,0.2726254,-9.624146,1
33760685,6215,4.26,-1.27,-1.62,-0.36,-1.35,10.52,13.6,-0.1046436,0.02468692,0.1173781,-0.1585271,0.5118023,-9.652058,1
33985081,6295,4.4,-0.49,-0.07,-0.1,-0.06,10.51,14.17,0.07050168,0.1681841,0.02290064,-0.005775186,0.4188829,-9.674443,1
34090753,6483,4.12,-0.68,1.2,-0.2,0.1,10.52,14.38,0.2087739,-0.0005387095,0.04924339,-0.4518369,0.2506686,-10.1203,1
34204961,6478,4.19,-1.73,1.52,-0.65,-0.03,10.53,14.74,0.06919479,-0.1397481,0.05759325,-0.1574368,0.3565841,-10.11763,1
34307208,6541,4.31,-2.89,0.03,-1.04,-0.41,10.54,14.86,-0.4017175,-0.06815095,0.01136684,-0.116846,0.3795005,-9.811997,1
34417217,6342,4.21,-4.23,-2.49,-1.15,-1.2,10.55,14.6,-0.4619506,-0.008147715,-0.09735014,-0.4379699,0.3658552,-9.881118,1
34518636,6345,4.39,-5.3,-4.95,-1.12,-1.52,10.54,13.73,-0.2884806,0.07114246,-0.199867,-0.3794885,0.4892108,-9.703649,1
34632303,6515,4.19,-5.62,-6.28,-0.99,-1.16,10.53,12.34,-0.06971439,0.132773,-0.2064766,-0.1870634,0.4845977,-9.97084,1
34737540,6532,4.01,-5.36,-6.24,-0.9,-0.49,10.52,11.17,0.1948366,0.1521371,-0.1622031,0.0431822,0.5804088,-9.629838,1
34844126,6411,3.71,-4.9,-5.66,-0.99,-0.28,10.53,10.48,0.1216986,-0.08159676,-0.08500027,-0.006173265,0.5411822,-9.691703,1
35066783,6371,4.41,-4.09,-6.13,-1.18,-1.26,10.55,9.78,-0.1112985,-0.05330479,-0.05994052,-0.2477258,0.3355408,-9.726223,1
35175824,6386,4.09,-3.56,-5.55,-1.09,-2.01,10.54,9.6,0.1113219,-0.07590809,-0.02214631,-0.4583008,0.2722603,-9.942308,1
35281682,6413,4.33,-2.89,-4.44,-1.05,-2.1,10.54,9.55,0.1975957,0.0571576,0.002928154,-0.2248555,0.1390094,-9.750666,1
35383264,6543,4.75,-2.11,-3.41,-1.1,-1.37,10.54,9.54,0.1203213,0.2003433,0.02822373,-0.3326894,0.2036512,-10.19285,1
35597872,6639,4.12,-0.03,-0.81,-1.53,-0.81,10.55,9.75,0.2120735,0.004530391,0.03342988,-0.1070306,0.5293995,-9.700886,1
35714141,6443,4.13,0.55,0.55,-1.72,-1.08,10.55,9.77,0.1088751,0.07031323,0.0007013696,-0.3056399,0.3361822,-9.999059,1
35812132,6455,4.08,0.96,1.2,-1.92,-1.12,10.54,9.67,-0.0103876,0.1008806,-0.02535286,-0.1483257,0.3169865,-9.762596,1
35929772,6367,4.09,1.6,1.2,-2.19,-1.19,10.54,9.24,0.09485375,0.02795931,-0.06158359,-0.1949988,0.5023624,-9.612812,1
36037086,6191,3.73,2.28,1.84,-2.47,-1.4,10.53,9.03,0.2003495,-0.1512253,-0.006371255,-0.477004,0.1583728,-9.880373,1
36142341,6271,3.77,2.77,2.33,-2.64,-1.73,10.52,8.99,-0.006457441,-0.04096919,0.0128715,-0.5397823,0.2680767,-9.518958,1
36249704,6284,4.04,3.18,2.75,-2.84,-2.03,10.51,9.13,0.03655438,0.03576981,0.03201655,-0.4271531,0.2887855,-9.696033,1
36364387,6271,3.87,3.22,3.01,-3.03,-2.08,10.5,9.5,0.01682977,0.06184145,0.07451726,-0.5413909,0.1253516,-9.489312,1
36581272,6269,3.88,3.17,3.28,-3.19,-2.48,10.49,10.14,0.07092239,-0.06098048,0.04646776,-0.4278877,0.2533672,-9.510791,1
36694372,6242,4.08,2.98,3.38,-3.23,-2.59,10.49,10.41,-0.01076386,-0.06048981,0.02635972,-0.677224,0.01292514,-9.750242,1
36792068,6384,4.18,2.6,3.38,-3.3,-2.29,10.49,10.64,0.1474591,-0.02433612,0.0463817,-0.3956439,-0.06748268,-9.858734,1
36894191,6372,3.97,2.3,3.49,-3.29,-2.12,10.49,10.91,-0.07253298,0.04938933,0.05969183,-0.5019291,0.0008425997,-10.30061,1
37011783,6424,3.97,1.79,3.32,-3.36,-2.2,10.48,11.24,0.0133485,-0.07591017,0.03940921,-0.3164348,0.3843317,-9.549511,1
37120090,6372,3.73,1.17,2.74,-3.41,-2.28,10.48,11.31,-0.1076968,-0.04883263,0.0166464,-0.2724743,0.2778213,-9.662105,1
37230784,6177,3.88,0.62,1.32,-3.51,-2.37,10.48,11.31,-0.3173946,0.1276172,-0.00198784,-0.5720016,0.4556647,-9.791025,1
37331307,6244,3.92,0.26,0.16,-3.58,-2.49,10.48,11.19,-0.2271545,0.0083809179999999,-0.01501152,-0.6375916,0.2800161,-9.830766,1
37448775,6317,3.71,0.05,-0.38,-3.57,-2.71,10.48,10.82,-0.1172632,0.02852247,-0.05001871,-0.2142765,0.3461137,-9.245358,1
37551124,6352,3.78,-0.14,-0.49,-3.5,-3.0,10.48,10.44,-0.06786982,0.005814465,-0.0632899,-0.5992426,0.4128477,-9.70462,1
37663127,6239,3.96,-0.14,-0.29,-3.49,-2.86,10.48,10.07,-0.002017955,0.002302617,-0.07540707,-0.5878128,0.1301898,-9.905938,1
37771571,6173,3.89,-0.13,0.28,-3.39,-3.07,10.48,9.75,0.2140195,-0.0904610099999999,-0.04175125,-0.2726058,0.4080583,-9.506801,1
37988952,6200,3.92,-0.98,1.54,-3.16,-2.86,10.48,9.09,-0.1379111,0.09050199,-0.03971206,-0.5618638,0.2054136,-10.55071,1
38101224,6241,4.13,-1.35,-0.12,-3.18,-2.37,10.48,8.87,-0.3322826,0.1352395,-0.03872086,-0.2242456,0.5125591,-9.883441,1
38212020,6412,3.9,-1.8,-1.74,-3.28,-2.36,10.48,8.64,-0.08682718,-0.1798,-0.03553655,-0.3857976,0.5250548,-9.811059,1
38322828,6384,3.78,-1.93,-2.59,-3.32,-2.51,10.48,8.6,-0.04551468,-0.0874818599999999,0.009619443,-0.2020257,0.7332344,-9.937599,1
38419814,6168,3.6,-2.55,-2.27,-3.04,-3.14,10.47,8.73,0.07756135,-0.1544138,0.03588472,-0.338785,0.2177655,-9.873562,1
38530841,6030,3.57,-3.24,-2.48,-2.58,-3.36,10.45,9.02,-0.02470765,-0.01895043,0.04164255,-0.1053184,0.5888335,-10.05898,1
38640478,6152,3.65,-4.55,-3.4,-1.89,-2.76,10.43,9.27,-0.1771911,0.09114439,0.02545336,-0.3336193,0.4938127,-9.818697,1
38749385,6090,3.19,-5.49,-4.77,-1.12,-1.98,11.82,9.43,-0.2766884,0.1936291,0.06025739,-0.6244475,0.393445,-10.42043,1
38854702,5961,2.48,-5.77,-5.98,-0.29,-1.53,15.18,10.11,-0.09694893,-0.02614352,0.1834416,-0.08585455,0.766471,-9.876726,1
38969223,5798,2.21,-5.79,-5.95,0.48,-1.24,18.91,12.07,0.07509004,-0.04560539,0.4176958,-0.3246761,0.4853656,-9.866744,1
39078179,5385,2.73,-5.58,-5.69,0.94,-0.56,21.44,15.08,0.06462041,0.02656966,0.5372191,-0.2474064,0.558679,-9.727498,1
39187073,5579,2.9,-5.56,-5.39,1.22,-0.05,22.64,18.43,0.04232538,-0.02210012,0.5668035,-0.2967388,0.6775805,-10.06298,1
39287141,5674,3.46,-5.68,-5.03,1.38,0.23,22.78,21.32,0.07919096,-0.03453968,0.474394,-0.1382372,0.4578727,-9.612771,1
39509058,5963,3.79,-6.45,-3.81,1.7,0.3,22.74,26.02,0.08673857,0.02402227,0.2892774,-0.2825902,0.5874894,-9.835621,1
39618998,6147,3.56,-7.04,-3.5,1.93,-0.18,22.72,27.6,-0.0782978399999999,-0.0431956,0.2222884,-0.1099285,0.742384,-10.29919,1
39729277,6188,3.54,-8.76,-4.18,2.62,-0.43,22.62,28.87,-0.3912096,-0.0548221,0.1605972,-0.2716917,0.5689483,-10.2451,1
39839822,6026,3.72,-11.45,-6.8,3.69,0.65,22.43,29.56,-0.4966532,0.2405801,0.07375337,0.1978564,0.78659,-9.783996,1
39947126,6156,4.28,-14.69,-10.98,4.76,2.91,21.21,29.54,-0.5975763,0.4055453,0.001751503,-0.03596421,0.8333471,-9.948914,1
40055832,6378,5.42,-16.28,-14.62,5.23,4.82,19.73,28.75,-0.4509087,0.2733401,-0.1489913,0.3588046,1.003798,-9.554093,1
40168219,6672,5.21,-15.99,-16.14,5.41,5.77,19.5,27.13,0.1468566,0.06876833,-0.23232,0.2453366,1.170257,-10.27953,1
40270080,6897,4.35,-14.87,-14.28,5.12,5.6,19.58,25.77,0.5034057,-0.02167156,-0.2205637,-0.06615888,1.316662,-10.77435,1
40385626,6736,3.88,-13.28,-10.72,4.43,5.0,19.76,24.48,0.4764973,-0.03434251,-0.1891771,0.2147471,1.445363,-10.36311,1
40497247,6425,3.44,-12.27,-8.64,4.0,4.37,19.86,23.83,0.1512458,-0.2146725,-0.06099166,0.3287811,1.054802,-10.5164,1
40597154,6115,4.01,-11.94,-8.36,3.85,4.23,19.89,23.45,0.01994652,0.009231237,-0.0738607,0.5863771,0.8630618,-9.327836,1
40710189,6173,4.46,-11.77,-9.1,3.83,4.62,19.89,23.43,-0.0647266299999999,0.180901,0.05503589,0.5289025,1.666757,-9.227536,1
40818211,6415,3.92,-11.65,-8.7,3.79,4.31,19.9,24.17,0.1655707,-0.323642,0.1509497,0.6062728,1.001584,-9.234938,1
40923498,6515,4.73,-10.98,-8.55,3.81,3.32,19.9,25.07,-0.01462223,-0.05758286,0.1013372,0.4467354,1.152366,-9.246164,1
41032099,6547,5.01,-10.29,-8.21,3.69,3.07,19.92,25.7,0.06095848,0.009633688,0.09024934,0.3645921,0.8178971,-9.523299,1
41146365,6679,4.95,-9.22,-8.28,3.81,2.41,19.9,26.36,0.0591306,-0.2337804,0.0885771499999999,0.2151064,0.7466154,-9.679044,1
41251709,6802,5.57,-7.91,-8.06,3.71,2.34,19.91,26.67,0.1628878,0.06881724,0.04319039,0.1315912,0.6864924,-9.682046,1
41367911,6869,5.15,-6.49,-7.19,3.63,2.79,19.92,26.66,0.2225419,0.02349883,-0.03133266,0.2276327,0.9035122,-10.10888,1
41466629,7050,4.25,-5.57,-5.67,3.74,2.23,19.91,26.34,0.1545972,-0.06029424,-0.07705802,0.3057446,0.9872231,-10.31091,1
41571731,6750,4.92,-4.72,-4.12,3.7,2.03,19.91,25.69,0.1121648,0.0672603299999999,-0.1048238,0.1305037,0.6485032,-10.04425,1
41683213,6617,4.46,-4.18,-3.5,3.53,2.51,19.93,24.93,0.1088804,0.07882559,-0.0732203,0.3099705,1.234823,-9.803799,1
41793603,6645,3.91,-4.33,-1.85,3.25,2.65,19.95,24.64,0.2521977,-0.06896109,-0.02014089,0.3522601,0.675783,-10.6168,1
41905033,6516,3.43,-4.3,-1.42,3.2,1.8,19.95,24.78,-0.1239009,-0.09616456,0.0120772,0.09611785,0.6934148,-9.843178,1
42015276,6187,3.61,-4.24,-2.56,3.26,1.4,19.95,24.72,-0.0912582599999999,-0.08963137,-0.01059698,0.1846877,0.4641029,-9.65454,1
42120513,6218,3.82,-4.12,-3.78,3.41,1.64,19.94,24.32,-0.1530512,-0.02879138,-0.09690693,0.4372123,0.4132275,-8.874051,1
42228207,6276,4.39,-3.38,-4.94,3.52,2.28,19.93,23.56,-0.05268306,0.06214466,-0.1197728,-0.2964471,0.495342,-9.238043,1
42454498,6404,4.3,-1.37,-3.1,2.14,3.27,19.98,22.3,0.2606918,0.06770981,-0.00226199,-0.04253761,0.6868234,-9.250537,1
42546168,6487,4.26,-0.68,-2.06,1.1,3.1,20.0,22.43,0.2059935,-0.02346577,0.05339558,0.0239779,0.7741042,-9.350121,1
