LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
2.5886e+05,7.7094e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00022793,0.0053261,0.016883
2.589e+05,7.7105e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00050115,0.0052139,0.016452
2.5895e+05,7.7115e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00048441,0.0051537,0.016623
2.59e+05,7.7128e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00046798,0.0050962,0.016788
2.5904e+05,7.7138e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00052915,0.012186,0.02637
2.5908e+05,7.7148e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00051105,0.01174,0.026007
2.5913e+05,7.7159e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00049964,0.011332,0.025618
2.5917e+05,7.717e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00048532,0.010943,0.025263
2.5922e+05,7.7181e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00048532,0.010943,0.025263
2.5926e+05,7.7191e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.001151,0.010581,0.024976
2.5931e+05,7.7201e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.0011328,0.010165,0.023804
2.5935e+05,7.7211e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.001102,0.0098312,0.023533
2.594e+05,7.7222e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.001072,0.0095142,0.023289
2.5944e+05,7.7232e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.0010488,0.0092088,0.02304
2.5949e+05,7.7243e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.0010488,0.0092088,0.02304
2.5954e+05,7.7253e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.0010152,0.0089216,0.022821
2.5958e+05,7.7263e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00098235,0.0086462,0.022619
2.5962e+05,7.7273e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00095747,0.0083792,0.022404
2.5967e+05,7.7283e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.0009265,0.0081263,0.022215
2.5971e+05,7.7293e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00085062,0.0078717,0.021892
2.5976e+05,7.7304e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00077785,0.0076354,0.021715
2.598e+05,7.7315e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00077785,0.0076354,0.021715
2.5985e+05,7.7325e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00072167,0.0074083,0.021537
2.599e+05,7.7335e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00065199,0.0071917,0.021378
2.5994e+05,7.7348e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00056761,0.015273,0.0269
2.5998e+05,7.7358e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00051178,0.014623,0.02625
2.6003e+05,7.7368e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00046977,0.014034,0.025628
2.6008e+05,7.7379e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00042196,0.013476,0.025057
2.6012e+05,7.739e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00042196,0.013476,0.025057
2.6016e+05,7.74e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00057534,0.01294,0.024551
2.6021e+05,7.741e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00053145,0.012426,0.022926
2.6025e+05,7.7421e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00048637,0.011938,0.022483
2.603e+05,7.7431e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00044714,0.011469,0.022057
2.6034e+05,7.7442e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00044714,0.011469,0.022057
2.6039e+05,7.7452e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00041265,0.011024,0.021673
2.6044e+05,7.7463e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00038312,0.010593,0.021292
2.6048e+05,7.7473e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00034926,0.010187,0.020954
2.6053e+05,7.7483e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00031835,0.0097967,0.020637
2.6057e+05,7.7494e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00032459,0.0094224,0.020345
2.6062e+05,7.7504e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00028881,0.0090684,0.020321
2.6066e+05,7.7515e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00025563,0.0087239,0.020063
2.6071e+05,7.7525e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00025563,0.0087239,0.020063
2.6075e+05,7.7536e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00022479,0.0083951,0.019817
2.608e+05,7.7547e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00030387,0.01148,0.023634
2.6084e+05,7.7559e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00028492,0.010947,0.02305
2.6089e+05,7.7569e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00026344,0.010454,0.022508
2.6093e+05,7.7579e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00024809,0.0099823,0.021997
2.6098e+05,7.7589e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00023062,0.0095378,0.021532
2.6102e+05,7.7599e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00023062,0.0095378,0.021532
2.6107e+05,7.7612e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00023986,0.0091125,0.021103
2.6111e+05,7.7622e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00025399,0.0091168,0.027591
2.6116e+05,7.7633e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00024077,0.0087308,0.027004
2.612e+05,7.7643e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00022993,0.0083594,0.026436
2.6125e+05,7.7653e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00021522,0.0080019,0.025876
2.613e+05,7.7663e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00021522,0.0080019,0.025876
2.6134e+05,7.7674e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00020158,0.0076642,0.025339
2.6139e+05,7.7684e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00018553,0.0073461,0.024841
2.6143e+05,7.7694e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00017078,0.007044,0.024367
2.6148e+05,7.7706e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00032324,0.0067641,0.02394
2.6152e+05,7.7717e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00028707,0.006163,0.019205
2.6157e+05,7.7728e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00028707,0.006163,0.019205
2.6161e+05,7.7739e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00019726,0.0033916,0.015891
2.6165e+05,7.7749e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00018695,0.0032158,0.015711
2.617e+05,7.7759e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00017946,0.0030433,0.015541
2.6175e+05,7.7769e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00017102,0.0028844,0.015398
2.6179e+05,7.778e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00016399,0.0027351,0.01527
2.6184e+05,7.779e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00016399,0.0027351,0.01527
2.6188e+05,7.7801e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00015777,0.0026077,0.01515
2.6192e+05,7.7811e+07,0,0,0,0,0,0.54,0.05,0,0,0.5,0.00015243,0.002494,0.01505
2.6197e+05,7.7821e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00082108,0.0034027,0.022524
2.6201e+05,7.7831e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00080381,0.0032984,0.022141
2.6206e+05,7.7842e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00080381,0.0032984,0.022141
2.621e+05,7.7852e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00079368,0.0032073,0.021771
2.6215e+05,7.7862e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00078395,0.0031272,0.021419
2.622e+05,7.7872e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00077235,0.0030589,0.021088
2.6224e+05,7.7882e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00077235,0.0030589,0.021088
2.6229e+05,7.7892e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00076331,0.0030028,0.02077
2.6233e+05,7.7902e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00074807,0.0029593,0.020486
2.6238e+05,7.7913e+07,0,0,0,0,0,0.53,0.05,0,0,0.5,0.00082612,0.0029176,0.020214
2.6242e+05,7.7923e+07,0,0,0,0,0,0.52,0.05,0,0,0.5,0.00085667,0.004586,0.030304
2.6247e+05,7.7936e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.0010809,0.01617,0.039286
2.6251e+05,7.7947e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.0010335,0.015358,0.038135
2.6255e+05,7.7958e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.0010335,0.015358,0.038135
2.626e+05,7.7968e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.00098839,0.014619,0.037006
2.6265e+05,7.7978e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.00094492,0.013917,0.035937
2.6269e+05,7.7988e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.0008942,0.013254,0.034954
2.6274e+05,7.7999e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.00085488,0.012606,0.033959
2.6278e+05,7.8009e+07,0,0,0,0,0,0.51,0.05,0,0,0.5,0.0009635,0.012006,0.033053
2.6283e+05,7.802e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00096326,0.012809,0.041893
2.6287e+05,7.8031e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00092551,0.012183,0.040564
2.6292e+05,7.8042e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00087316,0.011593,0.039301
2.6296e+05,7.8052e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00087316,0.011593,0.039301
2.6301e+05,7.8062e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00079578,0.011037,0.038124
2.6305e+05,7.8073e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00072464,0.010499,0.036995
2.631e+05,7.8083e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00068016,0.009976,0.035859
2.6315e+05,7.8093e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00062485,0.0094806,0.034777
2.6319e+05,7.8103e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00062485,0.0094806,0.034777
2.6324e+05,7.8113e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.0005825,0.0090071,0.033723
2.6328e+05,7.8123e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.0007067,0.0085782,0.032736
2.6332e+05,7.8134e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00066305,0.00835,0.032992
2.6337e+05,7.8148e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00060451,0.0078392,0.031531
2.6341e+05,7.8158e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00054831,0.0074478,0.030594
2.6346e+05,7.8168e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.0004956,0.0070734,0.029697
2.6351e+05,7.8179e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00044728,0.0067131,0.028833
2.6355e+05,7.819e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00044728,0.0067131,0.028833
2.636e+05,7.82e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00040296,0.0063737,0.028022
2.6364e+05,7.8211e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00036203,0.0060479,0.027215
2.6369e+05,7.8221e+07,0,0,0,0,0,0.5,0.05,0,0,0.5,0.00031736,0.0057406,0.026474
2.6373e+05,7.8231e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00051759,0.0076752,0.038778
2.6378e+05,7.8241e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00048605,0.0072984,0.037448
2.6382e+05,7.8253e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00045698,0.006944,0.036175
2.6386e+05,7.8263e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00042335,0.0066098,0.034966
2.6391e+05,7.8273e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00039874,0.0062934,0.033799
2.6396e+05,7.8283e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00039874,0.0062934,0.033799
2.64e+05,7.8294e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00037033,0.0059965,0.032695
2.6405e+05,7.8304e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00035017,0.005717,0.03162
2.6409e+05,7.8314e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.0003269,0.0054572,0.030611
2.6414e+05,7.8325e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.0003269,0.0054572,0.030611
2.6418e+05,7.8336e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00059813,0.0052429,0.029671
2.6422e+05,7.8347e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00049684,0.0098875,0.025583
2.6427e+05,7.8357e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00047709,0.0095371,0.024847
2.6431e+05,7.8367e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00045459,0.0092356,0.024145
2.6436e+05,7.8377e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00043825,0.0089438,0.023469
2.644e+05,7.8388e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00041962,0.0086682,0.022829
2.6445e+05,7.8399e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00040295,0.0084062,0.022217
2.6449e+05,7.8409e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00040295,0.0084062,0.022217
2.6454e+05,7.8419e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00038515,0.0081626,0.021647
2.6458e+05,7.843e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00037247,0.0079271,0.021086
2.6463e+05,7.8444e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.0002837,0.0076962,0.020513
2.6467e+05,7.8453e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.0002659,0.0074671,0.020435
2.6472e+05,7.8464e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00024674,0.007258,0.019913
2.6476e+05,7.8474e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00022951,0.0070564,0.019412
2.6481e+05,7.8484e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00021504,0.0068615,0.018939
2.6486e+05,7.8495e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.00021504,0.0068615,0.018939
2.6491e+05,7.8505e+07,0,0,0,0,0,0.49,0.05,0,0,0.5,0.0002048,0.0066675,0.018466
2.6495e+05,7.8514e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.0001937,0.0064826,0.018024
2.65e+05,7.8525e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00018446,0.0063039,0.017602
2.6505e+05,7.8538e+07,0,0,0,0,0,0.48,0.05,0,0,0.5,0.00016843,0.0061296,0.017201
2.6508e+05,7.8549e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00036114,0.01326,0.02999
2.6513e+05,7.8559e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00035045,0.012715,0.029006
2.6517e+05,7.8569e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00035045,0.012715,0.029006
2.6522e+05,7.858e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00033878,0.012211,0.028067
2.6526e+05,7.859e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00032897,0.011732,0.027174
2.6531e+05,7.86e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00032103,0.011275,0.026313
2.6536e+05,7.861e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00031499,0.010839,0.0255
2.654e+05,7.8621e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00031066,0.010418,0.024703
2.6545e+05,7.8632e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00031066,0.010418,0.024703
2.6549e+05,7.8642e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.0003081,0.010014,0.023957
2.6554e+05,7.8652e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00028254,0.0096231,0.023954
2.6558e+05,7.8662e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00025962,0.0092513,0.023217
2.6563e+05,7.8672e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00023827,0.0088953,0.022514
2.6567e+05,7.8682e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00021763,0.0085529,0.021827
2.6572e+05,7.8693e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00020155,0.008223,0.021155
2.6576e+05,7.8703e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.0001811,0.0079076,0.020519
2.6581e+05,7.8713e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.0001811,0.0079076,0.020519
2.6585e+05,7.8723e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.0001612,0.0076061,0.019923
2.659e+05,7.8733e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00014169,0.0073156,0.01934
2.6594e+05,7.8743e+07,0,0,0,0,0,0.47,0.05,0,0,0.5,0.00027546,0.0070387,0.018778
2.6598e+05,7.8755e+07,0,0,0,0,0,0.46,0.05,0,0,0.5,0.00027527,0.011066,0.032974
2.6603e+05,7.8765e+07,0,0,0,0,0,0.46,0.05,0,0,0.5,0.00026584,0.01061,0.031719
2.6607e+05,7.8775e+07,0,0,0,0,0,0.46,0.05,0,0,0.5,0.00025521,0.010177,0.030529
2.6612e+05,7.8785e+07,0,0,0,0,0,0.46,0.05,0,0,0.5,0.00025521,0.010177,0.030529
2.6616e+05,7.8796e+07,0,0,0,0,0,0.46,0.05,0,0,0.5,0.0002478,0.0097608,0.029374
2.6621e+05,7.8806e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00023977,0.0093631,0.028286
2.6626e+05,7.8816e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00023292,0.008982,0.027243
2.663e+05,7.8827e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00022736,0.0086165,0.026238
2.6635e+05,7.8838e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00022284,0.0082665,0.025264
2.6639e+05,7.8849e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00022284,0.0082665,0.025264
2.6644e+05,7.8859e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00014254,0.0079293,0.024331
2.6648e+05,7.8872e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00014261,0.0077153,0.027342
2.6653e+05,7.8882e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00012616,0.0074003,0.026309
2.6657e+05,7.8892e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00011036,0.0070975,0.025314
2.6662e+05,7.8903e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,9.8584e-05,0.0068081,0.024343
2.6667e+05,7.8913e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,9.8584e-05,0.0068081,0.024343
2.6671e+05,7.8923e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,8.1769e-05,0.0065312,0.023443
2.6676e+05,7.8936e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,7.1459e-05,0.0062665,0.022548
2.668e+05,7.8947e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00014228,0.010355,0.024747
2.6684e+05,7.8958e+07,0,0,0,0,0,0.45,0.05,0,0,0.5,0.00024772,0.0098917,0.02378
2.6689e+05,7.8971e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00023508,0.0094066,0.02591
2.6694e+05,7.8981e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00024081,0.0090077,0.024877
2.6698e+05,7.8992e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00024575,0.0086241,0.023877
2.6703e+05,7.9002e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.0002492,0.0082563,0.022911
2.6708e+05,7.9012e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00025306,0.0079066,0.022001
2.6712e+05,7.9022e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00025609,0.0075711,0.021118
2.6717e+05,7.9032e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00025609,0.0075711,0.021118
2.6721e+05,7.9042e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.0002581,0.0072483,0.020265
2.6726e+05,7.9052e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00025701,0.0069373,0.019445
2.673e+05,7.9063e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00024585,0.0066335,0.019357
2.6734e+05,7.9073e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00023085,0.0063491,0.018584
2.6739e+05,7.9084e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00021859,0.0060745,0.017829
2.6743e+05,7.9094e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00021859,0.0060745,0.017829
2.6748e+05,7.9104e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00020255,0.0058114,0.017111
2.6753e+05,7.9114e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00018667,0.0055595,0.01643
2.6757e+05,7.9125e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00017045,0.0053186,0.015768
2.6762e+05,7.9135e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00015391,0.0050896,0.015147
2.6766e+05,7.9149e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00027891,0.0093577,0.016953
2.677e+05,7.9159e+07,0,0,0,0,0,0.44,0.05,0,0,0.5,0.00034772,0.0089188,0.016195
2.6775e+05,7.917e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00029849,0.0081148,0.020356
2.6779e+05,7.9181e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00028403,0.0077511,0.019476
2.6784e+05,7.9191e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00027064,0.0074024,0.018629
2.6788e+05,7.9201e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00025842,0.0070665,0.017811
2.6793e+05,7.9212e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00025842,0.0070665,0.017811
2.6798e+05,7.9222e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.0002495,0.0067431,0.017025
2.6802e+05,7.9232e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00023915,0.0064354,0.016276
2.6807e+05,7.9242e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00023176,0.0061398,0.015553
2.6811e+05,7.9252e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00021738,0.0058562,0.014863
2.6816e+05,7.9263e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.9909e-05,0.0055833,0.01422
2.682e+05,7.9274e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.9909e-05,0.0055833,0.01422
2.6824e+05,7.9284e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00010002,0.0054382,0.011499
2.6829e+05,7.9293e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.3346e-05,0.0051781,0.010974
2.6833e+05,7.9304e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.0022e-05,0.0049304,0.010484
2.6838e+05,7.9314e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.0043e-05,0.0046925,0.010005
2.6843e+05,7.9325e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,9.0043e-05,0.0046925,0.010005
2.6847e+05,7.9336e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.0001459,0.0071208,0.012457
2.6851e+05,7.9346e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00013968,0.0067634,0.011819
2.6856e+05,7.9356e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.0001351,0.0064327,0.011215
2.686e+05,7.9367e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00035558,0.0061082,0.010634
2.6865e+05,7.9377e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00035737,0.0056769,0.010809
2.6869e+05,7.9388e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00035419,0.0053952,0.010248
2.6874e+05,7.9398e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00035025,0.0051262,0.0097171
2.6878e+05,7.9409e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.0003456,0.0048684,0.0092168
2.6883e+05,7.9419e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.0003456,0.0048684,0.0092168
2.6887e+05,7.943e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00034029,0.004622,0.0087345
2.6892e+05,7.944e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00033713,0.0043835,0.0082604
2.6896e+05,7.9451e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00033351,0.0041537,0.0078115
2.6901e+05,7.9461e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00032845,0.0039347,0.0073936
2.6905e+05,7.9471e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00032845,0.0039347,0.0073936
2.691e+05,7.9482e+07,0,0,0,0,0,0.43,0.05,0,0,0.5,0.00032076,0.0037225,0.0069878
2.6914e+05,7.9492e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00031905,0.0033506,0.010142
2.6919e+05,7.9502e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00029588,0.0031732,0.0096659
2.6923e+05,7.9512e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00029588,0.0031732,0.0096659
2.6928e+05,7.9522e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00027762,0.0030012,0.0092051
2.6933e+05,7.9533e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00025447,0.0028363,0.0087806
2.6937e+05,7.9544e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00025924,0.0067275,0.0098954
2.6941e+05,7.9555e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00024654,0.0063764,0.0094301
2.6946e+05,7.9565e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00022894,0.006067,0.0090236
2.695e+05,7.9575e+07,0,0,0,0,0,0.42,0.05,0,0,0.5,0.00037082,0.0057668,0.0086339
