LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
9487,1.7393e+07,0.3182,-1.4133,0.017633,2.6866,-2.5649,0.032521,0.0016672,0.69234,0.0013334,0.55914,0.55914,0
9531,1.7404e+07,0.31711,0.15345,0.0064913,2.6838,-1.5201,0.017941,0.0016542,0.8356,0.00066232,-11.53,-11.53,0
9572,1.7413e+07,0.19368,4.0227,-0.03159,2.6749,-0.93573,0.022671,0.0010016,0.083184,0.00050188,1.9307,1.9307,0
9612,1.7423e+07,0.13969,3.6592,-0.023555,2.6974,-1.7622,0.020423,0.00074066,1.1789,-1.4372e-05,-9.7003,-9.7003,0
9655,1.7433e+07,0.12145,2.6933,-0.026948,2.6599,0.42853,0.00736,0.00062659,-0.8025,2.5069e-05,-12.619,-12.619,0
9696,1.7443e+07,0.054373,4.1437,-0.040202,2.6828,-0.53712,0.011048,0.00028496,1.8514,-0.00032261,-0.014496,-0.014496,0
9733,1.7453e+07,0.056023,1.848,-0.01932,2.6064,2.8671,-0.020235,0.00028705,-1.0517,-0.00030806,-9.6707,-9.6707,0
9775,1.7466e+07,0.13482,3.2672,-0.027846,2.763,-3.4475,0.040541,0.00072848,0.79672,-0.00030643,-12.352,-12.352,0
9816,1.7476e+07,0.045261,3.352,-0.035434,2.6398,2.8672,-0.016352,0.0002348,-1.2934,-0.00014597,-2.998,-2.998,0
9856,1.7486e+07,0.090115,4.2018,-0.047526,2.7533,-2.1577,0.032693,0.00047098,0.70118,-9.184e-05,1.8295,1.8295,0
9897,1.7496e+07,0.05373,4.5819,-0.052946,2.6472,2.4554,-0.016041,0.00026798,-0.95187,-7.2712e-05,-10.964,-10.964,0
9941,1.7507e+07,0.028317,4.3526,-0.045899,2.7038,-0.39402,0.017637,0.00013967,0.62192,2.5444e-05,14.432,14.432,0
9985,1.7516e+07,0.054515,2.2159,-0.027195,2.5927,3.6529,-0.031887,0.00026537,0.29323,-0.00021002,-10.66,-10.66,0
10025,1.7526e+07,0.10527,0.95696,-0.018665,2.6516,1.1222,0.0017731,0.00053233,0.59876,-1.2614e-05,22.231,22.231,0
10066,1.7536e+07,0.087875,1.3767,-0.021106,2.5315,5.2157,-0.05347,0.00043201,1.8167,-0.00051839,-9.4008,-9.4008,0
10105,1.7546e+07,0.11188,-0.56698,0.004513,2.5924,2.474,-0.011167,0.00056892,0.44967,-0.00030753,23.07,23.07,0
10144,1.7557e+07,0.044144,2.2105,-0.025818,2.5295,6.2495,-0.059588,0.00021524,2.1066,-0.00095797,-10.88,-10.88,0
10185,1.7567e+07,0.10207,-0.37624,-0.0017802,2.6111,2.0636,-0.0059481,0.00051276,0.66441,-0.00061786,32.727,32.727,0
10225,1.7576e+07,0.037584,1.6869,-0.019594,2.4468,7.1543,-0.064214,0.00017223,2.729,-0.001362,-11.919,-11.919,0
10267,1.7586e+07,0.082337,-1.4011,0.015503,2.5426,2.0565,-0.0040165,0.00039932,0.28772,-0.00095513,28.762,28.762,0
10307,1.7597e+07,0.057411,-0.16081,-1.5587e-05,2.4023,6.3661,-0.057605,0.00026173,2.3064,-0.0015027,-4.8951,-4.8951,0
10353,1.7607e+07,0.12906,-2.7144,0.021077,2.4823,2.0321,-0.0069489,0.00061331,0.064797,-0.00098047,24.985,24.985,0
10394,1.7617e+07,0.09059,-0.40062,-0.0028002,2.3847,4.8405,-0.046014,0.00042737,2.1499,-0.0015238,-4.7993,-4.7993,0
10434,1.7626e+07,0.14308,-2.7182,0.026482,2.4719,1.1467,-0.0013879,0.00067639,-0.282,-0.00095764,28.803,28.803,0
10476,1.7636e+07,0.14648,-1.9735,0.014522,2.4395,2.8781,-0.030167,0.00068952,1.1511,-0.0012238,-1.2369,-1.2369,0
10513,1.7649e+07,0.14129,2.3072,-0.030891,2.712,-1.1337,0.019772,0.00073655,0.68969,-0.00066539,15.972,15.972,0
10555,1.766e+07,0.064832,5.6636,-0.058776,2.591,4.2778,-0.036748,0.00031818,0.25795,-0.00087306,-19.147,-19.147,0
10597,1.767e+07,0.10246,3.3566,-0.033434,2.7137,-1.0829,0.023582,0.00052245,0.066309,-0.00048187,10.684,10.684,0
10638,1.7679e+07,0.078241,4.9438,-0.048191,2.5783,4.1406,-0.033111,0.00038094,0.8415,-0.00077345,-18.95,-18.95,0
10679,1.769e+07,0.12465,3.9752,-0.043121,2.7099,-1.5437,0.031792,0.00066097,-0.47383,-0.00036886,12.934,12.934,0
10722,1.77e+07,0.01298,8.1872,-0.082024,2.5501,3.967,-0.031841,6.6054e-05,1.6782,-0.00094563,-22.029,-22.029,0
10765,1.771e+07,0.1343,5.7143,-0.051329,2.7486,-5.6634,0.071192,0.00071897,-0.59485,-0.00064372,1.7775,1.7775,0
10805,1.772e+07,0.081058,7.6584,-0.070568,2.5317,2.8265,-0.018966,0.00039056,1.0439,-0.0012287,-16.084,-16.084,0
10846,1.773e+07,0.17229,4.5167,-0.047673,2.758,-7.1241,0.082082,0.0009206,-0.58302,-0.0007995,5.4436,5.4436,0
10889,1.7741e+07,0.06341,9.3849,-0.090584,2.5556,1.9285,-0.013201,0.0003,1.3896,-0.0016015,-22.744,-22.744,0
10929,1.7753e+07,0.42776,-4.9225,0.052843,2.5763,-5.8231,0.052351,0.0021476,2.0212,-0.001214,-3.1744,-3.1744,0
10972,1.7763e+07,0.38772,-0.13399,0.011198,2.4936,1.1939,-0.0023315,0.0018726,-0.70094,-0.0016013,-5.4597,-5.4597,0
11012,1.7773e+07,0.47549,-5.6339,0.058957,2.5924,-5.0394,0.038928,0.0023882,2.6182,-0.0013137,-8.3973,-8.3973,0
11053,1.7784e+07,0.3959,-3.253,0.047332,2.4361,3.4377,-0.022829,0.001857,-1.323,-0.0016244,2.5052,2.5052,0
11093,1.7793e+07,0.3835,-5.0927,0.061551,2.5539,-3.4517,0.026673,0.001896,2.4627,-0.0011877,0.79546,0.79546,0
11141,1.7803e+07,0.42717,-6.4415,0.074229,2.3897,4.2619,-0.027812,0.0019642,-1.9017,-0.0012515,10.098,10.098,0
11182,1.7813e+07,0.46831,-7.042,0.067488,2.4877,-2.5103,0.019771,0.0022466,3.1053,-0.00094591,-6.1142,-6.1142,0
11222,1.7823e+07,0.42446,-5.1291,0.059982,2.3534,4.3367,-0.025683,0.0019384,-1.7631,-0.0011193,6.5341,6.5341,0
11264,1.7833e+07,0.40951,-6.2729,0.065251,2.4306,-1.1456,0.0066535,0.0019394,3.2077,-0.00086346,-6.7372,-6.7372,0
11304,1.7843e+07,0.44948,-7.7278,0.082521,2.3756,3.3624,-0.018981,0.0020675,-1.9612,-0.00090039,10.096,10.096,0
11342,1.7853e+07,0.45154,-7.1289,0.059971,2.4684,-0.87957,0.003069,0.0021631,4.0928,-0.0010713,-9.0047,-9.0047,0
11383,1.7863e+07,0.40617,-5.7924,0.059097,2.4082,3.7721,-0.024076,0.0018897,-1.6112,-0.0010458,7.8264,7.8264,0
11427,1.7876e+07,-0.01642,2.5611,-0.029223,2.5517,2.2337,-0.02405,-8.1209e-05,2.3367,-0.0013453,-11.088,-11.088,0
11468,1.7886e+07,0.070248,-0.28689,-0.0041412,2.6498,-0.90751,0.020236,0.00035675,-1.4915,-0.00085174,16.15,16.15,0
11510,1.7896e+07,0.0074912,3.2783,-0.03917,2.5964,1.5575,-0.01921,2.3455e-05,2.5053,-0.0015625,-13.493,-13.493,0
11555,1.7906e+07,-0.018072,2.9134,-0.026523,2.67,-0.44489,0.017494,-9.6317e-05,-1.3024,-0.0011635,19.456,19.456,0
11596,1.7916e+07,-0.094448,4.373,-0.04226,2.5885,1.9541,-0.019543,-0.00047562,1.5978,-0.0016014,-17.995,-17.995,0
11636,1.7926e+07,-0.013142,1.1715,-0.016067,2.6656,-1.1632,0.026859,-6.7783e-05,-1.6757,-0.0010737,14.377,14.377,0
11677,1.7936e+07,-0.061442,4.3208,-0.049737,2.5803,1.225,-0.0094715,-0.0003146,1.6063,-0.0015373,-12.593,-12.593,0
11719,1.7946e+07,-0.071675,4.1466,-0.038977,2.6227,-0.98166,0.025854,-0.00037123,-1.652,-0.0010348,15.212,15.212,0
11757,1.7956e+07,-0.12935,5.1666,-0.052861,2.525,1.6404,-0.014502,-0.00065337,0.75872,-0.0012356,-10.873,-10.873,0
11798,1.7967e+07,-0.010078,1.0998,-0.016334,2.6522,-2.6518,0.039849,-6.0708e-05,-1.7145,-0.00072123,14.221,14.221,0
11841,1.7977e+07,-0.073326,5.178,-0.058194,2.5522,1.797,-0.017316,-0.00036135,1.4406,-0.0011789,-9.6803,-9.6803,0
11882,1.7987e+07,-0.029222,3.2579,-0.033937,2.6803,-2.4545,0.034125,-0.00015576,-1.6546,-0.00069348,13.467,13.467,0
11922,1.7997e+07,-0.041444,4.1903,-0.045053,2.5777,2.0285,-0.020835,-0.00022146,0.90354,-0.00098047,-13.32,-13.32,0
11969,1.8007e+07,0.11269,0.54824,-0.016272,2.7654,-3.6888,0.046072,0.00059207,-1.4839,-0.00050386,10.358,10.358,0
12009,1.8017e+07,0.067523,5.237,-0.061226,2.6092,2.9985,-0.029795,0.0003408,2.0398,-0.0011706,-15.234,-15.234,0
12051,1.8027e+07,0.11588,3.7084,-0.038947,2.7838,-3.625,0.048079,0.00062497,-1.5702,-0.0006977,11.197,11.197,0
12095,1.8042e+07,0.38562,-6.2329,0.063544,2.5161,4.5665,-0.026593,0.0018719,-1.5489,-0.001089,15.574,15.574,0
12136,1.8052e+07,0.47935,-6.0211,0.050628,2.5994,-2.3246,0.01618,0.0024188,3.4555,-0.0011166,-5.7627,-5.7627,0
12176,1.8062e+07,0.29049,-3.851,0.042965,2.4686,5.4665,-0.031431,0.0013885,-2.0464,-0.0012148,13.89,13.89,0
12219,1.8072e+07,0.20672,-3.2999,0.036265,2.5135,0.93548,-0.018296,0.0010017,3.75,-0.0012025,-8.5178,-8.5178,0
12259,1.8083e+07,0.23494,-5.6858,0.062425,2.4455,5.0421,-0.028311,0.0011085,-2.222,-0.0011819,16.386,16.386,0
12301,1.8092e+07,0.18437,-4.0498,0.034026,2.5184,0.40727,-0.015262,0.00089393,4.322,-0.0012832,-13.952,-13.952,0
12344,1.8102e+07,0.11815,-3.1531,0.039404,2.462,4.8852,-0.027297,0.00054522,-2.7361,-0.001254,14.297,14.297,0
12386,1.8113e+07,0.054856,-3.1518,0.030882,2.5104,1.0754,-0.024759,0.00024964,3.6018,-0.0010868,-14.041,-14.041,0
12432,1.8125e+07,-0.014873,0.049432,-0.0023809,2.72,-1.9908,0.036273,-7.8942e-05,-2.9701,-0.00056361,13.44,13.44,0
12472,1.8135e+07,-0.07121,4.6642,-0.051459,2.5832,3.4327,-0.038279,-0.00036283,3.2398,-0.0012659,-22.379,-22.379,0
12517,1.8147e+07,0.24953,0.57981,-0.0010792,2.8105,-8.5804,0.091009,0.0013682,-0.68314,-0.00043389,4.3164,4.3164,0
12554,1.8158e+07,0.24263,1.9959,-0.011421,2.5119,4.5153,-0.035674,0.0011767,0.31175,-0.0010234,-8.4359,-8.4359,0
12595,1.8168e+07,0.41312,-4.8508,0.041803,2.6914,-6.4476,0.062068,0.0021517,1.5134,-0.0004409,3.5489,3.5489,0
12636,1.8178e+07,0.39779,-2.7324,0.030616,2.439,5.0995,-0.037138,0.0018718,-0.269,-0.0012253,-1.9112,-1.9112,0
12678,1.8189e+07,0.43901,-4.7801,0.047322,2.6591,-6.4002,0.063933,0.0022512,1.3269,-0.0005859,0.49019,0.49019,0
12719,1.8198e+07,0.43287,-3.4783,0.040233,2.4183,4.9823,-0.034362,0.0020242,-0.63522,-0.0011924,-4.469,-4.469,0
12763,1.8208e+07,0.47979,-5.0299,0.041719,2.6205,-5.7694,0.052724,0.0024405,2.0472,-0.0006742,-4.2614,-4.2614,0
12804,1.8218e+07,0.436,-3.1386,0.037612,2.4308,4.0986,-0.028822,0.0020582,-0.63075,-0.0014177,-5.5331,-5.5331,0
12844,1.8228e+07,0.40692,-3.8434,0.042923,2.6343,-5.7119,0.050168,0.0020714,1.6263,-0.00080895,-5.3513,-5.3513,0
12886,1.8239e+07,0.38696,-3.8302,0.049428,2.4618,3.8994,-0.027889,0.0018433,-1.0786,-0.0012849,-1.3065,-1.3065,0
12924,1.8249e+07,0.35902,-3.7958,0.034242,2.6383,-4.6623,0.03562,0.0018335,2.1554,-0.00087648,-1.6963,-1.6963,0
12961,1.8259e+07,0.27063,-2.2988,0.031403,2.4709,4.3482,-0.029309,0.0012947,-1.4009,-0.00131,6.4798,6.4798,0
13002,1.8269e+07,0.20135,-2.6561,0.029848,2.634,-3.8961,0.030908,0.0010266,1.7137,-0.00079592,4.2599,4.2599,0
13043,1.8279e+07,0.20717,-3.8608,0.045259,2.4754,4.3581,-0.027188,0.00099355,-1.5367,-0.0010797,8.2384,8.2384,0
13085,1.8289e+07,0.1571,-2.1538,0.016531,2.5809,-2.2289,0.016247,0.00078512,2.6697,-0.00079263,5.862,5.862,0
13125,1.8299e+07,0.14329,-2.3434,0.027104,2.438,4.5685,-0.027571,0.0006768,-1.799,-0.0011346,-0.39101,-0.39101,0
13170,1.8309e+07,0.085193,-0.91365,0.0093668,2.53,-1.5675,0.011973,0.00041193,2.4706,-0.00076946,6.8667,6.8667,0
13210,1.8319e+07,0.16626,-3.57,0.035514,2.4333,3.7296,-0.020376,0.00077528,-1.8982,-0.00096013,-6.636,-6.636,0
13253,1.8329e+07,0.1336,-0.72505,-0.000336,2.5185,-1.1234,0.0063045,0.00064768,3.385,-0.00090733,5.8286,5.8286,0
13294,1.8339e+07,0.14784,-1.3569,0.012172,2.4443,3.499,-0.020909,0.00069162,-1.8157,-0.0011424,-9.0683,-9.0683,0
13332,1.8352e+07,0.10548,1.9138,-0.017547,2.5666,1.8881,-0.018954,0.00051688,3.3557,-0.0013338,-6.4684,-6.4684,0
13372,1.8362e+07,0.2331,-1.8863,0.011942,2.688,-1.1866,0.022129,0.0011996,-1.9951,-0.00083827,-5.3063,-5.3063,0
13413,1.8372e+07,0.20844,1.6206,-0.018547,2.6047,2.1471,-0.022016,0.0010522,3.6383,-0.0015798,-7.3192,-7.3192,0
13455,1.8382e+07,0.23069,0.63546,-0.0053682,2.7321,-1.3581,0.025218,0.0012276,-2.461,-0.00094646,0.01564,0.01564,0
13495,1.8392e+07,0.18369,2.3253,-0.020106,2.5929,3.4745,-0.031974,0.00092102,2.8684,-0.0014484,-5.7524,-5.7524,0
13537,1.8402e+07,0.29525,-0.92092,0.0045226,2.8032,-5.0773,0.060008,0.0016044,-1.8299,-0.00074906,5.8396,5.8396,0
13581,1.8412e+07,0.22446,2.7591,-0.023979,2.5759,3.7505,-0.029589,0.0011113,2.0018,-0.0014668,-9.0241,-9.0241,0
13621,1.8422e+07,0.2237,0.69014,-2.8744e-05,2.7715,-5.4534,0.063956,0.0012033,-1.6469,-0.00071423,2.2053,2.2053,0
13662,1.8432e+07,0.14926,2.5767,-0.015043,2.5333,3.7867,-0.02898,0.00071916,1.0105,-0.0012298,-10.45,-10.45,0
13703,1.8442e+07,0.18693,-0.45662,0.0048776,2.7556,-6.6981,0.071435,0.00099465,-0.91985,-0.00055773,0.34561,0.34561,0
13741,1.8452e+07,0.1079,2.4948,-0.01665,2.5432,2.8484,-0.021084,0.00051848,0.66627,-0.0011742,-9.7816,-9.7816,0
13781,1.8463e+07,0.10372,0.47179,-8.6479e-05,2.7166,-6.8965,0.07036,0.00052876,0.0031267,-0.00050273,5.4266,5.4266,0
13819,1.8473e+07,0.11083,0.1555,0.005405,2.5165,2.6484,-0.01554,0.00054241,-0.62458,-0.0010175,-13.243,-13.243,0
13860,1.8483e+07,0.14125,-0.73536,0.0011744,2.7295,-7.0353,0.062868,0.00074389,0.86629,-0.00056662,4.0033,4.0033,0
13900,1.8493e+07,0.13272,0.17974,0.00034734,2.556,2.6269,-0.014613,0.00065734,-0.81349,-0.0012382,-9.0502,-9.0502,0
13944,1.8503e+07,0.15726,-0.90763,0.0044735,2.714,-5.0939,0.045845,0.00082637,0.90979,-0.00069494,8.9784,8.9784,0
13989,1.8513e+07,0.23675,-2.2492,0.019389,2.5516,3.1078,-0.018537,0.0011643,-1.147,-0.0010582,-7.8001,-7.8001,0
14030,1.8523e+07,0.27736,-1.501,0.00076015,2.6853,-3.9116,0.035781,0.0014416,1.5334,-0.00071167,8.0624,8.0624,0
14073,1.8533e+07,0.28163,-0.35487,-0.00094684,2.5423,3.1378,-0.015122,0.0013917,-0.94812,-0.0011983,-2.5454,-2.5454,0
14113,1.8543e+07,0.26978,0.34524,-0.0085987,2.6474,-3.1392,0.031681,0.0013916,1.1812,-0.00081145,12.325,12.325,0
14154,1.8556e+07,0.40589,-1.6087,0.013669,2.5567,1.3926,0.0040701,0.0020058,-1.6696,-0.00082685,-6.5446,-6.5446,0
14195,1.8566e+07,0.35899,1.4123,-0.014189,2.4995,1.7017,-0.018411,0.0017431,3.5168,-0.0012299,8.1833,8.1833,0
14236,1.8576e+07,0.36299,-0.80334,0.015698,2.5954,-0.66855,0.022287,0.0018276,-1.8684,-0.00085639,-6.5681,-6.5681,0
14276,1.8586e+07,0.26318,0.84529,0.002081,2.4924,3.1918,-0.034398,0.0012691,2.7528,-0.001161,-4.5425,-4.5425,0
14318,1.8596e+07,0.27759,-2.3609,0.031142,2.6451,-1.3878,0.027329,0.0014251,-1.3641,-0.00072075,-5.4699,-5.4699,0
14362,1.8606e+07,0.15323,0.83498,0.00041893,2.5079,3.9562,-0.043997,0.00074257,2.9659,-0.0012638,-11.526,-11.526,0
14405,1.8616e+07,0.13088,-1.4355,0.026627,2.7008,-2.6033,0.038619,0.00068727,-1.6779,-0.00074611,-5.4264,-5.4264,0
14446,1.8626e+07,0.018691,1.0206,0.001303,2.5423,4.0323,-0.041871,9.066e-05,2.1429,-0.0011334,-10.267,-10.267,0
14486,1.8636e+07,0.076397,-2.6567,0.027192,2.7321,-3.3402,0.046752,0.00040235,-1.3766,-0.00061384,-4.2756,-4.2756,0
14528,1.8646e+07,0.018661,0.62855,-0.0056718,2.5361,3.932,-0.037189,9.9287e-05,2.1528,-0.0012594,-14.372,-14.372,0
14565,1.8657e+07,0.081622,-1.9063,0.017557,2.7276,-4.4896,0.060352,0.00043204,-1.6179,-0.00071289,0.2636,0.2636,0
14607,1.8667e+07,0.06267,0.53964,-0.0050644,2.5103,3.6264,-0.028743,0.00029542,1.6354,-0.0012957,-9.2968,-9.2968,0
14648,1.8677e+07,0.19526,-2.9603,0.01569,2.6807,-5.6136,0.062535,0.0010114,-0.82502,-0.00072284,5.9173,5.9173,0
14688,1.8687e+07,0.20999,-0.43438,-0.00016947,2.4752,3.3574,-0.025281,0.0010071,1.0193,-0.0014365,-5.3575,-5.3575,0
14729,1.8697e+07,0.24706,-1.4064,0.0066951,2.6541,-4.8302,0.054793,0.0012526,-1.0056,-0.00078848,4.8442,4.8442,0
14773,1.8707e+07,0.2428,-0.11808,0.00043198,2.4754,3.4678,-0.028109,0.0011708,0.84032,-0.00132,-2.6427,-2.6427,0
14815,1.8718e+07,0.27893,-1.555,0.0045281,2.6614,-4.4093,0.046964,0.0014443,-0.63905,-0.00073601,0.6506,0.6506,0
14856,1.8728e+07,0.22357,0.88714,-0.0066542,2.5121,3.4406,-0.024909,0.0010869,1.0166,-0.0014611,-4.8952,-4.8952,0
14899,1.8738e+07,0.18884,0.52644,-0.0046535,2.6959,-4.0905,0.042571,0.00098281,-0.94345,-0.00070324,5.0997,5.0997,0
14941,1.8748e+07,0.14021,1.6561,-0.0082548,2.5338,3.6808,-0.027229,0.00070074,0.65382,-0.0012705,-1.5528,-1.5528,0
14975,1.8758e+07,0.10552,1.5161,-0.016363,2.6857,-3.5912,0.036305,0.00054988,-0.32285,-0.00060265,9.2585,9.2585,0
15015,1.8768e+07,0.052433,2.6084,-0.017146,2.5419,3.2613,-0.019077,0.00026722,0.088835,-0.0012616,-5.2511,-5.2511,0
15055,1.8778e+07,-0.0042107,2.8765,-0.023038,2.6641,-3.1879,0.034623,-1.9722e-05,0.070797,-0.00060849,13.206,13.206,0
15095,1.8788e+07,0.051999,1.8046,-0.011711,2.5262,2.6105,-0.010273,0.00025211,-0.93236,-0.0010476,-11.355,-11.355,0
15137,1.8798e+07,0.022828,3.297,-0.036391,2.5993,-2.4144,0.025191,0.00011374,1.8979,-0.00068608,11.173,11.173,0
15182,1.8808e+07,0.065065,2.0415,-0.017099,2.5149,1.8434,-0.0020123,0.0003086,-1.1999,-0.0011855,-15.548,-15.548,0
15225,1.8818e+07,0.070876,2.6267,-0.026811,2.5969,-3.0118,0.029826,0.00033557,1.9135,-0.00079982,13.537,13.537,0
15266,1.8828e+07,0.20997,-0.25274,0.00025794,2.5227,1.1776,0.0016742,0.0010184,-1.3284,-0.0011613,-18.84,-18.84,0
15308,1.8838e+07,0.23766,1.7014,-0.028521,2.5992,-3.1568,0.028361,0.0011978,2.516,-0.00092009,11.657,11.657,0
15348,1.8848e+07,0.35335,-0.55319,0.0013277,2.549,0.40133,0.0095608,0.0017382,-1.5843,-0.0013364,-21.596,-21.596,0
15383,1.8858e+07,0.3514,1.0927,-0.013452,2.603,-2.7558,0.024439,0.0017617,2.4509,-0.0011116,14.768,14.768,0
15424,1.8868e+07,0.46982,-2.1184,0.01832,2.5674,0.031864,0.010975,0.0023325,-1.959,-0.0011881,-25.406,-25.406,0
15464,1.8878e+07,0.41061,1.1475,-0.013877,2.5729,-1.3252,0.01166,0.0020456,2.9251,-0.0010863,14.393,14.393,0
15505,1.8889e+07,0.42977,-1.2136,0.015084,2.5605,-0.20421,0.015427,0.0021262,-2.1643,-0.0011423,-25.004,-25.004,0
15547,1.8899e+07,0.33489,0.97311,-0.0024882,2.5545,-0.99006,0.011349,0.0016615,2.3645,-0.001018,11.506,11.506,0
15590,1.8909e+07,0.3583,-1.7193,0.022745,2.5699,-0.95007,0.02078,0.0017683,-2.1511,-0.00085308,-27.026,-27.026,0
15632,1.8919e+07,0.21703,1.6998,-0.006534,2.4921,0.50365,-0.0020032,0.0010462,3.2545,-0.0011376,9.5516,9.5516,0
15672,1.8929e+07,0.15139,0.32512,0.006929,2.5457,-1.7373,0.027588,0.00075954,-2.5426,-0.00090422,-20.321,-20.321,0
15716,1.894e+07,0.08523,0.73508,0.0062113,2.481,0.24347,-0.0019794,0.00039505,2.6195,-0.0011898,8.983,8.983,0
15757,1.8952e+07,0.024145,0.42875,-0.0021538,2.5825,-1.7282,0.020056,0.00011756,0.069614,-0.00067385,-0.23623,-0.23623,0
15798,1.8962e+07,0.0098502,0.61019,-0.0009428,2.492,3.7186,-0.027631,4.3061e-05,0.74763,-0.0014687,-0.29755,-0.29755,0
15835,1.8972e+07,-0.027184,1.3567,-0.015147,2.6281,-1.7322,0.018603,-0.00013817,0.78876,-0.00079677,6.738,6.738,0
15876,1.8982e+07,0.049172,-0.83778,0.0060909,2.5279,3.8105,-0.028743,0.00024008,-0.28281,-0.0014738,-6.1132,-6.1132,0
15917,1.8992e+07,0.088342,-0.16131,-0.010721,2.679,-2.6332,0.025002,0.00044471,1.8497,-0.00085987,4.5955,4.5955,0
15959,1.9003e+07,0.1826,-1.371,0.0056268,2.5776,3.6728,-0.021295,0.00091048,-1.2304,-0.001623,-7.9462,-7.9462,0
16005,1.9013e+07,0.16921,1.2002,-0.023019,2.681,-2.2319,0.020341,0.00087967,2.423,-0.00088179,10.521,10.521,0
16045,1.9022e+07,0.29587,-1.6575,0.0075406,2.5932,2.576,-0.0084649,0.0014784,-2.8179,-0.0013414,-15.099,-15.099,0
16086,1.9032e+07,0.27983,1.5832,-0.028398,2.6747,-2.7075,0.024846,0.0014428,3.6731,-0.0009344,8.5663,8.5663,0
16129,1.9042e+07,0.36078,-0.43467,-0.00062925,2.6215,1.1298,0.0071663,0.0018334,-3.6728,-0.001317,-17.55,-17.55,0
16166,1.9055e+07,0.33511,2.4386,-0.01831,2.5076,1.558,-0.016624,0.001622,4.1901,-0.0013572,24.226,24.226,0
16207,1.9065e+07,0.37603,-1.5386,0.014924,2.6404,-3.1715,0.040993,0.001925,-3.9187,-0.00036716,-33.618,-33.618,0
16247,1.9076e+07,0.28445,1.7994,-0.0076878,2.4964,2.8021,-0.027419,0.0013703,4.1905,-0.0013528,26.59,26.59,0
16288,1.9085e+07,0.24054,-0.088183,0.00618,2.6398,-2.8133,0.03608,0.0012254,-2.9873,-0.00033725,-29.01,-29.01,0
16330,1.9095e+07,0.14257,1.6492,0.00017244,2.5164,2.9811,-0.027033,0.00068708,3.0784,-0.0013518,27.05,27.05,0
16371,1.9105e+07,0.11886,-0.66698,0.0093139,2.6406,-1.8742,0.02434,0.0006092,-1.7624,-0.00025656,-31.885,-31.885,0
16416,1.9115e+07,0.062758,0.6443,0.0038565,2.5166,3.4629,-0.029597,0.00029951,2.6313,-0.001435,23.359,23.359,0
16456,1.9125e+07,0.020406,-0.040486,0.00068118,2.6311,-1.4152,0.022371,0.00010373,-0.84958,-0.0004896,-26.457,-26.457,0
16498,1.9135e+07,0.025937,-0.42703,0.0097439,2.5266,3.235,-0.026852,0.00012034,1.4393,-0.0014991,16.041,16.041,0
16541,1.9145e+07,0.048007,-0.91371,-3.2467e-05,2.6413,-1.4165,0.021928,0.00024742,-0.24882,-0.00054102,-23.963,-23.963,0
16582,1.9161e+07,0.28257,-3.3479,0.02602,2.5469,0.70961,0.0053512,0.0013893,-3.1018,-0.00098243,-24.181,-24.181,0
16622,1.9171e+07,0.27254,-0.80842,0.0045092,2.5789,-1.645,0.015064,0.0013594,3.9253,-0.0013422,25.294,25.294,0
16664,1.9182e+07,0.36666,-5.0929,0.039961,2.5533,0.81345,0.0027362,0.0018014,-2.9807,-0.00084305,-22.376,-22.376,0
16705,1.9191e+07,0.36505,-2.8475,0.022556,2.5317,0.94394,-0.012269,0.0017825,3.7169,-0.0013543,24.399,24.399,0
16745,1.9201e+07,0.42769,-4.7981,0.041318,2.5577,0.77716,0.0030704,0.0021236,-2.6968,-0.00080186,-20.043,-20.043,0
16789,1.9212e+07,0.37091,-1.707,0.015843,2.562,0.6956,-0.0075244,0.001844,2.8564,-0.0012477,20.486,20.486,0
16830,1.9222e+07,0.38627,-3.6441,0.029621,2.5859,0.99906,-9.4986e-06,0.001936,-2.4852,-0.00054869,-20.55,-20.55,0
16872,1.9232e+07,0.32874,-1.3044,0.012753,2.5445,1.8076,-0.016003,0.0016167,3.1446,-0.0011076,18.376,18.376,0
16913,1.9243e+07,0.23805,-0.10093,-0.00065599,2.5961,0.34294,0.0079351,0.0011999,-1.9551,-0.00052008,-19.39,-19.39,0
16953,1.9252e+07,0.16164,2.0876,-0.011378,2.5325,2.1656,-0.017187,0.00079651,2.2938,-0.0010538,16.825,16.825,0
16991,1.9265e+07,0.15868,4.3101,-0.035464,2.6816,-2.7014,0.034986,0.00082811,0.62957,-0.00037897,-8.5985,-8.5985,0
17036,1.9277e+07,0.22347,-0.30258,0.01112,2.5729,0.50794,0.0065347,0.0011122,-1.9603,-0.00083464,-11.95,-11.95,0
17077,1.9288e+07,0.089052,2.202,-0.012942,2.6507,-3.8536,0.037439,0.00045496,2.6446,-0.00071382,13.785,13.785,0
17118,1.9297e+07,0.15668,-2.5565,0.029215,2.5901,-0.40286,0.014059,0.00078339,-3.0597,-0.00091093,-18.944,-18.944,0
17158,1.9307e+07,0.08745,0.40738,-0.00095546,2.6582,-4.1448,0.040496,0.00044358,3.3325,-0.00089745,11.896,11.896,0
17206,1.932e+07,0.11269,-0.46002,-0.001946,2.5368,0.59445,0.0042067,0.00055193,-2.2442,-0.00088038,-24.059,-24.059,0
17250,1.9331e+07,0.13189,0.62035,-0.006984,2.4996,1.2648,-0.015194,0.00063022,4.194,-0.0015513,25.567,25.567,0
