LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
1.3712e+05,4.8046e+07,1,14.558,0.89451,327.51,7.0478,14.271,18.969,37.954,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3716e+05,4.8057e+07,1,14.576,0.89457,327.53,7.0657,14.289,18.987,37.972,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3721e+05,4.8067e+07,1,14.597,0.89462,327.55,7.0873,14.311,19.009,37.994,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3726e+05,4.8077e+07,1,14.597,0.89462,327.55,7.0873,14.311,19.009,37.994,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.373e+05,4.8087e+07,1,14.617,0.89468,327.57,7.107,14.331,19.029,38.013,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3735e+05,4.8097e+07,1,14.633,0.89473,327.58,7.1235,14.347,19.045,38.03,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3739e+05,4.8109e+07,1,14.642,0.89478,327.59,7.1326,14.356,19.054,38.039,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3743e+05,4.8119e+07,1,14.642,0.89478,327.59,7.1326,14.356,19.054,38.039,2.154e-05,0.0035301,0.92994,0.066484,2.154e-05
1.3748e+05,4.8136e+07,1,14.665,0.89487,327.84,7.14,14.316,18.982,37.846,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3753e+05,4.8146e+07,1,14.618,0.89102,327.86,7.1609,14.337,19.003,37.866,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3757e+05,4.8157e+07,1,14.618,0.89102,327.86,7.1609,14.337,19.003,37.866,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3762e+05,4.8167e+07,1,14.634,0.89107,327.88,7.1764,14.352,19.018,37.882,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3767e+05,4.8178e+07,1,14.61,0.89115,327.85,7.1529,14.328,18.995,37.858,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3771e+05,4.8188e+07,1,14.63,0.89123,327.87,7.1726,14.348,19.015,37.878,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3776e+05,4.8198e+07,1,14.61,0.89132,327.85,7.1526,14.328,18.994,37.857,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.378e+05,4.8214e+07,1,14.623,0.89137,327.87,7.1659,14.341,19.008,37.871,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3784e+05,4.8225e+07,1,14.603,0.89142,327.85,7.146,14.321,18.988,37.851,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3789e+05,4.8234e+07,1,14.618,0.89146,327.86,7.1606,14.336,19.002,37.865,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3793e+05,4.8245e+07,1,14.618,0.89146,327.86,7.1606,14.336,19.002,37.865,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3798e+05,4.8255e+07,1,14.627,0.89152,327.87,7.1702,14.346,19.012,37.875,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3802e+05,4.8265e+07,1,14.62,0.89158,327.86,7.1634,14.339,19.005,37.868,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3807e+05,4.8275e+07,1,14.625,0.89163,327.87,7.168,14.343,19.01,37.872,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3812e+05,4.8285e+07,1,14.634,0.89168,327.88,7.1768,14.352,19.018,37.881,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3816e+05,4.8295e+07,1,14.634,0.89168,327.88,7.1768,14.352,19.018,37.881,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3821e+05,4.8305e+07,1,14.622,0.89173,327.87,7.1655,14.341,19.007,37.87,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3825e+05,4.8317e+07,1,14.646,0.89178,327.89,7.1887,14.364,19.03,37.893,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3829e+05,4.8329e+07,1,14.647,0.89183,327.89,7.1899,14.365,19.031,37.894,1.9656e-05,0.0035556,0.93044,0.065962,1.9997e-05
1.3833e+05,4.8339e+07,1,14.66,0.89187,328.04,7.1101,14.242,18.881,37.644,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3838e+05,4.835e+07,1,14.66,0.89187,328.04,7.1101,14.242,18.881,37.644,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3842e+05,4.836e+07,1,14.529,0.88869,328.06,7.122,14.254,18.892,37.655,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3847e+05,4.837e+07,1,14.547,0.88874,328.07,7.1395,14.272,18.91,37.673,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3852e+05,4.8381e+07,1,14.547,0.88874,328.07,7.1395,14.272,18.91,37.673,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3856e+05,4.8391e+07,1,14.563,0.8888,328.09,7.1557,14.288,18.926,37.689,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3861e+05,4.8401e+07,1,14.563,0.8888,328.09,7.1557,14.288,18.926,37.689,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3865e+05,4.8411e+07,1,14.561,0.88885,328.09,7.1534,14.286,18.924,37.687,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.387e+05,4.8425e+07,1,14.581,0.8889,328.11,7.1739,14.306,18.944,37.707,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3874e+05,4.8435e+07,1,14.604,0.88894,328.13,7.1964,14.329,18.967,37.73,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3878e+05,4.8449e+07,1,14.607,0.889,328.13,7.2002,14.332,18.97,37.734,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3883e+05,4.846e+07,1,14.619,0.88907,328.15,7.2115,14.344,18.982,37.745,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3887e+05,4.847e+07,1,14.651,0.88914,328.18,7.2442,14.376,19.015,37.778,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3892e+05,4.8481e+07,1,14.651,0.88914,328.18,7.2442,14.376,19.015,37.778,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3897e+05,4.8491e+07,1,14.645,0.8892,328.17,7.238,14.37,19.008,37.772,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3901e+05,4.8501e+07,1,14.683,0.88935,328.21,7.276,14.408,19.046,37.81,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3906e+05,4.8511e+07,1,14.678,0.88944,328.21,7.2714,14.404,19.042,37.805,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.391e+05,4.8522e+07,1,14.7,0.88949,328.23,7.2934,14.425,19.064,37.827,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3914e+05,4.8535e+07,1,14.703,0.88953,328.23,7.2956,14.428,19.066,37.829,2.0119e-05,0.0036273,0.93135,0.064982,2.0119e-05
1.3919e+05,4.8546e+07,1,14.693,0.88963,328.4,7.2551,14.347,18.958,37.622,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3923e+05,4.8556e+07,1,14.641,0.88672,328.42,7.2788,14.37,18.982,37.645,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3928e+05,4.8566e+07,1,14.619,0.88677,328.4,7.2567,14.348,18.96,37.623,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3932e+05,4.8577e+07,1,14.619,0.88677,328.4,7.2567,14.348,18.96,37.623,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3937e+05,4.8587e+07,1,14.639,0.88682,328.42,7.2766,14.368,18.979,37.643,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3942e+05,4.8598e+07,1,14.631,0.88686,328.41,7.2692,14.361,18.972,37.635,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3946e+05,4.8609e+07,1,14.632,0.8869,328.41,7.2702,14.362,18.973,37.636,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.395e+05,4.862e+07,1,14.613,0.88695,328.39,7.2512,14.343,18.954,37.617,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3955e+05,4.8631e+07,1,14.603,0.88702,328.38,7.241,14.332,18.944,37.607,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3959e+05,4.8645e+07,1,14.615,0.88706,328.4,7.2528,14.344,18.955,37.619,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3964e+05,4.8656e+07,1,14.592,0.88711,328.37,7.2299,14.321,18.932,37.596,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3968e+05,4.8667e+07,1,14.589,0.88715,328.37,7.2271,14.319,18.93,37.593,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3972e+05,4.8677e+07,1,14.566,0.88721,328.35,7.2036,14.295,18.906,37.569,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3977e+05,4.8688e+07,1,14.566,0.88721,328.35,7.2036,14.295,18.906,37.569,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3982e+05,4.8698e+07,1,14.555,0.88726,328.34,7.1935,14.285,18.896,37.559,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3986e+05,4.8708e+07,1,14.532,0.8873,328.31,7.1697,14.261,18.872,37.535,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3991e+05,4.8718e+07,1,14.52,0.88734,328.3,7.158,14.249,18.86,37.523,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.3996e+05,4.8729e+07,1,14.483,0.88739,328.26,7.1208,14.212,18.823,37.486,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.4e+05,4.8747e+07,1,14.465,0.88745,328.25,7.1035,14.195,18.805,37.468,1.9725e-05,0.0036602,0.93187,0.064431,1.9725e-05
1.4005e+05,4.8759e+07,1,14.439,0.8875,328.29,6.9826,14.044,18.636,37.233,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4009e+05,4.8768e+07,1,14.287,0.885,328.27,6.9598,14.022,18.613,37.21,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4014e+05,4.8779e+07,1,14.276,0.88506,328.26,6.9494,14.011,18.602,37.199,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4018e+05,4.8789e+07,1,14.238,0.88511,328.22,6.9117,13.974,18.564,37.161,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4023e+05,4.88e+07,1,14.238,0.88511,328.22,6.9117,13.974,18.564,37.161,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4027e+05,4.881e+07,1,14.234,0.88515,328.22,6.907,13.969,18.559,37.156,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4032e+05,4.882e+07,1,14.205,0.88521,328.19,6.8781,13.94,18.53,37.127,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4036e+05,4.883e+07,1,14.18,0.88525,328.16,6.8537,13.915,18.506,37.102,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4041e+05,4.8841e+07,1,14.152,0.88531,328.13,6.8254,13.887,18.478,37.074,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4045e+05,4.8853e+07,1,14.141,0.88535,328.12,6.8144,13.876,18.467,37.063,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4049e+05,4.8864e+07,1,14.11,0.88542,328.09,6.7832,13.845,18.435,37.031,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4054e+05,4.8875e+07,1,14.095,0.88546,328.08,6.7684,13.83,18.42,37.016,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4058e+05,4.8885e+07,1,14.095,0.88546,328.08,6.7684,13.83,18.42,37.016,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4063e+05,4.8895e+07,1,14.059,0.88551,328.04,6.7325,13.794,18.384,36.98,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4067e+05,4.8905e+07,1,14.049,0.88556,328.03,6.7226,13.784,18.374,36.97,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4072e+05,4.8916e+07,1,14.029,0.8856,328.01,6.7024,13.764,18.354,36.95,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4077e+05,4.8926e+07,1,14.014,0.88564,328,6.6871,13.749,18.339,36.935,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4081e+05,4.8936e+07,1,13.999,0.88568,327.98,6.6727,13.734,18.324,36.92,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.4086e+05,4.8946e+07,1,13.999,0.88568,327.98,6.6727,13.734,18.324,36.92,2.0398e-05,0.0037311,0.93266,0.063564,2.0398e-05
1.409e+05,4.8963e+07,1,13.99,0.88582,328.01,6.6134,13.66,18.239,36.801,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4094e+05,4.8974e+07,1,13.897,0.88334,327.99,6.589,13.635,18.215,36.776,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4099e+05,4.8984e+07,1,13.897,0.88334,327.99,6.589,13.635,18.215,36.776,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4103e+05,4.8994e+07,1,13.909,0.88338,328,6.6012,13.647,18.227,36.788,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4108e+05,4.9004e+07,1,13.88,0.88343,327.97,6.5723,13.619,18.198,36.759,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4112e+05,4.9014e+07,1,13.883,0.88349,327.97,6.5749,13.621,18.201,36.762,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4117e+05,4.9024e+07,1,13.883,0.88349,327.97,6.5749,13.621,18.201,36.762,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4122e+05,4.9034e+07,1,13.862,0.88352,327.95,6.5536,13.6,18.179,36.74,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4126e+05,4.9045e+07,1,13.845,0.88358,327.93,6.5371,13.583,18.163,36.724,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4131e+05,4.9055e+07,1,13.836,0.88362,327.92,6.528,13.574,18.154,36.714,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4134e+05,4.9068e+07,1,13.823,0.88367,327.91,6.5151,13.561,18.141,36.701,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4139e+05,4.9079e+07,1,13.789,0.88373,327.88,6.4807,13.527,18.106,36.667,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4143e+05,4.9089e+07,1,13.782,0.88377,327.87,6.4741,13.52,18.1,36.66,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4148e+05,4.9099e+07,1,13.766,0.88383,327.85,6.4574,13.504,18.083,36.643,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4152e+05,4.9109e+07,1,13.766,0.88383,327.85,6.4574,13.504,18.083,36.643,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4157e+05,4.9119e+07,1,13.732,0.88391,327.82,6.4235,13.47,18.049,36.609,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4162e+05,4.9129e+07,1,13.718,0.88395,327.81,6.4099,13.456,18.035,36.596,2.1301e-05,0.0037702,0.93308,0.063103,2.1301e-05
1.4166e+05,4.9139e+07,1,13.699,0.88399,327.73,6.1947,13.222,17.79,36.322,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4171e+05,4.915e+07,1,13.699,0.88399,327.73,6.1947,13.222,17.79,36.322,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4176e+05,4.9167e+07,1,13.416,0.88152,327.67,6.1349,13.163,17.729,36.261,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.418e+05,4.9178e+07,1,13.408,0.88156,327.66,6.1269,13.155,17.721,36.253,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4184e+05,4.9189e+07,1,13.384,0.8816,327.64,6.1023,13.13,17.697,36.228,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4189e+05,4.92e+07,1,13.384,0.8816,327.64,6.1023,13.13,17.697,36.228,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4193e+05,4.921e+07,1,13.356,0.88165,327.61,6.0748,13.103,17.669,36.2,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4198e+05,4.922e+07,1,13.333,0.8817,327.59,6.0517,13.079,17.646,36.177,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4202e+05,4.923e+07,1,13.324,0.88177,327.58,6.0424,13.07,17.637,36.168,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4207e+05,4.9241e+07,1,13.324,0.88177,327.58,6.0424,13.07,17.637,36.168,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4212e+05,4.9251e+07,1,13.284,0.88183,327.54,6.002,13.03,17.596,36.127,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4216e+05,4.9261e+07,1,13.284,0.88183,327.54,6.002,13.03,17.596,36.127,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4221e+05,4.9271e+07,1,13.269,0.88188,327.52,5.9876,13.015,17.582,36.113,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4225e+05,4.9284e+07,1,13.25,0.88192,327.5,5.9689,12.997,17.563,36.094,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4229e+05,4.9295e+07,1,13.241,0.882,327.49,5.9596,12.987,17.554,36.085,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4234e+05,4.9305e+07,1,13.237,0.88204,327.49,5.9558,12.984,17.55,36.081,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4238e+05,4.9316e+07,1,13.239,0.88212,327.49,5.9577,12.986,17.552,36.083,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4243e+05,4.9327e+07,1,13.239,0.88212,327.49,5.9577,12.986,17.552,36.083,2.4902e-05,0.0039073,0.93432,0.061721,2.2955e-05
1.4247e+05,4.9337e+07,1,13.221,0.88217,327.6,5.9132,12.912,17.46,35.92,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4252e+05,4.9347e+07,1,13.174,0.87918,327.61,5.924,12.923,17.47,35.93,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4256e+05,4.9358e+07,1,13.175,0.87923,327.61,5.9249,12.924,17.471,35.931,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4261e+05,4.9372e+07,1,13.16,0.87938,327.59,5.9102,12.909,17.457,35.916,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4266e+05,4.9388e+07,1,13.188,0.87944,327.62,5.9379,12.937,17.484,35.944,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.427e+05,4.9398e+07,1,13.182,0.8795,327.61,5.932,12.931,17.478,35.938,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4274e+05,4.9409e+07,1,13.186,0.87956,327.62,5.9361,12.935,17.483,35.942,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4279e+05,4.9419e+07,1,13.187,0.8796,327.62,5.9372,12.936,17.484,35.943,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4283e+05,4.9429e+07,1,13.201,0.87965,327.63,5.9508,12.95,17.497,35.957,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4288e+05,4.9439e+07,1,13.191,0.87969,327.62,5.9415,12.941,17.488,35.948,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4293e+05,4.9449e+07,1,13.191,0.87969,327.62,5.9415,12.941,17.488,35.948,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4297e+05,4.9459e+07,1,13.222,0.87975,327.65,5.9716,12.971,17.518,35.978,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4302e+05,4.947e+07,1,13.237,0.8798,327.67,5.9869,12.986,17.533,35.993,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4306e+05,4.948e+07,1,13.261,0.87985,327.69,6.0109,13.01,17.557,36.017,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4311e+05,4.95e+07,1,13.275,0.8799,327.71,6.0255,13.025,17.572,36.032,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4315e+05,4.951e+07,1,13.327,0.87994,327.76,6.0773,13.077,17.624,36.084,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.432e+05,4.952e+07,1,13.327,0.87994,327.76,6.0773,13.077,17.624,36.084,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4324e+05,4.9531e+07,1,13.343,0.87999,327.78,6.0932,13.092,17.64,36.1,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4329e+05,4.9541e+07,1,13.369,0.88004,327.8,6.1194,13.119,17.666,36.126,2.3975e-05,0.0039364,0.93469,0.061327,2.1751e-05
1.4334e+05,4.9551e+07,1,13.409,0.8801,327.93,6.1436,13.122,17.656,36.066,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4338e+05,4.9562e+07,1,13.409,0.8801,327.93,6.1436,13.122,17.656,36.066,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4342e+05,4.9572e+07,1,13.411,0.87722,327.97,6.1831,13.162,17.696,36.105,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4347e+05,4.9582e+07,1,13.453,0.87728,328.01,6.2258,13.204,17.739,36.148,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4351e+05,4.9592e+07,1,13.453,0.87728,328.01,6.2258,13.204,17.739,36.148,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4356e+05,4.9603e+07,1,13.479,0.87733,328.04,6.2513,13.23,17.764,36.173,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.436e+05,4.9614e+07,1,13.518,0.87739,328.08,6.2902,13.269,17.803,36.212,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4364e+05,4.9626e+07,1,13.532,0.87743,328.09,6.3049,13.284,17.818,36.227,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4369e+05,4.9636e+07,1,13.583,0.87753,328.14,6.3557,13.334,17.869,36.278,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4373e+05,4.9646e+07,1,13.583,0.87753,328.14,6.3557,13.334,17.869,36.278,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4378e+05,4.9656e+07,1,13.61,0.87758,328.17,6.3829,13.362,17.896,36.306,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4382e+05,4.9666e+07,1,13.629,0.87762,328.19,6.4014,13.38,17.915,36.324,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4387e+05,4.9676e+07,1,13.667,0.87772,328.23,6.4393,13.418,17.953,36.362,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4391e+05,4.9687e+07,1,13.667,0.87772,328.23,6.4393,13.418,17.953,36.362,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4396e+05,4.9698e+07,1,13.693,0.8778,328.25,6.4654,13.444,17.979,36.388,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.44e+05,4.971e+07,1,13.748,0.87788,328.31,6.5212,13.5,18.035,36.445,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4405e+05,4.972e+07,1,13.748,0.87788,328.31,6.5212,13.5,18.035,36.445,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4409e+05,4.9732e+07,1,13.752,0.87792,328.31,6.5252,13.504,18.039,36.449,2.3252e-05,0.0039553,0.93492,0.06108,2.1013e-05
1.4414e+05,4.9743e+07,1,13.774,0.87798,328.51,6.5627,13.508,18.021,36.343,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4418e+05,4.9754e+07,1,13.774,0.8753,328.53,6.5817,13.527,18.04,36.362,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4423e+05,4.9764e+07,1,13.774,0.8753,328.53,6.5817,13.527,18.04,36.362,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4427e+05,4.9774e+07,1,13.792,0.87538,328.55,6.5997,13.545,18.058,36.38,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4432e+05,4.9784e+07,1,13.807,0.87544,328.56,6.615,13.56,18.073,36.395,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4436e+05,4.9794e+07,1,13.807,0.87544,328.56,6.615,13.56,18.073,36.395,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4441e+05,4.9805e+07,1,13.83,0.87551,328.58,6.6377,13.583,18.096,36.418,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4445e+05,4.9816e+07,1,13.836,0.87557,328.59,6.6443,13.589,18.102,36.424,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4449e+05,4.9828e+07,1,13.834,0.87564,328.59,6.642,13.587,18.1,36.422,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4454e+05,4.9838e+07,1,13.834,0.87564,328.59,6.642,13.587,18.1,36.422,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4458e+05,4.9848e+07,1,13.847,0.87578,328.6,6.6554,13.6,18.113,36.435,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4462e+05,4.9859e+07,1,13.851,0.87588,328.61,6.6587,13.604,18.117,36.439,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4467e+05,4.9868e+07,1,13.834,0.87592,328.59,6.6423,13.587,18.1,36.422,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4472e+05,4.9879e+07,1,13.812,0.87597,328.57,6.6206,13.566,18.078,36.4,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4476e+05,4.9889e+07,1,13.812,0.87603,328.57,6.6205,13.565,18.078,36.4,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4481e+05,4.9899e+07,1,13.812,0.87603,328.57,6.6205,13.565,18.078,36.4,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.4485e+05,4.9917e+07,1,13.749,0.87621,328.5,6.5577,13.503,18.015,36.337,2.1214e-05,0.0039572,0.93509,0.060907,2.0212e-05
1.449e+05,4.9927e+07,1,13.716,0.87625,328.5,6.5034,13.439,17.945,36.245,2.1218e-05,0.003976,0.93527,0.060712,2.1112e-05
1.4494e+05,4.9938e+07,1,13.716,0.87625,328.5,6.5034,13.439,17.945,36.245,2.1218e-05,0.003976,0.93527,0.060712,2.1112e-05
