LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2.4103e+05,7.2928e+07,-0.029883,-0.013814,-0.016069,-0.0021693,0,0.0020919,0,1,0,1
2.4107e+05,7.2939e+07,-0.029299,-0.014742,-0.014558,-0.0019653,0,0.001036,0,1,0,1
2.4112e+05,7.2949e+07,-0.028501,-0.017,-0.011501,-0.0015526,0,0.0019116,0,1,0,1
2.4116e+05,7.296e+07,-0.027914,-0.017049,-0.010865,-0.0014668,0,0.0020823,0,1,0,1
2.4121e+05,7.297e+07,-0.027574,-0.012946,-0.014628,-0.0019748,0,0.00085537,0,1,0,1
2.4126e+05,7.2981e+07,-0.027285,-0.010837,-0.016447,-0.0022204,0,0.0010171,0,1,0,1
2.413e+05,7.2991e+07,-0.027101,-0.0087004,-0.018401,-0.0024841,0,0.0017783,0,1,0,1
2.4134e+05,7.3001e+07,-0.026868,-0.0083748,-0.018493,-0.0024965,0,0.0018853,0,1,0,1
2.4139e+05,7.3011e+07,-0.026899,0.0067601,-0.03366,-0.004544,0,-0.00091866,0,1,0,1
2.4143e+05,7.3021e+07,-0.027318,0.012128,-0.039446,-0.0053252,0,0.00025603,0,1,0,1
2.4148e+05,7.3032e+07,-0.027821,0.010257,-0.038077,-0.0051404,0,0.0023704,0,1,0,1
2.4152e+05,7.3042e+07,-0.02827,0.0066727,-0.034943,-0.0047173,0,0.0028189,0,1,0,1
2.4157e+05,7.3053e+07,-0.028628,0.0067915,-0.035419,-0.0047816,0,0.0020356,0,1,0,1
2.4161e+05,7.3063e+07,-0.028976,0.010533,-0.039508,-0.0053336,0,-0.00027424,0,1,0,1
2.4166e+05,7.3074e+07,-0.029324,0.0060399,-0.035364,-0.0047741,0,0.0005136,0,1,0,1
2.4171e+05,7.3084e+07,-0.029552,0.0011258,-0.030678,-0.0041415,0,0.00092406,0,1,0,1
2.4175e+05,7.3095e+07,-0.029637,-0.0049526,-0.024685,-0.0033324,0,0.00077839,0,1,0,1
2.418e+05,7.3105e+07,-0.029646,-0.00099969,-0.028646,-0.0038672,0,-0.00072818,0,1,0,1
2.4184e+05,7.3115e+07,-0.029515,-0.0034989,-0.026016,-0.0035122,0,-0.00056959,0,1,0,1
2.4189e+05,7.3125e+07,-0.029155,-0.0071772,-0.021978,-0.002967,0,-0.00039245,0,1,0,1
2.4193e+05,7.3137e+07,-0.02855,-0.0011338,-0.027416,-0.0037011,0,-0.002323,0,1,0,1
2.4198e+05,7.3151e+07,-0.028121,-0.0042472,-0.023874,-0.0032229,0,0.0011078,0,1,0,1
2.4202e+05,7.3161e+07,-0.027595,-0.0086323,-0.018963,-0.0025599,0,0.0020436,0,1,0,1
2.4207e+05,7.3172e+07,-0.027172,-0.0068555,-0.020316,-0.0027427,0,0.0011559,0,1,0,1
2.4212e+05,7.3183e+07,-0.026884,-0.007033,-0.019851,-0.0026799,0,0.0017474,0,1,0,1
2.4216e+05,7.3193e+07,-0.026807,-0.0016156,-0.025191,-0.0034008,0,-2.7679e-05,0,1,0,1
2.422e+05,7.3203e+07,-0.026924,0.0021445,-0.029068,-0.0039242,0,-0.00065163,0,1,0,1
2.4225e+05,7.3214e+07,-0.027115,-0.0078265,-0.019288,-0.0026039,0,0.0028312,0,1,0,1
2.4229e+05,7.3224e+07,-0.027111,-0.0041875,-0.022923,-0.0030946,0,-0.00028594,0,1,0,1
2.4234e+05,7.3234e+07,-0.027094,-0.001069,-0.026025,-0.0035133,0,-0.00092983,0,1,0,1
2.4238e+05,7.3245e+07,-0.027014,-0.0010409,-0.025974,-0.0035064,0,-8.231e-06,0,1,0,1
2.4243e+05,7.3255e+07,-0.026794,0.0002906,-0.027084,-0.0036564,0,-0.00041451,0,1,0,1
2.4247e+05,7.3265e+07,-0.026653,0.014539,-0.041192,-0.005561,0,-0.0041589,0,1,0,1
2.4252e+05,7.3276e+07,-0.026707,0.012801,-0.039508,-0.0053336,0,-0.0017474,0,1,0,1
2.4257e+05,7.3286e+07,-0.026751,0.0016673,-0.028418,-0.0038365,0,0.0010336,0,1,0,1
2.4261e+05,7.3296e+07,-0.026877,0.0058127,-0.032689,-0.0044131,0,-0.0018603,0,1,0,1
2.4266e+05,7.3307e+07,-0.027336,0.010159,-0.037495,-0.0050619,0,-0.0017457,0,1,0,1
2.427e+05,7.3318e+07,-0.027774,0.00070828,-0.028482,-0.0038451,0,0.00094237,0,1,0,1
2.4275e+05,7.3329e+07,-0.028046,-0.0048227,-0.023223,-0.0031351,0,0.00090125,0,1,0,1
2.4279e+05,7.334e+07,-0.028368,-0.0022597,-0.026109,-0.0035247,0,-0.00073127,0,1,0,1
2.4283e+05,7.335e+07,-0.028549,-0.0018519,-0.026697,-0.0036041,0,-0.00065171,0,1,0,1
2.4288e+05,7.3361e+07,-0.028522,-0.0047812,-0.023741,-0.0032051,0,0.00047331,0,1,0,1
2.4292e+05,7.3371e+07,-0.028185,-0.0036226,-0.024562,-0.0033159,0,-0.0009388,0,1,0,1
2.4297e+05,7.3382e+07,-0.027742,0.00011119,-0.027854,-0.0037602,0,-0.0010687,0,1,0,1
2.4302e+05,7.3393e+07,-0.02732,0.0042247,-0.031544,-0.0042585,0,-0.0022793,0,1,0,1
2.4306e+05,7.3404e+07,-0.027011,0.0012519,-0.028263,-0.0038154,0,-0.00075195,0,1,0,1
2.431e+05,7.3414e+07,-0.026909,0.002408,-0.029317,-0.0039577,0,-0.00082014,0,1,0,1
2.4315e+05,7.3424e+07,-0.026946,0.00034923,-0.027296,-0.0036849,0,0.0004276,0,1,0,1
2.4319e+05,7.3435e+07,-0.027095,0.0023993,-0.029494,-0.0039817,0,-0.00031911,0,1,0,1
2.4324e+05,7.3445e+07,-0.027295,0.001719,-0.029014,-0.0039169,0,-0.00050307,0,1,0,1
