LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
519,1.6419e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,99.61,0.024,234.31,0.027,0,1
1889,1.6424e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.65,0.03,234.31,0.022,0,1
2668,1.6425e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.67,0.025,234.31,-0.018,0,1
3542,1.6428e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,99.71,0.021,234.31,0.015,0,1
4352,1.6429e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.72,0.011,234.31,-0.126,0,1
5214,1.6431e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.77,0.021,234.31,0.007,0,1
6025,1.6433e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.78,0.029,234.31,-0.047,0,1
6891,1.6435e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.8,0.027,234.31,0.009,0,1
7725,1.6437e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.82,0.006,234.31,0.056,0,1
8629,1.6439e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.84,0.017,234.31,0.012,0,1
9525,1.6442e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.87,0.008,234.31,-0.004,0,1
10268,1.6443e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.91,0.036,234.31,-0.057,0,1
11167,1.6445e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.95,0.066,234.31,-0.003,0,1
12067,1.6448e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,99.98,0.009,234.31,-0.063,0,1
12817,1.6449e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.01,0.038,234.31,-0.038,0,1
14369,1.6454e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.06,0.024,234.31,0.006,0,1
15227,1.6456e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.09,0.031,234.31,0.017,0,1
16010,1.6457e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.12,0.031,234.31,-0.036,0,1
16915,1.646e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.14,0.008,234.31,-0.039,0,1
17691,1.6461e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.17,0.03,234.31,-0.044,0,1
18529,1.6463e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.19,0.023,234.31,-0.014,0,1
19429,1.6466e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.22,0.014,234.31,0.051,0,1
20267,1.6468e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.24,0.03,234.31,0.007,0,1
21082,1.6469e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.26,0.032,234.31,0.033,0,1
21951,1.6472e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.29,0.032,234.31,-0.018,0,1
22726,1.6473e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.31,0.019,234.31,-0.017,0,1
23593,1.6475e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.33,0.028,234.31,-0.004,0,1
24498,1.6478e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.35,0.024,234.31,0.066,0,1
25363,1.648e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.37,0.039,234.31,-0.029,0,1
26172,1.6481e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.4,0.03,234.31,-0.022,0,1
27042,1.6484e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.43,0.035,234.31,-0.045,0,1
27789,1.6485e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.43,0.041,234.31,-0.029,0,1
28596,1.6487e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,100.44,0.055,234.31,0.008,0,1
29502,1.649e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.47,0.156,234.31,-0.176,0,1
30332,1.6492e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.55,0.197,195.49,-0.566,0,1
31142,1.6494e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.73,0.52,128.33,-0.826,0,1
31948,1.6495e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,100.83,0.366,124.15,-0.633,0,1
32851,1.6498e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,101.08,0.376,107.83,-0.996,0,1
33628,1.6499e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,101.25,0.228,107.83,-0.83,0,1
34440,1.6501e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,101.48,0.247,116.99,-1.021,0,1
35343,1.6503e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,101.64,0.215,116.99,-0.955,0,1
36174,1.6506e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,101.82,0.233,125.79,-0.86,0,1
36986,1.6507e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,101.97,0.19,125.79,-0.925,0,1
37763,1.6509e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,102.18,0.225,125.79,-0.954,0,1
38667,1.6512e+09,0,3,4.7008e+08,2231,16,0.64,43.601,13.482,102.33,0.063,125.79,-1.049,0,1
39438,1.6513e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,102.58,0.174,155.48,-1.146,0,1
40303,1.6515e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,102.79,0.232,261.49,-0.915,0,1
41206,1.6518e+09,0,3,4.7008e+08,2231,17,0.62,43.601,13.482,103.04,0.292,223.3,-1.338,0,1
42019,1.652e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,103.23,0.383,257.57,-1.025,0,1
42783,1.6522e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,103.43,0.375,220.62,-1.109,0,1
43559,1.6523e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,103.62,0.168,220.62,-0.829,0,1
44361,1.6525e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,103.78,0.25,234.57,-0.853,0,1
45158,1.6527e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,103.9,0.428,273.74,-0.608,0,1
46046,1.653e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.05,0.256,278.45,-0.807,0,1
46782,1.6532e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.15,0.189,284.98,-0.671,0,1
47581,1.6534e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.24,0.369,324.1,-0.549,0,1
48381,1.6535e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.37,0.441,322,-0.638,0,1
49278,1.6538e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.41,0.265,327.54,-0.295,0,1
50078,1.654e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.46,0.229,341.78,-0.359,0,1
50758,1.6541e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.51,0.31,353.26,-0.437,0,1
51617,1.6544e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.56,0.181,353.26,-0.221,0,1
52416,1.6546e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.6,0.274,11.842,-0.294,0,1
53161,1.6547e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.65,0.238,22.102,-0.251,0,1
53969,1.6549e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.67,0.133,22.102,-0.305,0,1
54770,1.6551e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.71,0.188,22.102,-0.342,0,1
55665,1.6554e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.72,0.037,22.102,-0.189,0,1
56461,1.6556e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.74,0.074,22.102,-0.283,0,1
57197,1.6557e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.77,0.089,22.102,-0.235,0,1
58086,1.656e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.8,0.221,317.57,-0.226,0,1
58858,1.6562e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.81,0.257,282.26,-0.193,0,1
59665,1.6564e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.83,0.351,258.55,-0.263,0,1
60466,1.6565e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.85,0.482,262.84,-0.298,0,1
61319,1.6568e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,104.88,0.651,266.66,-0.328,0,1
62109,1.657e+09,0,3,4.7009e+08,2231,18,0.6,43.601,13.482,104.91,0.543,263.84,-0.22,0,1
62876,1.6571e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.95,0.554,261.53,-0.292,0,1
63647,1.6573e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,104.95,0.722,245.7,-0.249,0,1
64535,1.6576e+09,0,3,4.7009e+08,2231,18,0.6,43.601,13.482,104.97,0.872,239.43,-0.227,0,1
65341,1.6578e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,105,0.96,234.61,-0.203,0,1
66105,1.6579e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,105.02,0.972,228.36,-0.411,0,1
66956,1.6582e+09,0,3,4.7009e+08,2231,16,0.64,43.601,13.482,105.07,1.086,226.93,-0.287,0,1
67756,1.6584e+09,0,3,4.7009e+08,2231,17,0.62,43.601,13.482,105.14,1.221,223.54,-0.458,0,1
