LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
9838,1.6442e+09,6.126,1.7946,0.0066836,-8.0307,3.6326,-0.050418,-0.095447,-0.82955,0.00016592,13.532,13.532,0
9883,1.6442e+09,6.1232,-0.022525,0.0032019,-7.84,-3.5219,0.0025889,-0.093129,0.044656,9.6926e-06,-12.324,-12.324,0
9927,1.6443e+09,6.1288,1.2275,0.018572,-7.9869,4.3749,-0.049184,-0.094996,1.176,-0.00016348,23.148,23.148,0
9970,1.6443e+09,6.1081,2.6634,-0.016723,-7.9471,0.11462,-0.027506,-0.094154,-0.36643,-0.0001901,-13.56,-13.56,0
10013,1.6443e+09,6.2443,-1.04,0.026255,-7.836,-1.9946,0.010166,-0.094918,1.0176,-0.00028213,-7.8356,-7.8356,0
10057,1.6443e+09,6.1062,4.4367,-0.036706,-7.9301,1.1975,-0.041419,-0.093967,0.42088,-0.00045254,-0.51041,-0.51041,0
10100,1.6443e+09,6.3063,-4.0288,0.056718,-7.8132,-4.6063,0.034635,-0.095603,0.27099,-0.00068842,-6.0255,-6.0255,0
10143,1.6443e+09,6.2571,0.31733,0.0056468,-8.0371,3.162,-0.050826,-0.09757,0.22826,-0.00066726,-6.9464,-6.9464,0
10187,1.6443e+09,6.4514,-5.7559,0.059219,-7.8286,-6.2408,0.037346,-0.097988,0.17421,-0.00089367,-15.976,-15.976,0
10230,1.6443e+09,6.2397,2.1689,-0.001267,-8.1271,6.3251,-0.076177,-0.09839,0.73096,-0.0010406,18.937,18.937,0
10274,1.6443e+09,6.342,-4.152,0.048561,-7.95,-3.2219,0.0058677,-0.097803,-1.2657,-0.00090055,-7.4238,-7.4238,0
10318,1.6444e+09,6.4517,-1.998,0.033861,-7.7714,-5.3809,0.039128,-0.097289,0.79791,-0.00091544,-8.6636,-8.6636,0
10362,1.6444e+09,6.2539,5.9886,-0.03988,-8.0194,3.5911,-0.056818,-0.097284,-0.48722,-0.00074956,8.8522,8.8522,0
10407,1.6444e+09,6.4405,-5.1052,0.069835,-7.8446,-5.4644,0.037901,-0.098016,-0.8195,-0.00062036,-5.9481,-5.9481,0
10453,1.6444e+09,6.298,1.2707,0.011287,-8.0491,3.7378,-0.049936,-0.098351,-0.84013,-0.00027358,-2.4314,-2.4314,0
10497,1.6444e+09,6.3384,-4.5865,0.053392,-7.8882,-3.2166,0.0043042,-0.096995,-0.57611,-0.00024194,-9.3229,-9.3229,0
10542,1.6444e+09,6.1369,2.9885,0.003579,-8.0406,5.0257,-0.058894,-0.095745,0.0029909,-0.00014712,23.012,23.012,0
10586,1.6444e+09,6.1066,-0.73824,0.015257,-7.9657,-0.43396,-0.020097,-0.094363,-1.4031,5.6618e-05,-4.1024,-4.1024,0
10631,1.6444e+09,6.1372,-0.41833,0.023282,-7.9556,1.3218,-0.022919,-0.094713,0.65625,6.0797e-05,3.3611,3.3611,0
10676,1.6444e+09,6.0595,4.2154,-0.034912,-7.9029,-0.97331,-0.018171,-0.092925,-0.032255,-4.1391e-05,-1.57,-1.57,0
10721,1.6444e+09,6.1648,1.121,0.014372,-7.871,-1.3007,0.0057321,-0.094148,0.79166,-0.0003331,11.427,11.427,0
10770,1.6445e+09,6.1593,2.8566,-0.020224,-7.928,-0.5293,-0.019279,-0.094746,-0.25159,-0.00013316,-20.352,-20.352,0
10815,1.6445e+09,6.4383,-4.1213,0.054474,-7.8298,-4.5506,0.024903,-0.097808,0.74548,-0.00044905,-12.14,-12.14,0
10860,1.6445e+09,6.1967,4.9599,-0.030386,-7.9921,2.2871,-0.049305,-0.096078,0.77291,-0.00056014,1.3754,1.3754,0
10904,1.6445e+09,6.4087,-6.306,0.076465,-7.8094,-4.6895,0.02631,-0.097093,-1.0681,-0.00061799,-1.0199,-1.0199,0
10949,1.6445e+09,6.2739,0.47219,0.010839,-7.9745,3.2141,-0.053148,-0.097076,0.59325,-0.00047363,-9.6659,-9.6659,0
10994,1.6445e+09,6.4201,-6.6329,0.069994,-7.7634,-4.3667,0.014387,-0.096695,-0.52455,-0.00060005,-10.672,-10.672,0
11038,1.6445e+09,6.1542,3.2499,-0.0055597,-8.017,6.7893,-0.078441,-0.095733,1.0202,-0.00073615,21.769,21.769,0
11084,1.6445e+09,6.2729,-5.136,0.057104,-7.845,-2.5689,0.0028661,-0.095494,-1.9119,-0.00050061,-5.5951,-5.5951,0
11129,1.6445e+09,6.1461,2.3489,-0.0019637,-7.9158,3.3399,-0.038248,-0.094381,1.0161,-0.00041997,10.006,10.006,0
11176,1.6446e+09,6.1211,6.5551,-0.04427,-8.0885,5.4833,-0.073479,-0.096056,0.29212,-0.00043361,5.873,5.873,0
11221,1.6446e+09,6.3412,-6.0868,0.075528,-7.8456,-6.6375,0.048134,-0.09653,-1.2442,-0.00042782,-4.2455,-4.2455,0
11266,1.6446e+09,6.1863,1.4064,0.0033406,-8.0996,4.7504,-0.060019,-0.097214,-0.19157,-0.00011223,-6.5428,-6.5428,0
11312,1.6446e+09,6.3196,-6.7003,0.067509,-7.8348,-5.636,0.020258,-0.096053,-0.21666,-0.00023746,-8.0493,-8.0493,0
11356,1.6446e+09,6.1136,3.1109,-0.0020257,-8.0504,6.682,-0.071985,-0.095498,0.50206,-0.00042352,28.052,28.052,0
11404,1.6446e+09,6.2026,3.7276,-0.035535,-7.9293,3.4343,-0.065974,-0.095406,0.030924,-0.00029624,-13.615,-13.615,0
11450,1.6446e+09,6.5017,-5.7277,0.063652,-7.6316,-7.219,0.047699,-0.096256,0.37835,-0.00039674,-10.262,-10.262,0
11495,1.6446e+09,6.3127,3.8464,-0.022811,-7.9613,6.4608,-0.085908,-0.097501,1.2831,-0.0005913,3.6926,3.6926,0
11540,1.6446e+09,6.4905,-6.0061,0.068146,-7.7241,-6.0395,0.033919,-0.09726,-1.2355,-0.0004858,-3.7214,-3.7214,0
11585,1.6447e+09,6.3781,0.56824,0.0062337,-7.9719,5.712,-0.064221,-0.098653,0.87809,-0.00059578,-3.1615,-3.1615,0
11630,1.6447e+09,6.4749,-4.4212,0.047207,-7.7781,-4.253,0.012643,-0.097697,-0.42733,-0.00050738,-5.6416,-5.6416,0
11679,1.6447e+09,6.2339,3.7906,-0.0079398,-8.0103,6.373,-0.059752,-0.096866,0.46808,-0.00081533,22.513,22.513,0
11724,1.6447e+09,6.2839,-1.4472,0.022912,-7.9646,-0.75296,-0.026397,-0.097089,-0.67404,-0.00038946,-7.6614,-7.6614,0
11769,1.6447e+09,6.2587,1.5433,0.01066,-7.8916,0.21722,-0.0026878,-0.095836,-0.2424,-0.00047056,0.88539,0.88539,0
11813,1.6447e+09,6.1283,3.7135,-0.023489,-7.9863,1.9845,-0.055361,-0.09496,0.96489,-0.0003866,-0.97961,-0.97961,0
11855,1.6447e+09,6.1714,0.49264,0.029385,-7.7716,-4.5205,0.041104,-0.093045,-1.0132,-0.00055235,4.9963,4.9963,0
11900,1.6447e+09,6.1013,1.6088,-0.0049065,-8.0391,5.7549,-0.087481,-0.095145,0.849,-0.00023957,-7.5187,-7.5187,0
11946,1.6447e+09,6.3349,-5.5307,0.071919,-7.6373,-8.4661,0.060814,-0.093861,-0.44081,-0.0002619,-16.082,-16.082,0
11990,1.6447e+09,6.0379,5.4482,-0.033085,-8.0706,9.5534,-0.11707,-0.094516,1.7292,-0.00048536,5.173,5.173,0
12036,1.6448e+09,6.279,-7.5245,0.087629,-7.6139,-10.926,0.086261,-0.092764,-2.0122,-0.0002571,-5.0314,-5.0314,0
12079,1.6448e+09,6.1523,2.1828,-0.0081992,-7.9798,7.1339,-0.068623,-0.095241,1.0572,-0.00049078,3.8234,3.8234,0
12124,1.6448e+09,6.2918,-3.416,0.026681,-7.775,-5.8015,0.017601,-0.094909,-0.40121,-0.0003691,-10.709,-10.709,0
12168,1.6448e+09,6.313,0.15788,0.018465,-7.9071,2.7727,-0.013908,-0.096833,0.19496,-0.00082638,20.514,20.514,0
12212,1.6448e+09,6.3862,-1.5959,0.014155,-8.081,3.6055,-0.068908,-0.10012,0.44432,-0.00042145,-12.061,-12.061,0
12255,1.6448e+09,6.5105,-1.9291,0.034469,-7.7973,-4.3788,0.043883,-0.098468,-0.25861,-0.00066262,-3.1686,-3.1686,0
12297,1.6448e+09,6.2836,6.0059,-0.048825,-8.1818,9.8316,-0.11957,-0.099756,1.5311,-0.00060751,12.216,12.216,0
12340,1.6448e+09,6.4966,-4.9119,0.064993,-7.7206,-10.707,0.089595,-0.09733,-1.2795,-0.00065221,-1.1724,-1.1724,0
12386,1.6448e+09,6.3755,2.2053,-0.0024845,-8.0884,4.2069,-0.043579,-0.10005,0.54907,-0.00057486,5.2096,5.2096,0
12428,1.6448e+09,6.4306,-1.7537,0.021473,-7.9206,-4.873,0.00012747,-0.098818,-0.24331,-0.00043787,-16.16,-16.16,0
12473,1.6449e+09,6.3222,2.9771,0.0056655,-8.0311,4.5623,-0.04326,-0.098483,0.10544,-0.00068984,16.824,16.824,0
12515,1.6449e+09,6.3469,-1.3985,0.023935,-8.054,1.3569,-0.054964,-0.099175,-0.13364,-0.00031048,-12.702,-12.702,0
12562,1.6449e+09,6.4084,-2.6318,0.048184,-7.7086,-5.2554,0.042459,-0.095826,-0.24126,-0.00033803,-8.2419,-8.2419,0
12604,1.6449e+09,6.1992,3.8705,-0.02619,-8.0445,8.741,-0.11106,-0.096742,1.5335,-0.00049619,2.7729,2.7729,0
12646,1.6449e+09,6.3189,-2.5051,0.04599,-7.6832,-6.7227,0.055456,-0.094197,-1.1238,-0.00026737,5.4486,5.4486,0
12690,1.6449e+09,6.2145,2.3749,-0.014312,-8.0046,6.8292,-0.079155,-0.096498,1.2338,-0.0003998,-2.4611,-2.4611,0
12735,1.6449e+09,6.439,-2.9246,0.032074,-7.8957,-5.5883,0.015535,-0.09864,-0.0098303,-0.00020211,-8.1284,-8.1284,0
12778,1.6449e+09,6.3699,2.121,0.0061707,-8.017,3.0258,-0.02742,-0.099071,-0.35832,-0.00060412,17.842,17.842,0
12826,1.6449e+09,6.3562,-0.40501,0.0076246,-8.1012,9.0801,-0.11222,-0.099891,1.7404,-0.00043493,-2.4871,-2.4871,0
12866,1.645e+09,6.5582,-3.5693,0.038321,-7.9005,-4.4273,0.0020069,-0.10055,0.22852,-0.0004621,-11.532,-11.532,0
12910,1.645e+09,6.3822,4.7708,-0.016997,-7.968,1.8301,-0.019527,-0.098657,-0.53767,-0.00069535,12.552,12.552,0
12959,1.645e+09,6.5012,-3.5344,0.043173,-7.9992,0.60765,-0.044401,-0.10091,0.37845,-0.00057135,-12.841,-12.841,0
13004,1.645e+09,6.4708,-1.5172,0.039291,-7.7258,-3.5325,0.020924,-0.096994,-0.89771,-0.00040238,-3.8029,-3.8029,0
13049,1.645e+09,6.2687,2.5421,-0.016178,-7.9562,6.6421,-0.098671,-0.096754,1.5182,-0.00055574,-0.17443,-0.17443,0
13094,1.645e+09,6.3166,-1.7094,0.048215,-7.6344,-5.0774,0.040525,-0.093534,-1.2994,-0.00027383,7.7528,7.7528,0
13138,1.645e+09,6.139,4.0568,-0.023799,-7.9423,6.7221,-0.077911,-0.094602,0.6865,-0.00031994,-1.0999,-1.0999,0
13182,1.645e+09,6.3203,-2.679,0.042435,-7.6074,-9.4212,0.07135,-0.093283,-1.0799,2.1301e-05,-10.256,-10.256,0
13226,1.645e+09,6.0525,7.6516,-0.056135,-7.9911,6.7938,-0.082643,-0.093817,0.5989,-0.00019657,21.554,21.554,0
13271,1.6451e+09,6.2496,-2.5908,0.043006,-7.7432,-7.8802,0.056519,-0.0939,-1.286,0.00012828,-9.8267,-9.8267,0
13316,1.6451e+09,6.1424,4.3049,-0.024108,-8.027,5.0377,-0.052875,-0.095646,0.41419,-0.00016427,1.5475,1.5475,0
13360,1.6451e+09,6.3355,-3.361,0.035078,-7.8367,-5.8151,0.024151,-0.096317,-0.54226,0.00010587,-19.069,-19.069,0
13409,1.6451e+09,6.2473,3.005,-0.0058223,-8.058,5.3823,-0.058378,-0.097664,0.97085,-0.00035878,12.531,12.531,0
13453,1.6451e+09,6.3513,-2.7364,0.033992,-7.9714,-2.0464,-0.011089,-0.098194,-0.18887,-0.00012144,-17.285,-17.285,0
13498,1.6451e+09,6.3844,-0.99501,0.028538,-7.9539,1.3454,-0.01705,-0.098509,0.86137,-0.00058076,-2.299,-2.299,0
13542,1.6451e+09,6.2846,0.25009,0.0020416,-7.9651,2.8776,-0.061466,-0.09711,0.96071,-0.00044914,-5.6097,-5.6097,0
13555,1.6452e+09,6.243,-0.53173,0.021497,-8.0047,7.2504,-0.087948,-0.096953,0.8088,-0.00055122,3.0997,3.0997,0
13600,1.6452e+09,6.3279,-4.509,0.058576,-7.5953,-8.9358,0.070054,-0.093235,-1.2819,-0.00060071,-9.7786,-9.7786,0
13648,1.6452e+09,6.0512,5.6817,-0.03608,-7.9994,7.7244,-0.088848,-0.093899,0.73299,-0.00048408,18.938,18.938,0
13696,1.6452e+09,6.1383,1.8028,0.0022749,-7.855,-3.243,-0.0026985,-0.093536,-1.5922,-4.9753e-05,-7.1606,-7.1606,0
13741,1.6452e+09,6.2109,0.37935,0.021066,-7.868,1.778,-0.015378,-0.094817,1.6546,-0.00047031,-13.75,-13.75,0
13788,1.6452e+09,6.1318,0.63499,0.0088752,-7.9283,5.5125,-0.079662,-0.094338,0.79338,-0.00021099,4.0912,4.0912,0
13833,1.6452e+09,6.0574,0.52349,0.011042,-7.6487,-7.6766,0.057263,-0.089894,-1.6246,-0.00043628,-3.8293,-3.8293,0
13879,1.6452e+09,6.0519,0.72837,0.0045726,-8.0222,7.629,-0.083447,-0.094194,1.9555,-0.00052711,10.041,10.041,0
13924,1.6453e+09,6.2345,-3.0619,0.031099,-7.6737,-8.8854,0.055566,-0.092807,-1.8483,-0.00057496,-11.256,-11.256,0
13969,1.6453e+09,6.2193,2.3542,-0.010815,-7.9441,5.981,-0.063363,-0.095849,2.4407,-0.00092975,10.919,10.919,0
14015,1.6453e+09,6.3119,0.74319,0.0017631,-7.8597,-1.3035,-0.019593,-0.096262,-1.1099,-0.0006957,3.013,3.013,0
14064,1.6453e+09,6.4399,-2.1554,0.02881,-7.8718,2.0068,-0.014902,-0.098342,1.8644,-0.0012248,-12.925,-12.925,0
14109,1.6453e+09,6.4628,-1.758,0.025414,-7.9856,4.5841,-0.07982,-0.10014,-0.14213,-0.00066366,6.365,6.365,0
14154,1.6453e+09,6.415,-1.1932,0.02913,-7.7753,-3.3172,0.031984,-0.096772,-0.25451,-0.0010226,-3.2774,-3.2774,0
14199,1.6453e+09,6.3948,-2.1409,0.038319,-8.107,7.1685,-0.09366,-0.10059,0.64072,-0.0004844,13.266,13.266,0
14243,1.6453e+09,6.3816,-1.801,0.031722,-7.7174,-8.3804,0.068125,-0.095562,-1.5417,-0.00079596,-24.585,-24.585,0
14288,1.6453e+09,6.2626,1.061,0.0060846,-8.0967,8.0028,-0.093818,-0.09839,1.273,-0.00041365,15.473,15.473,0
14332,1.6453e+09,6.1214,3.3334,-0.0080296,-7.7652,-7.4861,0.051682,-0.092243,-3.0301,-0.00042016,0.52366,0.52366,0
14381,1.6454e+09,6.2242,0.13165,0.018792,-7.9338,1.5374,-0.013918,-0.095822,2.4437,-0.000594,-19.306,-19.306,0
14421,1.6454e+09,6.2074,0.41181,0.0162,-7.9605,-0.36531,-0.038025,-0.095886,-1.2966,-1.5433e-05,3.5606,3.5606,0
14463,1.6454e+09,6.1626,-0.041406,0.021464,-7.8496,-1.581,0.013327,-0.093837,1.5173,-0.00084971,-8.6649,-8.6649,0
14512,1.6454e+09,6.1646,-1.2739,0.033613,-8.0337,3.1088,-0.06208,-0.096085,-0.62213,-0.00010897,14.775,14.775,0
14554,1.6454e+09,6.2133,-2.5515,0.030245,-7.7084,-8.3324,0.070847,-0.092921,-0.46486,-0.00084173,-25.416,-25.416,0
14599,1.6454e+09,6.2054,-0.71993,0.015213,-8.0575,7.1614,-0.093284,-0.097001,1.4656,-0.00048852,23.095,23.095,0
14641,1.6454e+09,6.2091,-0.58855,0.014336,-7.7767,-5.8774,0.042789,-0.093675,-1.4112,-0.00095699,-7.3315,-7.3315,0
14682,1.6454e+09,6.3377,-2.9521,0.037947,-8.1215,7.683,-0.090724,-0.099857,1.8603,-0.00065395,13.482,13.482,0
14724,1.6454e+09,6.3588,-0.47995,0.0067663,-7.7147,-9.1223,0.057127,-0.095178,-2.4502,-0.00066862,-22.504,-22.504,0
14766,1.6455e+09,6.3865,-0.056375,0.0069049,-8.0271,6.9343,-0.084498,-0.099466,2.4674,-0.00068227,10.883,10.883,0
14809,1.6455e+09,6.3859,0.69246,0.0081942,-7.787,-5.1215,0.024452,-0.096475,-2.2324,-0.00064461,0.37928,0.37928,0
14851,1.6455e+09,6.4385,-0.83511,0.019723,-7.9611,4.9506,-0.054011,-0.099453,2.4436,-0.00082298,-6.8178,-6.8178,0
14894,1.6455e+09,6.4183,0.78616,0.008767,-7.8127,-2.8833,-0.011864,-0.097282,-2.2682,-0.00021582,6.643,6.643,0
14942,1.6455e+09,6.3264,2.0305,0.0022525,-7.8561,2.1598,-0.028508,-0.096398,2.4911,-0.00070908,-1.5224,-1.5224,0
14985,1.6455e+09,6.2875,0.53737,0.022765,-7.8968,1.1524,-0.037904,-0.096333,-1.2799,-0.00015198,11.072,11.072,0
15028,1.6455e+09,6.2446,0.6844,0.010942,-7.6985,-4.6671,0.039193,-0.093293,1.0351,-0.00081145,-28.875,-28.875,0
15070,1.6455e+09,6.1941,0.82379,0.014562,-7.9164,4.0071,-0.069604,-0.09512,-1.0733,-3.0477e-05,13.345,13.345,0
15113,1.6455e+09,6.0868,2.2405,0.0035175,-7.7649,-3.3884,0.019601,-0.091706,0.57468,-0.00058735,-11.178,-11.178,0
15155,1.6455e+09,6.1199,-1.0697,0.03339,-8.0279,5.5895,-0.069491,-0.0953,0.48953,-0.00023153,6.8131,6.8131,0
15198,1.6456e+09,6.1171,-0.61438,0.017262,-7.7405,-6.5121,0.042344,-0.091864,-0.88368,-0.00070595,-23.316,-23.316,0
15240,1.6456e+09,6.1043,-0.14657,0.015462,-7.8815,1.6486,-0.022113,-0.093351,2.6673,-0.00072212,-8.6827,-8.6827,0
15285,1.6456e+09,6.1151,0.49488,0.012878,-7.9397,0.10113,-0.026276,-0.094183,-1.7048,-0.0004794,11.654,11.654,0
15330,1.6456e+09,6.2385,-2.6202,0.026123,-7.8764,-0.79232,0.003859,-0.095332,2.6576,-0.0010324,-21.442,-21.442,0
15378,1.6456e+09,6.3376,-1.3381,0.015082,-7.922,0.88956,-0.037032,-0.097422,-1.4753,-0.0003541,12.492,12.492,0
15424,1.6456e+09,6.3303,0.77136,-0.0015225,-7.851,-2.4463,0.012985,-0.096411,1.2835,-0.0009907,-2.6635,-2.6635,0
15468,1.6456e+09,6.4277,-1.4989,0.024089,-7.9971,1.1517,-0.033601,-0.09973,-1.0661,-0.00026199,16.947,16.947,0
15514,1.6456e+09,6.5033,-1.2123,0.01486,-7.7835,-6.9648,0.048596,-0.098188,-0.1271,-0.0008781,-21.738,-21.738,0
15561,1.6456e+09,6.49,-1.3588,0.027166,-7.9899,5.3543,-0.06644,-0.10063,3.0762,-0.0003785,8.0845,8.0845,0
15606,1.6457e+09,6.3712,2.1034,0.00082414,-7.9241,-0.38708,-0.019335,-0.097957,-2.6998,-0.00021222,5.4727,5.4727,0
15651,1.6457e+09,6.3785,-1.6113,0.032092,-7.9011,1.604,-0.023167,-0.097764,2.8066,-0.00028297,-20.368,-20.368,0
15695,1.6457e+09,6.2269,4.2034,-0.012553,-7.8881,-0.23733,-0.023225,-0.095293,-3.0852,0.00027302,3.689,3.689,0
15740,1.6457e+09,6.1088,3.6166,-0.012899,-7.9401,0.69296,-0.013991,-0.094097,2.5203,-0.00030012,-4.2408,-4.2408,0
15790,1.6457e+09,6.1937,-0.35537,0.032202,-8.0468,0.34591,-0.02194,-0.096707,-0.66697,0.00012948,6.4775,6.4775,0
15834,1.6457e+09,6.1575,1.4336,0.0036919,-7.8968,-4.8407,0.030254,-0.094353,0.318,-0.00060558,-19.136,-19.136,0
15879,1.6457e+09,6.1605,-0.7054,0.028816,-8.0929,4.2515,-0.06558,-0.096727,1.1119,-0.00013359,16.556,16.556,0
15924,1.6457e+09,6.0992,-0.09698,0.019426,-7.909,-2.7254,0.0056111,-0.093585,-0.57784,-0.00074547,-0.67224,-0.67224,0
15970,1.6457e+09,6.298,-6.35,0.069575,-8.053,4.992,-0.065076,-0.0984,3.0282,-0.00077766,0.92649,0.92649,0
16016,1.6457e+09,6.1944,0.47698,-0.0028478,-7.8002,-4.2317,0.0082606,-0.093748,-1.9827,-0.00094609,-11.844,-11.844,0
16055,1.6458e+09,6.2537,-1.9457,0.018128,-7.8744,1.6879,-0.030988,-0.095529,2.2258,-0.0011773,-5.0705,-5.0705,0
16100,1.6458e+09,6.3312,-0.77877,0.024362,-7.8724,-1.4059,-0.011559,-0.096693,-1.5822,-0.0006629,0.52729,0.52729,0
16147,1.6458e+09,6.4296,0.26795,-0.0047029,-7.7581,-4.9138,0.034827,-0.09678,0.39209,-0.00123,-19.725,-19.725,0
16192,1.6458e+09,6.4426,2.0668,-0.010393,-7.9323,2.4968,-0.04766,-0.099155,-0.41531,-0.00055025,12.107,12.107,0
16242,1.6458e+09,6.3741,3.7202,-0.023176,-7.823,-3.3635,0.016792,-0.096721,-0.37019,-0.00091146,0.31481,0.31481,0
16287,1.6458e+09,6.5518,-2.6093,0.045235,-8.0208,3.6332,-0.04367,-0.10195,1.1813,-0.00059742,3.3118,3.3118,0
16331,1.6458e+09,6.4823,1.0257,0.0054326,-7.8718,-3.796,0.0046804,-0.098983,-1.5891,-0.00053799,-0.90952,-0.90952,0
16378,1.6458e+09,6.4846,-1.0063,0.029529,-7.9575,1.9909,-0.031145,-0.1001,1.2827,-0.00051589,-4.5859,-4.5859,0
16428,1.6458e+09,6.3434,-0.071781,0.028266,-8.0144,3.9714,-0.052473,-0.09863,1.0884,-0.0005288,5.2294,5.2294,0
16472,1.6459e+09,6.2651,2.8729,-0.010329,-7.7808,-6.1272,0.032566,-0.094567,-1.1302,-0.00064923,-26.286,-26.286,0
16517,1.6459e+09,6.2871,0.44043,0.023096,-7.9671,3.7956,-0.053293,-0.097162,1.2708,-0.00042508,3.6918,3.6918,0
16562,1.6459e+09,6.0867,4.7599,-0.021837,-7.8016,-4.3297,0.019462,-0.092121,-0.33117,-0.00067502,-10.745,-10.745,0
16606,1.6459e+09,6.2771,-5.0417,0.065991,-8.0052,4.0783,-0.042115,-0.097496,2.2425,-0.0010014,-10.413,-10.413,0
16652,1.6459e+09,6.1305,0.90416,0.0085134,-7.9068,-2.3261,-0.012653,-0.094039,-2.0174,-0.0006184,-0.58746,-0.58746,0
16700,1.6459e+09,6.176,-2.755,0.03931,-7.932,0.49634,-0.01129,-0.095037,1.1924,-0.00078544,-3.6372,-3.6372,0
16745,1.6459e+09,6.0922,1.2583,0.012128,-8.0273,0.97642,-0.036403,-0.094884,-0.95451,-0.00050935,20.346,20.346,0
16789,1.6459e+09,6.1719,-2.1359,0.021453,-7.8776,-3.0971,0.025125,-0.094323,0.7268,-0.00096768,-13.343,-13.343,0
16835,1.6459e+09,6.1958,0.97527,0.0015676,-8.0462,4.5662,-0.070561,-0.096736,-0.25774,-0.00053328,20.047,20.047,0
16881,1.6459e+09,6.1646,2.4274,-0.017518,-7.8455,-3.7307,0.021864,-0.093831,-0.34312,-0.00066902,-6.5248,-6.5248,0
16924,1.646e+09,6.4011,-2.8496,0.042668,-8.0426,4.5483,-0.057379,-0.099878,1.5991,-0.00059305,3.8004,3.8004,0
16966,1.646e+09,6.3848,0.98655,-0.003785,-7.8356,-5.2551,0.019376,-0.097064,-1.4947,-0.00059606,-20.959,-20.959,0
17009,1.646e+09,6.4981,-3.831,0.050865,-7.9225,1.3865,-0.023944,-0.099859,1.1157,-0.00054385,-7.479,-7.479,0
17052,1.646e+09,6.3285,1.857,0.0051316,-7.9157,-1.3955,-0.015456,-0.097188,-0.5852,-0.00051171,5.3881,5.3881,0
17094,1.646e+09,6.4566,-5.9382,0.06395,-7.8758,-0.84304,0.0013055,-0.098642,1.0759,-0.00090281,-21.29,-21.29,0
17141,1.646e+09,6.3653,-0.68755,0.023643,-7.9727,1.6265,-0.051345,-0.098464,-0.923,-0.00054256,6.5704,6.5704,0
17183,1.646e+09,6.3337,-1.7796,0.03155,-7.8229,-2.5146,0.0095661,-0.096124,0.29686,-0.00076595,-5.6222,-5.6222,0
17225,1.646e+09,6.2121,1.571,0.0087039,-8.0582,5.4422,-0.076213,-0.097107,-0.23755,-0.00055485,28.304,28.304,0
17270,1.646e+09,6.2217,0.23561,0.0026865,-7.7078,-6.4119,0.041859,-0.093026,-0.18429,-0.00087576,-21.471,-21.471,0
17312,1.6461e+09,6.2669,1.0797,0.010156,-7.9177,6.5549,-0.079272,-0.096261,0.88147,-0.00066764,19.187,19.187,0
17359,1.6461e+09,6.2481,2.2962,0.0028048,-7.8915,-1.0696,-0.023556,-0.095665,-0.5334,-0.00039574,12.25,12.25,0
17401,1.6461e+09,6.372,-4.8106,0.055165,-7.7841,-3.4448,0.030777,-0.09622,-0.14191,-0.00072111,-25.685,-25.685,0
17444,1.6461e+09,6.2535,-0.39351,0.020591,-8.0597,6.5835,-0.098929,-0.097782,0.071172,-0.00028061,9.1669,9.1669,0
17487,1.6461e+09,6.2357,-1.4515,0.02709,-7.7365,-5.1711,0.035096,-0.093594,-1.1924,-0.00037465,-14.432,-14.432,0
17529,1.6461e+09,6.1479,1.4822,0.0070881,-8.1186,10.184,-0.11569,-0.096842,0.92976,-0.00021173,19.671,19.671,0
17577,1.6461e+09,6.2211,-1.7736,0.022434,-7.6334,-9.1711,0.066034,-0.092135,-1.3584,-0.0002675,-34.021,-34.021,0
17619,1.6461e+09,6.1171,3.5839,-0.012833,-8.0053,10.022,-0.10831,-0.09502,1.0772,-0.00015093,20.634,20.634,0
17662,1.6461e+09,6.1112,1.5725,-0.0027896,-7.7118,-5.8839,0.030697,-0.09144,-0.93855,-0.00014619,-2.6642,-2.6642,0
17704,1.6461e+09,6.3001,-5.3763,0.064467,-7.7728,-4.3133,0.038964,-0.095024,0.046457,-0.00038934,-19.315,-19.315,0
17750,1.6462e+09,6.1464,0.79594,0.0078992,-8.0334,8.3406,-0.10616,-0.095792,0.41785,-0.00016188,18.992,18.992,0
17795,1.6462e+09,6.1646,-1.2776,0.025403,-7.7515,-4.2885,0.029736,-0.092719,-0.29157,-0.00030332,-1.4463,-1.4463,0
17839,1.6462e+09,6.1299,1.7673,0.0032142,-8.0587,8.2836,-0.089443,-0.095839,1.4769,-0.00048678,26.442,26.442,0
17883,1.6462e+09,6.2203,-0.85159,0.0074273,-7.6826,-8.0689,0.054573,-0.092723,-0.72705,-0.00062906,-28.292,-28.292,0
17928,1.6462e+09,6.2109,2.4364,-0.0041408,-7.9518,6.468,-0.074701,-0.095832,1.3111,-0.0006361,12.959,12.959,0
17976,1.6462e+09,6.1697,2.5995,-0.015341,-7.7377,-5.1839,0.026769,-0.092627,-0.54015,-0.00064571,-13.344,-13.344,0
18025,1.6462e+09,6.4259,-6.3989,0.071378,-7.8697,-1.4022,0.011012,-0.098111,0.71525,-0.00095227,-15.927,-15.927,0
18070,1.6462e+09,6.2376,2.8467,-0.012932,-7.9841,0.86904,-0.045756,-0.096613,-0.77617,-0.00054917,-1.8616,-1.8616,0
18117,1.6462e+09,6.1744,1.4772,-0.0067093,-7.8094,-3.2039,0.012145,-0.093528,-0.83489,-0.00061584,-5.7747,-5.7747,0
