LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
5.3314e+05,2.5545e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.58,0.072,64.934,-0.547,0,1
5.3393e+05,2.5564e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,88.76,0.194,36.798,-0.99,0,1
5.3474e+05,2.5584e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,88.97,0.1,36.798,-1.242,0,1
5.3554e+05,2.5603e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,89.29,0.204,33.296,-1.553,0,1
5.3644e+05,2.5626e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,89.56,0.172,33.296,-1.602,0,1
5.3724e+05,2.5645e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,89.83,0.284,41.279,-1.434,0,1
5.3804e+05,2.5665e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,90.17,0.175,41.279,-1.536,0,1
5.388e+05,2.5684e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,90.53,0.177,41.279,-1.532,0,1
5.396e+05,2.5704e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,90.84,0.149,41.279,-1.498,0,1
5.4049e+05,2.5726e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,91.13,0.148,41.279,-1.377,0,1
5.4121e+05,2.5743e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,91.43,0.063,41.279,-1.489,0,1
5.421e+05,2.5765e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,91.69,0.055,41.279,-1.227,0,1
5.4291e+05,2.5785e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,91.92,0.15,96.025,-1.078,0,1
5.437e+05,2.5804e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,92.14,0.336,160.39,-0.994,0,1
5.4459e+05,2.5825e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.24,0.071,160.39,-0.673,0,1
5.4535e+05,2.5845e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.4,0.054,160.39,-0.464,0,1
5.4616e+05,2.5865e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.49,0.11,160.39,-0.525,0,1
5.4696e+05,2.5884e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.55,0.103,160.39,-0.212,0,1
5.4784e+05,2.5906e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.6,0.157,160.39,-0.248,0,1
5.4864e+05,2.5925e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.66,0.164,160.39,-0.202,0,1
5.4941e+05,2.5944e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,92.68,0.223,140.71,-0.023,0,1
5.5029e+05,2.5965e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,92.68,0.481,52.858,-0.021,0,1
5.5106e+05,2.5985e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.65,0.636,41.495,-0.017,0,1
5.5183e+05,2.6005e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.67,0.876,32.916,-0.173,0,1
5.5272e+05,2.6026e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.68,1.096,31.279,-0.043,0,1
5.5344e+05,2.6044e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.67,1.226,30.814,-0.059,0,1
5.5429e+05,2.6065e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.66,1.336,28.226,-0.05,0,1
5.551e+05,2.6085e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.68,1.488,25.18,-0.173,0,1
5.5586e+05,2.6104e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.69,1.663,22.474,-0.126,0,1
5.5675e+05,2.6125e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.74,1.702,22.448,-0.274,0,1
5.5752e+05,2.6145e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.77,1.925,21.48,-0.078,0,1
5.5828e+05,2.6164e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.77,2.181,18.235,-0.131,0,1
5.5909e+05,2.6184e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.79,2.222,17.309,-0.18,0,1
5.5997e+05,2.6205e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.81,2.351,17.789,-0.114,0,1
5.6074e+05,2.6224e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.82,2.473,16.998,-0.039,0,1
5.6154e+05,2.6243e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.82,2.522,17.265,-0.044,0,1
5.6243e+05,2.6265e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.8,2.625,15.901,-0.025,0,1
5.6311e+05,2.6283e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,92.8,2.783,15.861,0.104,0,1
5.64e+05,2.6304e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.81,2.812,14.961,-0.112,0,1
5.6486e+05,2.6326e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.82,2.897,15.414,-0.111,0,1
5.6563e+05,2.6345e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.82,2.804,15.761,0.017,0,1
5.6644e+05,2.6365e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.79,2.88,16.987,0.094,0,1
5.6723e+05,2.6384e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.75,2.682,18.749,0.147,0,1
5.6809e+05,2.6405e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.69,2.182,19.251,0.25,0,1
5.688e+05,2.6423e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.64,1.878,19.26,0.192,0,1
5.7016e+05,2.6465e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.57,0.914,22.542,0.209,0,1
5.7096e+05,2.6484e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.54,0.613,23.761,0.083,0,1
5.7185e+05,2.6506e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.53,0.283,24.629,0.002,0,1
5.7262e+05,2.6525e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.52,0.141,24.629,-0.07,0,1
5.7342e+05,2.6544e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.49,0.515,246.86,-0.037,0,1
5.7422e+05,2.6564e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.48,0.878,216.69,0.024,0,1
5.7502e+05,2.6584e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.48,1.205,215.02,-0.076,0,1
5.7588e+05,2.6605e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.5,1.557,212.22,-0.161,0,1
5.7667e+05,2.6624e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.51,1.901,211.12,-0.19,0,1
5.7753e+05,2.6646e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.54,2.062,210.89,-0.211,0,1
5.7834e+05,2.6666e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.53,2.233,209.03,0,0,1
5.7914e+05,2.6685e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.51,2.174,207.92,-0.141,0,1
5.7991e+05,2.6705e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.51,2.197,206.54,0,0,1
5.8071e+05,2.6724e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.49,2.021,205.07,-0.002,0,1
5.8156e+05,2.6745e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.47,1.958,199.68,0.11,0,1
5.8236e+05,2.6765e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.45,1.853,192.22,0.073,0,1
5.8314e+05,2.6785e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.42,1.91,184.9,0.126,0,1
5.8394e+05,2.6804e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.38,1.92,178.83,0.094,0,1
5.8471e+05,2.6823e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.36,1.896,173.25,0.058,0,1
5.856e+05,2.6845e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.34,1.797,170.8,-0.007,0,1
5.8636e+05,2.6864e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.32,1.625,170.06,0.001,0,1
5.8713e+05,2.6884e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.29,1.51,171.35,0.093,0,1
5.8802e+05,2.6905e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.28,1.39,172.42,0.047,0,1
5.8878e+05,2.6924e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.25,1.347,167.22,0.109,0,1
5.8967e+05,2.6946e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.22,1.338,161.15,0.076,0,1
5.9044e+05,2.6965e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.22,1.367,156.65,-0.084,0,1
5.912e+05,2.6984e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.2,1.394,147.62,0.028,0,1
5.9206e+05,2.7005e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.17,1.329,140.79,0.038,0,1
5.9286e+05,2.7025e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.15,1.366,131.43,0.082,0,1
5.9363e+05,2.7045e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.13,1.289,122.13,0.043,0,1
5.9443e+05,2.7064e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.13,1.478,111.96,0.035,0,1
5.9529e+05,2.7085e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.11,1.845,106.35,-0.06,0,1
5.9601e+05,2.7103e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.13,2.069,101.85,-0.153,0,1
5.9691e+05,2.7125e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.15,2.359,99.505,-0.138,0,1
5.9767e+05,2.7145e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.13,2.672,99.283,-0.087,0,1
5.9847e+05,2.7164e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.15,2.83,98.227,-0.183,0,1
5.9929e+05,2.7186e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.17,2.974,97.859,-0.118,0,1
6.001e+05,2.7206e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.17,3.083,97.029,-0.121,0,1
6.009e+05,2.7225e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.18,3.202,95.692,-0.049,0,1
6.017e+05,2.7245e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.17,3.396,96.905,-0.117,0,1
6.025e+05,2.7264e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.17,3.587,97.524,0.007,0,1
6.033e+05,2.7284e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.18,3.637,97.782,-0.037,0,1
6.0419e+05,2.7305e+08,0,3,4.6914e+08,2230,16,0.69,43.601,13.482,92.16,3.75,97.889,-0.136,0,1
6.0499e+05,2.7325e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.15,3.285,97.436,-0.015,0,1
6.0584e+05,2.7346e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.16,2.977,97.099,-0.017,0,1
6.0662e+05,2.7366e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.15,2.473,95.89,-0.069,0,1
6.0742e+05,2.7385e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.13,1.921,93.759,-0.02,0,1
6.0822e+05,2.7405e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.14,1.505,91.739,-0.08,0,1
6.0902e+05,2.7425e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.13,1.199,88.09,-0.048,0,1
6.0983e+05,2.7444e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.14,0.955,85.74,-0.131,0,1
6.1068e+05,2.7465e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.17,0.713,78.14,-0.167,0,1
6.1148e+05,2.7485e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.14,0.481,65.504,0.016,0,1
6.1226e+05,2.7504e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.15,0.229,47.945,-0.039,0,1
6.1311e+05,2.7525e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.14,0.529,327.3,-0.081,0,1
6.1388e+05,2.7544e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.17,0.796,298.94,-0.111,0,1
6.1464e+05,2.7564e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.17,1.169,290.09,-0.105,0,1
6.1553e+05,2.7585e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.14,1.478,286.78,0.056,0,1
6.163e+05,2.7604e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.15,1.901,286.8,-0.013,0,1
6.171e+05,2.7624e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.16,2.217,288.72,-0.064,0,1
6.179e+05,2.7643e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.15,2.577,290.9,-0.115,0,1
6.1879e+05,2.7665e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.18,2.67,292.82,-0.133,0,1
6.1959e+05,2.7684e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.19,2.897,291.49,-0.116,0,1
6.2048e+05,2.7706e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.22,2.956,290.79,-0.195,0,1
6.2128e+05,2.7725e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.25,3.043,287.4,-0.209,0,1
6.2208e+05,2.7745e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.27,2.947,284.21,-0.157,0,1
6.2285e+05,2.7764e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.26,2.856,282.06,-0.032,0,1
6.2365e+05,2.7784e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.26,2.943,280.6,0.059,0,1
6.2446e+05,2.7804e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.19,2.542,279.65,0.387,0,1
6.2535e+05,2.7825e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,92.07,2.584,280.03,0.886,0,1
6.2616e+05,2.7845e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,91.83,2.429,279.36,1.394,0,1
6.2696e+05,2.7865e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,91.52,2.234,277.12,1.696,0,1
6.2775e+05,2.7885e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,91.15,2.179,275.57,1.907,0,1
6.2856e+05,2.7905e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,90.68,1.852,276.38,2.176,0,1
6.2936e+05,2.7924e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,90.23,1.819,275.2,2.226,0,1
6.3022e+05,2.7945e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,89.79,1.636,272.07,2.103,0,1
6.3102e+05,2.7965e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,89.34,1.717,265.3,2.038,0,1
6.3182e+05,2.7984e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,88.92,1.608,261.81,1.966,0,1
6.3267e+05,2.8005e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,88.53,1.711,258.72,1.865,0,1
6.3344e+05,2.8025e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,88.18,1.923,252.4,1.828,0,1
6.3424e+05,2.8044e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,87.8,2.12,248.95,1.967,0,1
6.3512e+05,2.8066e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,87.41,2.227,247.03,2.002,0,1
6.3589e+05,2.8085e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,86.99,2.242,246.93,2.004,0,1
6.367e+05,2.8104e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,86.56,1.978,246.27,1.939,0,1
6.3746e+05,2.8124e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,86.24,1.681,242.04,1.448,0,1
6.3826e+05,2.8144e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.99,1.463,233.48,1.158,0,1
6.3916e+05,2.8166e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.75,1.408,225.82,0.849,0,1
6.3983e+05,2.8183e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.53,1.089,218.36,0.972,0,1
6.4072e+05,2.8205e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.4,0.973,212.44,0.743,0,1
6.4152e+05,2.8224e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.22,0.888,213.06,0.861,0,1
6.4242e+05,2.8246e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,85.03,1.051,207.29,0.82,0,1
6.4319e+05,2.8265e+08,0,3,4.6915e+08,2230,16,0.69,43.601,13.482,84.84,1.047,205.73,0.976,0,1
6.4399e+05,2.8286e+08,0,3,4.6915e+08,2230,15,0.76,43.601,13.482,84.64,0.874,199.1,0.823,0,1
6.4479e+05,2.8305e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.57,0.536,197.53,0.54,0,1
6.4556e+05,2.8325e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.51,0.23,193.77,0.387,0,1
6.4645e+05,2.8347e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.47,0.389,185.5,0.139,0,1
6.4716e+05,2.8364e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.45,0.172,179.01,0.1,0,1
6.4797e+05,2.8384e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.43,0.092,179.01,0.157,0,1
6.4886e+05,2.8405e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.4,0.056,179.01,0.137,0,1
6.4962e+05,2.8425e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.38,0.081,179.01,0.183,0,1
6.5042e+05,2.8444e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.31,0.054,179.01,0.334,0,1
6.5118e+05,2.8463e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.26,0.209,134.49,0.169,0,1
6.5207e+05,2.8485e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.24,0.114,134.49,-0.095,0,1
6.5287e+05,2.8504e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.25,0.029,134.49,0.066,0,1
6.5373e+05,2.8525e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.25,0.043,134.49,0.044,0,1
6.5454e+05,2.8545e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.25,0.038,134.49,0.014,0,1
6.5533e+05,2.8564e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.28,0.054,134.49,0.015,0,1
6.5613e+05,2.8584e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.33,0.031,134.49,-0.041,0,1
6.5698e+05,2.8605e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.35,0.02,134.49,-0.028,0,1
6.5778e+05,2.8624e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.37,0.017,134.49,0.018,0,1
6.5855e+05,2.8644e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.39,0.057,134.49,-0.067,0,1
6.5944e+05,2.8665e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.41,0.061,134.49,0.015,0,1
6.6025e+05,2.8684e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.42,0.037,134.49,0.038,0,1
6.611e+05,2.8705e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.43,0.023,134.49,0.008,0,1
6.6191e+05,2.8724e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.45,0.018,134.49,-0.036,0,1
6.6279e+05,2.8745e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.46,0.015,134.49,-0.012,0,1
6.6356e+05,2.8764e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.47,0.028,134.49,0.012,0,1
6.6445e+05,2.8785e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.48,0.02,134.49,-0.044,0,1
6.6525e+05,2.8804e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.51,0.005,134.49,-0.006,0,1
6.6602e+05,2.8824e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.53,0.041,134.49,-0.052,0,1
6.6692e+05,2.8845e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.55,0.034,134.49,-0.043,0,1
6.6773e+05,2.8863e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.57,0.022,134.49,-0.001,0,1
6.6862e+05,2.8884e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.58,0.015,134.49,0.034,0,1
6.6949e+05,2.8905e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.61,0.043,134.49,-0.067,0,1
6.703e+05,2.8924e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.63,0.008,134.49,-0.025,0,1
6.712e+05,2.8945e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.64,0.037,134.49,0.015,0,1
6.7201e+05,2.8964e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.66,0.041,134.49,-0.015,0,1
6.7288e+05,2.8985e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.69,0.014,134.49,-0.038,0,1
6.7368e+05,2.9005e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.72,0.012,134.49,-0.071,0,1
6.7455e+05,2.9026e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.74,0.022,134.49,-0.032,0,1
6.7536e+05,2.9045e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.75,0.032,134.49,-0.034,0,1
6.7626e+05,2.9066e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.77,0.052,134.49,0.046,0,1
6.7704e+05,2.9085e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.8,0.039,134.49,-0.028,0,1
6.7785e+05,2.9104e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.82,0.051,134.49,-0.042,0,1
6.7875e+05,2.9125e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.8,0.038,134.49,0.056,0,1
6.7956e+05,2.9144e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.83,0.05,134.49,-0.071,0,1
6.8042e+05,2.9165e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.86,0.067,134.49,-0.038,0,1
6.8123e+05,2.9184e+08,0,3,4.6916e+08,2230,16,0.69,43.601,13.482,84.88,0.04,134.49,0.058,0,1
6.821e+05,2.9205e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.89,0.072,134.49,-0.095,0,1
6.8292e+05,2.9224e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.88,0.007,134.49,0.003,0,1
6.8381e+05,2.9245e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.88,0.135,134.49,0.009,0,1
6.8462e+05,2.9264e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.89,0.029,134.49,-0.045,0,1
6.8552e+05,2.9285e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.9,0.061,134.49,-0.029,0,1
6.863e+05,2.9304e+08,0,3,4.6916e+08,2230,15,0.76,43.601,13.482,84.89,0.144,134.49,0.01,0,1
6.872e+05,2.9325e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,84.9,0.182,47.634,-0.029,0,1
6.88e+05,2.9344e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,84.91,0.042,47.634,-0.06,0,1
6.8881e+05,2.9364e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,84.91,0.069,47.634,0.02,0,1
6.8971e+05,2.9385e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,84.92,0.028,47.634,-0.068,0,1
6.9052e+05,2.9404e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,84.95,0.02,47.634,-0.015,0,1
6.9142e+05,2.9425e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,84.96,0.032,47.634,-0.065,0,1
6.9223e+05,2.9444e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,84.99,0.04,47.634,-0.058,0,1
6.9309e+05,2.9465e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.02,0.02,47.634,-0.055,0,1
6.9388e+05,2.9484e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.04,0.083,47.634,-0.036,0,1
6.9477e+05,2.9505e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.09,0.02,47.634,-0.101,0,1
6.9557e+05,2.9524e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.12,0.105,47.634,-0.102,0,1
6.9646e+05,2.9545e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.17,0.043,47.634,0.019,0,1
6.9735e+05,2.9565e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.21,0.087,47.634,-0.06,0,1
6.9812e+05,2.9584e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.24,0.054,47.634,-0.041,0,1
6.9901e+05,2.9605e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.27,0.044,47.634,-0.054,0,1
6.998e+05,2.9624e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.28,0.024,47.634,-0.024,0,1
7.0069e+05,2.9645e+08,0,3,4.6917e+08,2230,16,0.69,43.601,13.482,85.31,0.07,47.634,-0.048,0,1
7.015e+05,2.9664e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.3,0.019,47.634,0.001,0,1
7.0238e+05,2.9684e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.3,0.14,47.634,-0.103,0,1
7.0324e+05,2.9705e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.32,0.07,47.634,-0.158,0,1
7.0404e+05,2.9724e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.45,0.828,142.97,-1.034,0,1
7.0489e+05,2.9745e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.72,0.634,148.96,-1.66,0,1
7.0569e+05,2.9764e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,85.97,1.443,154.98,-1.295,0,1
7.0655e+05,2.9784e+08,0,3,4.6917e+08,2230,15,0.76,43.601,13.482,86.21,1.964,149.45,-0.484,0,1
