LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
7453,2.1321e+07,-0.15822,0.0023592,-0.16058,-0.021678,0,-0.00094364,0,1,0,1
7494,2.1331e+07,-0.15828,0.0019517,-0.16024,-0.021632,0,-0.00021272,0,1,0,1
7535,2.1341e+07,-0.15835,0.002621,-0.16098,-0.021732,0,-0.00045108,0,1,0,1
7577,2.1351e+07,-0.15845,-0.00077384,-0.15767,-0.021286,0,0.001067,0,1,0,1
7617,2.1361e+07,-0.15852,0.0013067,-0.15983,-0.021577,0,0.00013828,0,1,0,1
7658,2.1371e+07,-0.15859,0.0019036,-0.16049,-0.021666,0,-0.00014112,0,1,0,1
7704,2.1381e+07,-0.15863,-0.0017436,-0.15688,-0.021179,0,0.0010249,0,1,0,1
7745,2.1391e+07,-0.15862,-0.0032354,-0.15539,-0.020978,0,0.0013107,0,1,0,1
7787,2.1401e+07,-0.15852,-0.0032276,-0.15529,-0.020964,0,0.00041953,0,1,0,1
7830,2.1413e+07,-0.15838,-0.0012936,-0.15708,-0.021206,0,-0.00038568,0,1,0,1
7871,2.1426e+07,-0.15822,-0.0039495,-0.15427,-0.020827,0,0.00032498,0,1,0,1
7911,2.1436e+07,-0.15807,-0.0042028,-0.15387,-0.020772,0,0.00044683,0,1,0,1
7952,2.1446e+07,-0.15795,-0.0032767,-0.15467,-0.020881,0,0.00036729,0,1,0,1
7997,2.1456e+07,-0.15789,0.00035234,-0.15824,-0.021363,0,-0.00058142,0,1,0,1
8037,2.1467e+07,-0.1579,0.00071004,-0.15861,-0.021412,0,-0.00013185,0,1,0,1
8082,2.1477e+07,-0.15798,0.0031674,-0.16114,-0.021754,0,-0.00051441,0,1,0,1
8122,2.1487e+07,-0.15811,0.0016463,-0.15975,-0.021567,0,0.00051856,0,1,0,1
8164,2.1497e+07,-0.15814,0.00024774,-0.15839,-0.021383,0,0.00022193,0,1,0,1
8205,2.1507e+07,-0.15801,0.0011624,-0.15918,-0.021489,0,-0.00015488,0,1,0,1
8245,2.1517e+07,-0.15808,0.0036469,-0.16172,-0.021833,0,-0.00050152,0,1,0,1
8280,2.1528e+07,-0.15824,0.0075918,-0.16583,-0.022387,0,-0.0012826,0,1,0,1
8321,2.1538e+07,-0.15851,0.0055587,-0.16407,-0.02215,0,9.2574e-05,0,1,0,1
8361,2.1548e+07,-0.15869,0.0036208,-0.16231,-0.021912,0,1.4597e-05,0,1,0,1
8402,2.1558e+07,-0.15885,0.002089,-0.16094,-0.021727,0,0.00047969,0,1,0,1
8443,2.1568e+07,-0.1589,-0.0011457,-0.15776,-0.021297,0,0.00082758,0,1,0,1
8493,2.1581e+07,-0.15891,-0.00074584,-0.15816,-0.021352,0,0.00027131,0,1,0,1
8534,2.1591e+07,-0.15885,-0.0037594,-0.15509,-0.020938,0,0.00097264,0,1,0,1
8575,2.1601e+07,-0.15874,-0.004234,-0.1545,-0.020858,0,0.00065163,0,1,0,1
8616,2.1611e+07,-0.15856,-0.004418,-0.15414,-0.020809,0,0.00020152,0,1,0,1
8653,2.1621e+07,-0.15835,-0.0061227,-0.15223,-0.020551,0,0.00046928,0,1,0,1
8694,2.1633e+07,-0.15803,-0.0043533,-0.15368,-0.020747,0,-0.00038398,0,1,0,1
8736,2.1644e+07,-0.15786,-0.00047665,-0.15739,-0.021247,0,-0.0012456,0,1,0,1
8777,2.1654e+07,-0.15783,0.0017925,-0.15962,-0.021549,0,-0.00096821,0,1,0,1
8819,2.1664e+07,-0.15792,0.0035153,-0.16143,-0.021794,0,-0.00061103,0,1,0,1
8860,2.1674e+07,-0.15803,0.0020651,-0.1601,-0.021614,0,0.00022158,0,1,0,1
8905,2.1685e+07,-0.15812,0.0013575,-0.15948,-0.021529,0,0.00016127,0,1,0,1
8945,2.1695e+07,-0.15821,0.0020509,-0.16026,-0.021635,0,-7.6778e-05,0,1,0,1
8986,2.1705e+07,-0.15833,0.0035305,-0.16186,-0.021851,0,-0.0003682,0,1,0,1
9026,2.1715e+07,-0.15843,0.0011609,-0.15959,-0.021545,0,0.00041913,0,1,0,1
9067,2.1725e+07,-0.15857,0.0038501,-0.16242,-0.021927,0,-0.00035597,0,1,0,1
9105,2.1735e+07,-0.15868,0.0015184,-0.1602,-0.021626,0,0.00029302,0,1,0,1
9145,2.1745e+07,-0.15872,-0.0017096,-0.15701,-0.021196,0,0.00097533,0,1,0,1
9186,2.1755e+07,-0.1586,-0.0027524,-0.15585,-0.02104,0,6.419e-05,0,1,0,1
9226,2.1765e+07,-0.1585,-0.0024162,-0.15609,-0.021072,0,0.00013322,0,1,0,1
9267,2.1775e+07,-0.1585,-0.00099971,-0.1575,-0.021262,0,-0.00017189,0,1,0,1
9311,2.1785e+07,-0.15853,-0.003019,-0.15551,-0.020994,0,0.00043354,0,1,0,1
9353,2.1795e+07,-0.15844,-0.002629,-0.15581,-0.021034,0,-4.0424e-05,0,1,0,1
9396,2.1805e+07,-0.15834,-0.0013611,-0.15698,-0.021192,0,-0.00042784,0,1,0,1
9436,2.1815e+07,-0.15829,-0.0010658,-0.15722,-0.021225,0,2.3827e-05,0,1,0,1
9475,2.1825e+07,-0.15827,5.4515e-05,-0.15832,-0.021373,0,-0.00017615,0,1,0,1
9520,2.1875e+07,-0.15883,0.002117,-0.16094,-0.021727,0,0.00036415,0,1,0,1
9565,2.1885e+07,-0.15892,0.00048763,-0.1594,-0.021519,0,0.00052376,0,1,0,1
9606,2.1895e+07,-0.15898,0.0032575,-0.16224,-0.021902,0,-0.00070956,0,1,0,1
9647,2.1905e+07,-0.15908,0.001639,-0.16071,-0.021697,0,0.00015979,0,1,0,1
9687,2.1915e+07,-0.15912,-0.00055818,-0.15856,-0.021406,0,0.00054469,0,1,0,1
9721,2.1925e+07,-0.15905,-0.0038994,-0.15515,-0.020945,0,0.00079954,0,1,0,1
9762,2.1935e+07,-0.15892,-0.0034879,-0.15543,-0.020983,0,0.00031009,0,1,0,1
9803,2.1945e+07,-0.15874,-0.0046892,-0.15405,-0.020797,0,0.00036594,0,1,0,1
9844,2.1955e+07,-0.15856,-0.0021484,-0.15641,-0.021116,0,-0.00068843,0,1,0,1
9885,2.1965e+07,-0.15842,-0.0039683,-0.15445,-0.020851,0,0.00033894,0,1,0,1
9926,2.1975e+07,-0.1583,-0.0007091,-0.1576,-0.021275,0,-0.00067802,0,1,0,1
9971,2.1985e+07,-0.15823,-0.0014813,-0.15675,-0.021161,0,-3.3698e-05,0,1,0,1
10012,2.1995e+07,-0.15819,0.00085891,-0.15905,-0.021472,0,-0.00055547,0,1,0,1
10053,2.2005e+07,-0.15821,0.0013347,-0.15955,-0.021539,0,-0.00035695,0,1,0,1
10093,2.2015e+07,-0.15828,0.0015011,-0.15978,-0.021571,0,5.955e-05,0,1,0,1
10131,2.2025e+07,-0.15836,0.0032835,-0.16165,-0.021822,0,-0.00057939,0,1,0,1
10171,2.2035e+07,-0.1585,0.004078,-0.16258,-0.021948,0,-0.0003762,0,1,0,1
10214,2.2045e+07,-0.15864,0.0032019,-0.16184,-0.021849,0,-4.1655e-05,0,1,0,1
10254,2.2055e+07,-0.15876,0.0012218,-0.15998,-0.021598,0,0.00056331,0,1,0,1
10296,2.2065e+07,-0.1588,-0.00081902,-0.15798,-0.021327,0,0.00064033,0,1,0,1
10336,2.2075e+07,-0.15878,0.00036473,-0.15914,-0.021484,0,-0.00037209,0,1,0,1
10382,2.2085e+07,-0.15879,-0.00059937,-0.15819,-0.021356,0,0.00035781,0,1,0,1
10422,2.2095e+07,-0.15876,-0.00038988,-0.15837,-0.02138,0,-4.4962e-05,0,1,0,1
10464,2.2106e+07,-0.15875,-0.0014468,-0.1573,-0.021236,0,0.00048618,0,1,0,1
10505,2.2116e+07,-0.1587,-0.0020553,-0.15664,-0.021147,0,0.00036748,0,1,0,1
10542,2.2126e+07,-0.15861,-0.003258,-0.15535,-0.020972,0,0.00053102,0,1,0,1
10583,2.2136e+07,-0.15852,-0.00088776,-0.15763,-0.021281,0,-0.00032627,0,1,0,1
10623,2.2146e+07,-0.15844,-0.0011719,-0.15727,-0.021231,0,-0.00020959,0,1,0,1
10665,2.2157e+07,-0.15842,0.00069075,-0.15912,-0.021481,0,-0.00032982,0,1,0,1
10705,2.2168e+07,-0.15845,0.001538,-0.15999,-0.021598,0,-0.00034475,0,1,0,1
10747,2.2178e+07,-0.15846,-0.00076666,-0.1577,-0.021289,0,0.00043868,0,1,0,1
10792,2.2188e+07,-0.15843,-0.00050334,-0.15793,-0.02132,0,-9.4718e-05,0,1,0,1
10832,2.2198e+07,-0.15838,-0.00019376,-0.15819,-0.021355,0,-0.00032034,0,1,0,1
10873,2.2208e+07,-0.15836,0.00072318,-0.15908,-0.021476,0,-0.00051306,0,1,0,1
10919,2.2223e+07,-0.15844,0.0029163,-0.16136,-0.021783,0,-0.00047334,0,1,0,1
10961,2.2233e+07,-0.15855,0.0017572,-0.16031,-0.021641,0,0.00019674,0,1,0,1
11001,2.2244e+07,-0.15857,-0.0017376,-0.15684,-0.021173,0,0.00088019,0,1,0,1
11044,2.2254e+07,-0.15852,-0.0014572,-0.15706,-0.021203,0,7.1264e-05,0,1,0,1
11084,2.2264e+07,-0.15845,-0.0022238,-0.15622,-0.02109,0,0.00030154,0,1,0,1
11126,2.2274e+07,-0.1584,-0.0003052,-0.1581,-0.021343,0,-0.00018843,0,1,0,1
11172,2.2285e+07,-0.15838,-0.0020152,-0.15636,-0.021109,0,0.00063203,0,1,0,1
11212,2.2295e+07,-0.15835,-0.00037955,-0.15797,-0.021326,0,-3.6244e-05,0,1,0,1
11255,2.2305e+07,-0.15835,0.00042324,-0.15878,-0.021435,0,-5.0275e-05,0,1,0,1
11295,2.2315e+07,-0.15835,-0.00019242,-0.15816,-0.021352,0,0.00010252,0,1,0,1
11337,2.2325e+07,-0.15831,-0.0017958,-0.15651,-0.021129,0,0.00032405,0,1,0,1
11374,2.2336e+07,-0.15825,-0.0012897,-0.15696,-0.02119,0,1.7886e-05,0,1,0,1
11415,2.2346e+07,-0.15821,0.0013361,-0.15954,-0.021538,0,-0.00079657,0,1,0,1
11456,2.2356e+07,-0.15823,0.00060439,-0.15883,-0.021442,0,3.5926e-05,0,1,0,1
11496,2.2366e+07,-0.15826,-0.0012698,-0.15699,-0.021193,0,0.0007945,0,1,0,1
11538,2.2376e+07,-0.15825,-0.00020121,-0.15805,-0.021337,0,0.00010499,0,1,0,1
11583,2.2387e+07,-0.15822,-0.00052964,-0.15769,-0.021289,0,-1.3692e-05,0,1,0,1
11626,2.2397e+07,-0.15824,0.0014415,-0.15969,-0.021558,0,-0.00031237,0,1,0,1
11667,2.2407e+07,-0.15826,0.0003553,-0.15862,-0.021413,0,7.0634e-05,0,1,0,1
11707,2.2417e+07,-0.15827,0.00082306,-0.15909,-0.021478,0,-0.00026574,0,1,0,1
11748,2.2427e+07,-0.15833,0.00090934,-0.15924,-0.021498,0,0.00019117,0,1,0,1
11785,2.2438e+07,-0.15835,-0.0017571,-0.1566,-0.02114,0,0.00085901,0,1,0,1
11827,2.2448e+07,-0.1583,-0.0010878,-0.15721,-0.021224,0,3.1315e-05,0,1,0,1
11869,2.2458e+07,-0.15828,4.0011e-05,-0.15832,-0.021374,0,-5.6889e-05,0,1,0,1
11910,2.2468e+07,-0.15828,0.0011084,-0.15939,-0.021518,0,-0.00038318,0,1,0,1
11952,2.2478e+07,-0.15829,-0.00079288,-0.1575,-0.021263,0,0.000484,0,1,0,1
11997,2.2488e+07,-0.15828,-0.0006621,-0.15761,-0.021278,0,0.0001425,0,1,0,1
12038,2.2498e+07,-0.15825,0.00037326,-0.15862,-0.021414,0,-0.00032405,0,1,0,1
12078,2.2509e+07,-0.15826,0.00082565,-0.15908,-0.021476,0,-0.00025635,0,1,0,1
12122,2.2522e+07,-0.15827,-0.00048257,-0.15779,-0.021301,0,0.00022893,0,1,0,1
12164,2.2533e+07,-0.15827,0.0018944,-0.16016,-0.021622,0,-0.00069635,0,1,0,1
12204,2.2543e+07,-0.15837,0.0032503,-0.16162,-0.021819,0,-0.0004085,0,1,0,1
12242,2.2553e+07,-0.15847,0.0018698,-0.16034,-0.021646,0,6.0458e-05,0,1,0,1
