LineNo,TimeUS,I,VDop,HAcc,VAcc,SAcc,YAcc,VV,SMS,Delta,Und
4.5193e+05,2.3544e+08,0,1.13,0.76,1.15,0.17,0,1,2.3542e+05,200,-43.043
4.5271e+05,2.3563e+08,0,1.13,0.76,1.15,0.16,0,1,2.3562e+05,200,-43.044
4.5359e+05,2.3585e+08,0,1.13,0.76,1.15,0.16,0,1,2.3582e+05,200,-43.043
4.544e+05,2.3604e+08,0,1.13,0.76,1.15,0.16,0,1,2.3602e+05,200,-43.043
4.5529e+05,2.3625e+08,0,1.13,0.76,1.15,0.16,0,1,2.3622e+05,200,-43.043
4.5606e+05,2.3644e+08,0,1.13,0.76,1.15,0.17,0,1,2.3642e+05,200,-43.043
4.5685e+05,2.3664e+08,0,1.13,0.76,1.15,0.16,0,1,2.3662e+05,200,-43.043
4.5774e+05,2.3686e+08,0,1.13,0.76,1.15,0.17,0,1,2.3682e+05,200,-43.043
4.5854e+05,2.3705e+08,0,1.13,0.76,1.15,0.16,0,1,2.3702e+05,200,-43.043
4.5934e+05,2.3724e+08,0,1.13,0.76,1.15,0.16,0,1,2.3722e+05,200,-43.043
4.6014e+05,2.3744e+08,0,1.13,0.76,1.15,0.16,0,1,2.3742e+05,200,-43.043
4.6103e+05,2.3765e+08,0,1.13,0.76,1.15,0.17,0,1,2.3762e+05,200,-43.043
4.6183e+05,2.3785e+08,0,1.13,0.76,1.15,0.15,0,1,2.3782e+05,200,-43.044
4.626e+05,2.3804e+08,0,1.13,0.76,1.15,0.15,0,1,2.3802e+05,200,-43.043
4.6339e+05,2.3824e+08,0,1.13,0.76,1.15,0.15,0,1,2.3822e+05,200,-43.043
4.6419e+05,2.3844e+08,0,1.13,0.76,1.15,0.14,0,1,2.3842e+05,200,-43.043
4.65e+05,2.3864e+08,0,1.13,0.76,1.15,0.14,0,1,2.3862e+05,200,-43.043
4.6586e+05,2.3886e+08,0,1.13,0.76,1.15,0.15,0,1,2.3882e+05,200,-43.043
4.6666e+05,2.3905e+08,0,1.13,0.76,1.15,0.17,0,1,2.3902e+05,200,-43.043
4.6746e+05,2.3924e+08,0,1.13,0.76,1.15,0.16,0,1,2.3922e+05,200,-43.043
4.6831e+05,2.3946e+08,0,1.13,0.76,1.15,0.17,0,1,2.3942e+05,200,-43.043
4.6911e+05,2.3965e+08,0,1.13,0.76,1.15,0.17,0,1,2.3962e+05,200,-43.043
4.6991e+05,2.3985e+08,0,1.13,0.76,1.15,0.19,0,1,2.3982e+05,200,-43.044
4.7068e+05,2.4005e+08,0,1.13,0.76,1.15,0.2,0,1,2.4002e+05,200,-43.043
4.7157e+05,2.4027e+08,0,1.13,0.76,1.15,0.21,0,1,2.4022e+05,200,-43.043
4.7229e+05,2.4044e+08,0,1.13,0.76,1.15,0.22,0,1,2.4042e+05,200,-43.043
4.7309e+05,2.4064e+08,0,1.13,0.76,1.15,0.22,0,1,2.4062e+05,200,-43.043
4.7398e+05,2.4085e+08,0,1.13,0.76,1.15,0.23,0,1,2.4082e+05,200,-43.043
4.7475e+05,2.4105e+08,0,1.13,0.76,1.15,0.22,0,1,2.4102e+05,200,-43.044
4.7552e+05,2.4125e+08,0,1.13,0.76,1.15,0.23,0,1,2.4122e+05,200,-43.043
4.7632e+05,2.4144e+08,0,1.13,0.76,1.15,0.18,0,1,2.4142e+05,200,-43.043
4.7721e+05,2.4165e+08,0,1.12,0.76,1.15,0.13,0,1,2.4162e+05,200,-43.043
4.7798e+05,2.4185e+08,0,1.12,0.76,1.15,0.14,0,1,2.4182e+05,200,-43.043
4.7879e+05,2.4204e+08,0,1.12,0.76,1.15,0.14,0,1,2.4202e+05,200,-43.043
4.7955e+05,2.4224e+08,0,1.12,0.76,1.15,0.14,0,1,2.4222e+05,200,-43.043
4.8035e+05,2.4243e+08,0,1.12,0.76,1.15,0.13,0,1,2.4242e+05,200,-43.044
4.8124e+05,2.4265e+08,0,1.12,0.76,1.15,0.14,0,1,2.4262e+05,200,-43.044
4.8204e+05,2.4285e+08,0,1.12,0.76,1.15,0.14,0,1,2.4282e+05,200,-43.044
4.8281e+05,2.4304e+08,0,1.12,0.76,1.16,0.14,0,1,2.4302e+05,200,-43.043
4.837e+05,2.4325e+08,0,1.12,0.76,1.16,0.13,0,1,2.4322e+05,200,-43.044
4.845e+05,2.4345e+08,0,1.12,0.76,1.16,0.13,0,1,2.4342e+05,200,-43.043
4.8529e+05,2.4364e+08,0,1.12,0.76,1.16,0.13,0,1,2.4362e+05,200,-43.044
4.8609e+05,2.4384e+08,0,1.12,0.76,1.16,0.13,0,1,2.4382e+05,200,-43.043
4.8695e+05,2.4405e+08,0,1.12,0.76,1.16,0.13,0,1,2.4402e+05,200,-43.043
4.8772e+05,2.4425e+08,0,1.12,0.76,1.16,0.13,0,1,2.4422e+05,200,-43.043
4.8853e+05,2.4444e+08,0,1.12,0.76,1.16,0.14,0,1,2.4442e+05,200,-43.044
4.8933e+05,2.4464e+08,0,1.21,0.76,1.16,0.14,0,1,2.4462e+05,200,-43.044
4.9013e+05,2.4484e+08,0,1.21,0.76,1.16,0.13,0,1,2.4482e+05,200,-43.044
4.9094e+05,2.4504e+08,0,1.21,0.76,1.16,0.13,0,1,2.4502e+05,200,-43.043
4.9174e+05,2.4523e+08,0,1.21,0.76,1.16,0.14,0,1,2.4522e+05,200,-43.043
4.9263e+05,2.4545e+08,0,1.21,0.76,1.16,0.13,0,1,2.4542e+05,200,-43.043
4.934e+05,2.4564e+08,0,1.21,0.76,1.16,0.15,0,1,2.4562e+05,200,-43.043
4.942e+05,2.4584e+08,0,1.21,0.76,1.16,0.16,0,1,2.4582e+05,200,-43.044
4.951e+05,2.4606e+08,0,1.12,0.76,1.16,0.14,0,1,2.4602e+05,200,-43.043
4.959e+05,2.4625e+08,0,1.12,0.76,1.16,0.14,0,1,2.4622e+05,200,-43.043
4.9663e+05,2.4644e+08,0,1.12,0.76,1.16,0.13,0,1,2.4642e+05,200,-43.043
4.9752e+05,2.4665e+08,0,1.12,0.76,1.16,0.13,0,1,2.4662e+05,200,-43.043
4.9831e+05,2.4685e+08,0,1.12,0.76,1.16,0.14,0,1,2.4682e+05,200,-43.043
4.9908e+05,2.4704e+08,0,1.12,0.76,1.16,0.13,0,1,2.4702e+05,200,-43.044
4.9997e+05,2.4726e+08,0,1.12,0.76,1.16,0.13,0,1,2.4722e+05,200,-43.043
5.0074e+05,2.4745e+08,0,1.12,0.76,1.16,0.14,0,1,2.4742e+05,200,-43.043
5.0154e+05,2.4764e+08,0,1.12,0.76,1.16,0.15,0,1,2.4762e+05,200,-43.043
5.0234e+05,2.4784e+08,0,1.12,0.76,1.16,0.16,0,1,2.4782e+05,200,-43.044
5.0313e+05,2.4804e+08,0,1.12,0.76,1.16,0.17,0,1,2.4802e+05,200,-43.043
5.0402e+05,2.4826e+08,0,1.12,0.76,1.16,0.2,0,1,2.4822e+05,200,-43.043
5.0482e+05,2.4845e+08,0,1.12,0.76,1.16,0.2,0,1,2.4842e+05,200,-43.043
5.0559e+05,2.4864e+08,0,1.12,0.76,1.16,0.13,0,1,2.4862e+05,200,-43.043
5.0639e+05,2.4884e+08,0,1.12,0.76,1.16,0.14,0,1,2.4882e+05,200,-43.043
5.0725e+05,2.4905e+08,0,1.12,0.76,1.16,0.15,0,1,2.4902e+05,200,-43.043
5.0805e+05,2.4925e+08,0,1.21,0.76,1.16,0.14,0,1,2.4922e+05,200,-43.043
5.0882e+05,2.4944e+08,0,1.12,0.76,1.16,0.14,0,1,2.4942e+05,200,-43.044
5.0958e+05,2.4964e+08,0,1.12,0.76,1.16,0.16,0,1,2.4962e+05,200,-43.043
5.1046e+05,2.4985e+08,0,1.12,0.76,1.16,0.13,0,1,2.4982e+05,200,-43.043
5.1123e+05,2.5005e+08,0,1.12,0.76,1.16,0.13,0,1,2.5002e+05,200,-43.043
5.1212e+05,2.5027e+08,0,1.12,0.76,1.16,0.12,0,1,2.5022e+05,200,-43.043
5.1284e+05,2.5044e+08,0,1.12,0.76,1.16,0.12,0,1,2.5042e+05,200,-43.043
5.136e+05,2.5063e+08,0,1.12,0.76,1.16,0.11,0,1,2.5062e+05,200,-43.043
5.1449e+05,2.5085e+08,0,1.12,0.76,1.16,0.1,0,1,2.5082e+05,200,-43.043
5.1526e+05,2.5104e+08,0,1.12,0.76,1.16,0.1,0,1,2.5102e+05,200,-43.044
5.1611e+05,2.5126e+08,0,1.12,0.76,1.16,0.1,0,1,2.5122e+05,200,-43.043
5.1691e+05,2.5145e+08,0,1.12,0.76,1.16,0.11,0,1,2.5142e+05,200,-43.043
5.1768e+05,2.5164e+08,0,1.12,0.76,1.16,0.1,0,1,2.5162e+05,200,-43.043
5.1848e+05,2.5184e+08,0,1.12,0.76,1.16,0.11,0,1,2.5182e+05,200,-43.043
5.1928e+05,2.5203e+08,0,1.12,0.76,1.16,0.11,0,1,2.5202e+05,200,-43.044
5.2017e+05,2.5225e+08,0,1.21,0.76,1.16,0.12,0,1,2.5222e+05,200,-43.043
5.2096e+05,2.5245e+08,0,1.21,0.76,1.16,0.12,0,1,2.5242e+05,200,-43.044
5.2173e+05,2.5264e+08,0,1.12,0.76,1.15,0.14,0,1,2.5262e+05,200,-43.044
5.2262e+05,2.5285e+08,0,1.12,0.76,1.15,0.15,0,1,2.5282e+05,200,-43.044
5.2343e+05,2.5305e+08,0,1.12,0.76,1.16,0.16,0,1,2.5302e+05,200,-43.043
5.242e+05,2.5324e+08,0,1.21,0.76,1.16,0.17,0,1,2.5322e+05,200,-43.043
5.25e+05,2.5344e+08,0,1.12,0.76,1.16,0.19,0,1,2.5342e+05,200,-43.043
5.2585e+05,2.5365e+08,0,1.12,0.76,1.16,0.22,0,1,2.5362e+05,200,-43.043
5.2666e+05,2.5385e+08,0,1.12,0.76,1.16,0.21,0,1,2.5382e+05,200,-43.043
5.2742e+05,2.5404e+08,0,1.12,0.76,1.16,0.21,0,1,2.5402e+05,200,-43.043
5.2823e+05,2.5424e+08,0,1.12,0.76,1.16,0.19,0,1,2.5422e+05,200,-43.043
5.2912e+05,2.5446e+08,0,1.12,0.76,1.15,0.21,0,1,2.5442e+05,200,-43.043
5.298e+05,2.5463e+08,0,1.12,0.76,1.15,0.21,0,1,2.5462e+05,200,-43.043
5.3065e+05,2.5484e+08,0,1.12,0.76,1.15,0.21,0,1,2.5482e+05,200,-43.043
5.3154e+05,2.5506e+08,0,1.12,0.76,1.15,0.22,0,1,2.5502e+05,200,-43.043
5.3234e+05,2.5525e+08,0,1.12,0.76,1.15,0.22,0,1,2.5522e+05,200,-43.043
5.3314e+05,2.5545e+08,0,1.12,0.76,1.15,0.21,0,1,2.5542e+05,201,-43.043
5.3393e+05,2.5564e+08,0,1.21,0.76,1.15,0.21,0,1,2.5562e+05,200,-43.043
5.3474e+05,2.5584e+08,0,1.21,0.76,1.15,0.21,0,1,2.5582e+05,200,-43.043
5.3554e+05,2.5603e+08,0,1.12,0.76,1.15,0.21,0,1,2.5602e+05,200,-43.043
5.3644e+05,2.5626e+08,0,1.12,0.76,1.15,0.22,0,1,2.5622e+05,200,-43.043
5.3724e+05,2.5645e+08,0,1.12,0.76,1.15,0.3,0,1,2.5642e+05,200,-43.044
5.3804e+05,2.5665e+08,0,1.12,0.76,1.15,0.27,0,1,2.5662e+05,200,-43.043
5.3881e+05,2.5684e+08,0,1.12,0.76,1.15,0.25,0,1,2.5682e+05,200,-43.043
5.3961e+05,2.5704e+08,0,1.12,0.76,1.15,0.23,0,1,2.5702e+05,200,-43.043
5.4049e+05,2.5726e+08,0,1.21,0.76,1.15,0.24,0,1,2.5722e+05,200,-43.043
5.4121e+05,2.5743e+08,0,1.12,0.76,1.15,0.23,0,1,2.5742e+05,200,-43.043
5.4211e+05,2.5765e+08,0,1.21,0.76,1.15,0.23,0,1,2.5762e+05,200,-43.043
5.4291e+05,2.5785e+08,0,1.21,0.76,1.15,0.22,0,1,2.5782e+05,200,-43.043
5.4371e+05,2.5804e+08,0,1.21,0.76,1.15,0.21,0,1,2.5802e+05,200,-43.043
5.4459e+05,2.5825e+08,0,1.12,0.76,1.15,0.22,0,1,2.5822e+05,200,-43.043
5.4535e+05,2.5845e+08,0,1.12,0.76,1.15,0.23,0,1,2.5842e+05,200,-43.044
5.4616e+05,2.5865e+08,0,1.12,0.76,1.15,0.24,0,1,2.5862e+05,200,-43.043
5.4696e+05,2.5884e+08,0,1.12,0.76,1.15,0.23,0,1,2.5882e+05,200,-43.043
5.4785e+05,2.5906e+08,0,1.12,0.76,1.15,0.22,0,1,2.5902e+05,200,-43.043
5.4864e+05,2.5925e+08,0,1.12,0.76,1.15,0.21,0,1,2.5922e+05,200,-43.043
5.4941e+05,2.5944e+08,0,1.21,0.76,1.15,0.12,0,1,2.5942e+05,200,-43.043
5.5029e+05,2.5965e+08,0,1.21,0.76,1.15,0.14,0,1,2.5962e+05,200,-43.043
5.5106e+05,2.5985e+08,0,1.12,0.76,1.15,0.13,0,1,2.5982e+05,200,-43.043
5.5183e+05,2.6005e+08,0,1.12,0.76,1.15,0.16,0,1,2.6002e+05,200,-43.043
5.5272e+05,2.6026e+08,0,1.12,0.76,1.15,0.14,0,1,2.6022e+05,200,-43.043
5.5344e+05,2.6044e+08,0,1.12,0.76,1.15,0.14,0,1,2.6042e+05,200,-43.043
5.5429e+05,2.6065e+08,0,1.12,0.76,1.15,0.14,0,1,2.6062e+05,200,-43.043
5.551e+05,2.6085e+08,0,1.12,0.76,1.15,0.14,0,1,2.6082e+05,200,-43.043
5.5586e+05,2.6104e+08,0,1.12,0.76,1.15,0.14,0,1,2.6102e+05,200,-43.043
5.5675e+05,2.6125e+08,0,1.12,0.76,1.15,0.14,0,1,2.6122e+05,200,-43.043
5.5752e+05,2.6145e+08,0,1.12,0.76,1.15,0.13,0,1,2.6142e+05,200,-43.043
5.5828e+05,2.6164e+08,0,1.12,0.76,1.15,0.13,0,1,2.6162e+05,200,-43.044
5.5909e+05,2.6184e+08,0,1.12,0.76,1.15,0.13,0,1,2.6182e+05,200,-43.043
5.5998e+05,2.6205e+08,0,1.12,0.76,1.15,0.14,0,1,2.6202e+05,200,-43.043
5.6074e+05,2.6224e+08,0,1.12,0.76,1.15,0.13,0,1,2.6222e+05,200,-43.044
5.6154e+05,2.6243e+08,0,1.12,0.76,1.15,0.14,0,1,2.6242e+05,200,-43.043
5.6244e+05,2.6265e+08,0,1.12,0.76,1.15,0.14,0,1,2.6262e+05,200,-43.044
5.6311e+05,2.6283e+08,0,1.12,0.76,1.15,0.13,0,1,2.6282e+05,200,-43.043
5.64e+05,2.6304e+08,0,1.12,0.76,1.15,0.14,0,1,2.6302e+05,200,-43.043
5.6486e+05,2.6326e+08,0,1.12,0.76,1.15,0.13,0,1,2.6322e+05,200,-43.043
5.6563e+05,2.6345e+08,0,1.12,0.76,1.15,0.14,0,1,2.6342e+05,200,-43.043
5.6644e+05,2.6365e+08,0,1.12,0.75,1.15,0.12,0,1,2.6362e+05,200,-43.043
5.6724e+05,2.6384e+08,0,1.12,0.75,1.15,0.12,0,1,2.6382e+05,200,-43.044
5.6809e+05,2.6405e+08,0,1.12,0.75,1.14,0.12,0,1,2.6402e+05,200,-43.043
5.688e+05,2.6423e+08,0,1.12,0.75,1.14,0.12,0,1,2.6422e+05,200,-43.043
5.7016e+05,2.6465e+08,0,1.12,0.75,1.14,0.11,0,1,2.6462e+05,200,-43.044
5.7096e+05,2.6484e+08,0,1.12,0.75,1.14,0.13,0,1,2.6482e+05,200,-43.043
5.7185e+05,2.6506e+08,0,1.12,0.75,1.14,0.13,0,1,2.6502e+05,200,-43.043
5.7262e+05,2.6525e+08,0,1.12,0.75,1.14,0.14,0,1,2.6522e+05,200,-43.043
5.7342e+05,2.6544e+08,0,1.12,0.75,1.14,0.13,0,1,2.6542e+05,200,-43.043
5.7422e+05,2.6564e+08,0,1.12,0.75,1.14,0.13,0,1,2.6562e+05,200,-43.043
5.7502e+05,2.6584e+08,0,1.12,0.75,1.14,0.13,0,1,2.6582e+05,200,-43.043
5.7588e+05,2.6605e+08,0,1.12,0.75,1.14,0.13,0,1,2.6602e+05,200,-43.043
5.7667e+05,2.6624e+08,0,1.12,0.75,1.14,0.12,0,1,2.6622e+05,200,-43.044
5.7753e+05,2.6646e+08,0,1.12,0.75,1.14,0.12,0,1,2.6642e+05,200,-43.043
5.7834e+05,2.6666e+08,0,1.12,0.75,1.14,0.12,0,1,2.6662e+05,200,-43.043
5.7914e+05,2.6685e+08,0,1.12,0.75,1.14,0.12,0,1,2.6682e+05,200,-43.043
5.7991e+05,2.6705e+08,0,1.12,0.75,1.14,0.13,0,1,2.6702e+05,200,-43.043
5.8071e+05,2.6724e+08,0,1.12,0.75,1.14,0.13,0,1,2.6722e+05,200,-43.043
5.8157e+05,2.6745e+08,0,1.12,0.75,1.14,0.13,0,1,2.6742e+05,200,-43.044
5.8237e+05,2.6765e+08,0,1.12,0.75,1.13,0.12,0,1,2.6762e+05,200,-43.043
5.8314e+05,2.6785e+08,0,1.12,0.75,1.13,0.13,0,1,2.6782e+05,200,-43.044
5.8394e+05,2.6804e+08,0,1.12,0.75,1.13,0.13,0,1,2.6802e+05,200,-43.043
5.8471e+05,2.6823e+08,0,1.12,0.75,1.13,0.14,0,1,2.6822e+05,200,-43.043
5.856e+05,2.6845e+08,0,1.12,0.75,1.13,0.14,0,1,2.6842e+05,200,-43.044
5.8636e+05,2.6864e+08,0,1.12,0.75,1.13,0.15,0,1,2.6862e+05,200,-43.043
5.8713e+05,2.6884e+08,0,1.12,0.75,1.13,0.16,0,1,2.6882e+05,200,-43.043
5.8802e+05,2.6905e+08,0,1.12,0.75,1.13,0.15,0,1,2.6902e+05,200,-43.043
5.8878e+05,2.6924e+08,0,1.12,0.75,1.13,0.15,0,1,2.6922e+05,200,-43.043
5.8967e+05,2.6946e+08,0,1.12,0.75,1.13,0.14,0,1,2.6942e+05,200,-43.043
5.9044e+05,2.6965e+08,0,1.12,0.75,1.13,0.14,0,1,2.6962e+05,200,-43.043
5.912e+05,2.6984e+08,0,1.12,0.74,1.13,0.14,0,1,2.6982e+05,200,-43.043
5.9206e+05,2.7005e+08,0,1.12,0.74,1.13,0.14,0,1,2.7002e+05,200,-43.043
5.9286e+05,2.7025e+08,0,1.12,0.74,1.13,0.13,0,1,2.7022e+05,200,-43.043
5.9363e+05,2.7045e+08,0,1.12,0.74,1.13,0.13,0,1,2.7042e+05,200,-43.043
5.9443e+05,2.7064e+08,0,1.12,0.74,1.13,0.12,0,1,2.7062e+05,200,-43.043
5.9529e+05,2.7085e+08,0,1.12,0.74,1.13,0.13,0,1,2.7082e+05,200,-43.043
5.9601e+05,2.7103e+08,0,1.12,0.74,1.13,0.12,0,1,2.7102e+05,200,-43.043
5.9691e+05,2.7125e+08,0,1.12,0.74,1.13,0.13,0,1,2.7122e+05,200,-43.043
5.9767e+05,2.7145e+08,0,1.12,0.74,1.12,0.12,0,1,2.7142e+05,200,-43.043
5.9847e+05,2.7164e+08,0,1.12,0.74,1.12,0.12,0,1,2.7162e+05,200,-43.043
5.9929e+05,2.7186e+08,0,1.12,0.74,1.12,0.13,0,1,2.7182e+05,200,-43.043
6.001e+05,2.7206e+08,0,1.12,0.74,1.12,0.12,0,1,2.7202e+05,200,-43.043
6.009e+05,2.7225e+08,0,1.12,0.74,1.12,0.12,0,1,2.7222e+05,200,-43.043
6.017e+05,2.7245e+08,0,1.12,0.74,1.12,0.13,0,1,2.7242e+05,200,-43.043
6.0251e+05,2.7264e+08,0,1.12,0.74,1.12,0.12,0,1,2.7262e+05,200,-43.043
6.033e+05,2.7284e+08,0,1.12,0.74,1.12,0.12,0,1,2.7282e+05,200,-43.043
6.0419e+05,2.7305e+08,0,1.12,0.74,1.12,0.12,0,1,2.7302e+05,200,-43.043
6.0499e+05,2.7325e+08,0,1.12,0.74,1.12,0.12,0,1,2.7322e+05,200,-43.043
6.0585e+05,2.7346e+08,0,1.12,0.74,1.12,0.13,0,1,2.7342e+05,200,-43.043
6.0662e+05,2.7366e+08,0,1.12,0.74,1.12,0.12,0,1,2.7362e+05,200,-43.043
6.0742e+05,2.7385e+08,0,1.12,0.74,1.12,0.12,0,1,2.7382e+05,200,-43.043
6.0822e+05,2.7405e+08,0,1.12,0.74,1.12,0.12,0,1,2.7402e+05,200,-43.043
6.0903e+05,2.7425e+08,0,1.12,0.74,1.12,0.12,0,1,2.7422e+05,200,-43.043
6.0983e+05,2.7444e+08,0,1.12,0.74,1.12,0.12,0,1,2.7442e+05,200,-43.043
6.1068e+05,2.7465e+08,0,1.12,0.74,1.12,0.14,0,1,2.7462e+05,200,-43.043
6.1148e+05,2.7485e+08,0,1.12,0.74,1.12,0.13,0,1,2.7482e+05,200,-43.043
6.1226e+05,2.7504e+08,0,1.12,0.74,1.12,0.18,0,1,2.7502e+05,200,-43.043
6.1311e+05,2.7525e+08,0,1.12,0.74,1.12,0.17,0,1,2.7522e+05,200,-43.043
6.1388e+05,2.7544e+08,0,1.12,0.74,1.13,0.13,0,1,2.7542e+05,200,-43.043
6.1464e+05,2.7564e+08,0,1.12,0.74,1.13,0.13,0,1,2.7562e+05,200,-43.043
6.1553e+05,2.7585e+08,0,1.12,0.74,1.13,0.13,0,1,2.7582e+05,200,-43.043
6.163e+05,2.7604e+08,0,1.12,0.74,1.13,0.13,0,1,2.7602e+05,200,-43.043
6.171e+05,2.7624e+08,0,1.12,0.74,1.13,0.13,0,1,2.7622e+05,200,-43.043
6.179e+05,2.7643e+08,0,1.12,0.74,1.13,0.13,0,1,2.7642e+05,200,-43.043
6.1879e+05,2.7665e+08,0,1.12,0.74,1.13,0.14,0,1,2.7662e+05,200,-43.043
6.1959e+05,2.7684e+08,0,1.12,0.74,1.13,0.14,0,1,2.7682e+05,200,-43.043
6.2048e+05,2.7706e+08,0,1.12,0.74,1.13,0.13,0,1,2.7702e+05,200,-43.044
6.2128e+05,2.7725e+08,0,1.12,0.74,1.13,0.13,0,1,2.7722e+05,200,-43.043
6.2208e+05,2.7745e+08,0,1.12,0.74,1.13,0.12,0,1,2.7742e+05,200,-43.043
6.2285e+05,2.7764e+08,0,1.12,0.74,1.13,0.13,0,1,2.7762e+05,200,-43.043
6.2365e+05,2.7784e+08,0,1.12,0.74,1.13,0.12,0,1,2.7782e+05,200,-43.043
6.2446e+05,2.7804e+08,0,1.12,0.74,1.13,0.14,0,1,2.7802e+05,200,-43.043
6.2535e+05,2.7825e+08,0,1.12,0.74,1.13,0.14,0,1,2.7822e+05,200,-43.043
6.2616e+05,2.7845e+08,0,1.12,0.74,1.13,0.16,0,1,2.7842e+05,200,-43.043
6.2696e+05,2.7865e+08,0,1.12,0.74,1.13,0.17,0,1,2.7862e+05,200,-43.043
6.2776e+05,2.7885e+08,0,1.12,0.74,1.13,0.17,0,1,2.7882e+05,200,-43.043
6.2856e+05,2.7905e+08,0,1.12,0.74,1.13,0.18,0,1,2.7902e+05,200,-43.043
6.2936e+05,2.7924e+08,0,1.12,0.74,1.13,0.19,0,1,2.7922e+05,200,-43.043
6.3022e+05,2.7945e+08,0,1.12,0.74,1.13,0.19,0,1,2.7942e+05,200,-43.043
6.3102e+05,2.7965e+08,0,1.12,0.74,1.13,0.19,0,1,2.7962e+05,200,-43.043
6.3182e+05,2.7984e+08,0,1.12,0.74,1.13,0.19,0,1,2.7982e+05,200,-43.043
6.3268e+05,2.8005e+08,0,1.12,0.74,1.13,0.19,0,1,2.8002e+05,200,-43.043
6.3344e+05,2.8025e+08,0,1.12,0.74,1.13,0.18,0,1,2.8022e+05,200,-43.043
6.3424e+05,2.8044e+08,0,1.12,0.74,1.13,0.18,0,1,2.8042e+05,200,-43.043
6.3513e+05,2.8066e+08,0,1.12,0.74,1.13,0.18,0,1,2.8062e+05,200,-43.043
6.3589e+05,2.8085e+08,0,1.12,0.74,1.13,0.18,0,1,2.8082e+05,200,-43.043
6.367e+05,2.8104e+08,0,1.12,0.74,1.13,0.19,0,1,2.8102e+05,200,-43.043
6.3746e+05,2.8124e+08,0,1.12,0.74,1.13,0.18,0,1,2.8122e+05,200,-43.043
6.3827e+05,2.8144e+08,0,1.12,0.74,1.13,0.18,0,1,2.8142e+05,200,-43.043
6.3916e+05,2.8166e+08,0,1.12,0.74,1.13,0.17,0,1,2.8162e+05,200,-43.044
6.3983e+05,2.8183e+08,0,1.12,0.74,1.13,0.19,0,1,2.8182e+05,200,-43.043
6.4072e+05,2.8205e+08,0,1.12,0.74,1.13,0.19,0,1,2.8202e+05,200,-43.044
6.4152e+05,2.8224e+08,0,1.12,0.74,1.13,0.2,0,1,2.8222e+05,200,-43.044
6.4242e+05,2.8246e+08,0,1.12,0.74,1.13,0.19,0,1,2.8242e+05,200,-43.043
6.4319e+05,2.8265e+08,0,1.12,0.74,1.13,0.2,0,1,2.8262e+05,200,-43.044
6.4399e+05,2.8286e+08,0,1.21,0.74,1.13,0.2,0,1,2.8282e+05,200,-43.043
6.4479e+05,2.8305e+08,0,1.12,0.74,1.13,0.21,0,1,2.8302e+05,200,-43.043
6.4556e+05,2.8325e+08,0,1.12,0.74,1.13,0.23,0,1,2.8322e+05,200,-43.043
6.4645e+05,2.8347e+08,0,1.12,0.74,1.13,0.17,0,1,2.8342e+05,200,-43.043
6.4716e+05,2.8364e+08,0,1.12,0.74,1.13,0.19,0,1,2.8362e+05,200,-43.043
6.4797e+05,2.8384e+08,0,1.12,0.74,1.13,0.23,0,1,2.8382e+05,200,-43.044
6.4886e+05,2.8405e+08,0,1.12,0.74,1.13,0.22,0,1,2.8402e+05,200,-43.044
6.4963e+05,2.8425e+08,0,1.12,0.74,1.13,0.2,0,1,2.8422e+05,200,-43.044
6.5042e+05,2.8444e+08,0,1.12,0.74,1.13,0.21,0,1,2.8442e+05,200,-43.043
6.5119e+05,2.8463e+08,0,1.21,0.74,1.13,0.15,0,1,2.8462e+05,200,-43.043
6.5207e+05,2.8485e+08,0,1.21,0.74,1.13,0.19,0,1,2.8482e+05,200,-43.043
6.5287e+05,2.8504e+08,0,1.21,0.74,1.13,0.22,0,1,2.8502e+05,200,-43.044
6.5373e+05,2.8525e+08,0,1.21,0.74,1.13,0.2,0,1,2.8522e+05,200,-43.043
6.5454e+05,2.8545e+08,0,1.21,0.74,1.13,0.15,0,1,2.8542e+05,200,-43.043
6.5533e+05,2.8564e+08,0,1.12,0.74,1.13,0.13,0,1,2.8562e+05,200,-43.043
6.5613e+05,2.8584e+08,0,1.12,0.74,1.13,0.21,0,1,2.8582e+05,200,-43.043
6.5698e+05,2.8605e+08,0,1.12,0.74,1.13,0.21,0,1,2.8602e+05,200,-43.043
6.5778e+05,2.8624e+08,0,1.12,0.74,1.13,0.19,0,1,2.8622e+05,200,-43.043
6.5855e+05,2.8644e+08,0,1.12,0.74,1.13,0.19,0,1,2.8642e+05,200,-43.043
6.5944e+05,2.8665e+08,0,1.12,0.74,1.13,0.16,0,1,2.8662e+05,200,-43.043
6.6025e+05,2.8684e+08,0,1.12,0.74,1.13,0.18,0,1,2.8682e+05,200,-43.043
6.6111e+05,2.8705e+08,0,1.12,0.74,1.13,0.12,0,1,2.8702e+05,200,-43.043
6.6191e+05,2.8724e+08,0,1.12,0.74,1.13,0.19,0,1,2.8722e+05,200,-43.044
6.628e+05,2.8745e+08,0,1.12,0.74,1.13,0.17,0,1,2.8742e+05,200,-43.043
6.6356e+05,2.8764e+08,0,1.12,0.75,1.13,0.15,0,1,2.8762e+05,200,-43.044
6.6445e+05,2.8785e+08,0,1.12,0.75,1.13,0.19,0,1,2.8782e+05,200,-43.044
6.6525e+05,2.8804e+08,0,1.12,0.75,1.13,0.18,0,1,2.8802e+05,200,-43.043
