LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
3.7673e+05,2.1679e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00024979,0.010725,0.023077
3.7678e+05,2.168e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00021459,0.01044,0.023585
3.7682e+05,2.1681e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00018199,0.010172,0.02414
3.7686e+05,2.1682e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.0001254,0.0098634,0.024638
3.769e+05,2.1683e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00011134,0.008159,0.010192
3.7695e+05,2.1684e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,9.7933e-05,0.0079325,0.010483
3.77e+05,2.1685e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,9.7933e-05,0.0079325,0.010483
3.7704e+05,2.1687e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00078928,0.0058923,0.0080927
3.7708e+05,2.1688e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00080135,0.0056784,0.0080312
3.7713e+05,2.1689e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00081468,0.0055075,0.0083532
3.7718e+05,2.169e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00082621,0.0053761,0.0089282
3.7722e+05,2.1691e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00083546,0.0052555,0.0097654
3.7727e+05,2.1692e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00084307,0.0051584,0.010733
3.7731e+05,2.1693e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00087693,0.0051966,0.011612
3.7735e+05,2.1694e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00088483,0.0048101,0.014556
3.7739e+05,2.1695e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00088258,0.0045247,0.012219
3.7744e+05,2.1696e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00088258,0.0045247,0.012219
3.7748e+05,2.1697e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00084319,0.0042956,0.010126
3.7753e+05,2.1698e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00080408,0.0040708,0.0082345
3.7758e+05,2.1699e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00076316,0.0039052,0.0066042
3.7762e+05,2.17e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.0007097,0.0037761,0.0053366
3.7767e+05,2.1701e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.0006562,0.0036835,0.0046435
3.7771e+05,2.1703e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.0006173,0.0036711,0.012927
3.7776e+05,2.1704e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00062262,0.0036763,0.01076
3.778e+05,2.1705e+08,0,0,0,0,0,4.89,1.31,0,0,0.5,0.00057586,0.0034742,0.0087143
3.7784e+05,2.1706e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00039002,0.016883,0.020866
3.7788e+05,2.1707e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00038205,0.016156,0.020332
3.7793e+05,2.1708e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00038198,0.015521,0.019936
3.7798e+05,2.1709e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00038658,0.014915,0.019649
3.7802e+05,2.1711e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00038658,0.014915,0.019649
3.7807e+05,2.1712e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00039688,0.014338,0.019561
3.7811e+05,2.1713e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00040787,0.013799,0.019639
3.7816e+05,2.1714e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00041857,0.01263,0.016229
3.782e+05,2.1715e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00040927,0.012129,0.01502
3.7825e+05,2.1716e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00041979,0.011639,0.014083
3.7829e+05,2.1717e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00040334,0.011191,0.013366
3.7834e+05,2.1718e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00038126,0.010765,0.012966
3.7838e+05,2.1719e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00038126,0.010765,0.012966
3.7842e+05,2.172e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00036263,0.010366,0.012797
3.7847e+05,2.1721e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00033814,0.009988,0.012854
3.7852e+05,2.1722e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00031285,0.0096393,0.013116
3.7856e+05,2.1724e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00028684,0.00931,0.013655
3.7861e+05,2.1725e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00025131,0.0090661,0.01418
3.7865e+05,2.1726e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.0006556,0.0066448,0.0069019
3.7869e+05,2.1727e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00064672,0.0064007,0.0061556
3.7874e+05,2.1728e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00063631,0.0061973,0.0059395
3.7878e+05,2.1729e+08,0,0,0,0,0,4.9,1.31,0,0,0.5,0.00063631,0.0061973,0.0059395
3.7883e+05,2.173e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.0006265,0.006012,0.0062837
3.7888e+05,2.1732e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00061773,0.00584,0.006999
3.7892e+05,2.1733e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00061128,0.0056947,0.0079492
3.7897e+05,2.1734e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00060373,0.0055768,0.008985
3.7901e+05,2.1735e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.00059697,0.0054627,0.010033
3.7905e+05,2.1736e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.0006665,0.0056634,0.01128
3.791e+05,2.1737e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.0006245,0.0048963,0.0046576
3.7914e+05,2.1738e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00059389,0.0047813,0.0056059
3.7918e+05,2.1739e+08,0,0,0,0,0,4.91,1.31,0,0,0.5,0.00059389,0.0047813,0.0056059
3.7923e+05,2.174e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.00055596,0.0046959,0.0068276
3.7927e+05,2.1741e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.00052608,0.0046163,0.0080681
3.7932e+05,2.1742e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.00048779,0.0045629,0.0092873
3.7937e+05,2.1743e+08,0,0,0,0,0,4.92,1.31,0,0,0.5,0.00045839,0.0045224,0.010482
3.7941e+05,2.1744e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00081876,0.0096768,0.023175
3.7945e+05,2.1745e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00078945,0.0094365,0.023753
3.795e+05,2.1747e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00066492,0.0090865,0.024296
3.7954e+05,2.1748e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00061955,0.0071918,0.011091
3.7958e+05,2.1749e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0005818,0.0070595,0.012127
3.7963e+05,2.175e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00055363,0.0069277,0.013171
3.7967e+05,2.1751e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00051359,0.0068128,0.014213
3.7972e+05,2.1752e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00051359,0.0068128,0.014213
3.7977e+05,2.1753e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00048976,0.0067031,0.015168
3.7981e+05,2.1754e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00046718,0.0066066,0.016149
3.7986e+05,2.1755e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00042525,0.006518,0.01712
3.799e+05,2.1756e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00037057,0.0047887,0.004692
3.7994e+05,2.1757e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00037049,0.0047988,0.0059
3.7999e+05,2.1759e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00033143,0.0047525,0.0071488
3.8003e+05,2.176e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.00033143,0.0047525,0.0071488
3.8008e+05,2.1761e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0003019,0.0047143,0.008382
3.8012e+05,2.1762e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00027375,0.0046866,0.0096403
3.8016e+05,2.1763e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00023927,0.0046679,0.010871
3.8021e+05,2.1764e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00021419,0.0046567,0.012057
3.8026e+05,2.1765e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00018398,0.0046515,0.013182
3.803e+05,2.1766e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.0011417,0.011208,0.019204
3.8034e+05,2.1767e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0011669,0.010175,0.015955
3.8038e+05,2.1768e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0012493,0.0099416,0.014702
3.8043e+05,2.1769e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0012749,0.0095162,0.013599
3.8047e+05,2.1771e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0012934,0.0091449,0.012662
3.8052e+05,2.1772e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0012934,0.0091449,0.012662
3.8056e+05,2.1773e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0013097,0.0087893,0.012007
3.8061e+05,2.1774e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0013211,0.0084272,0.011613
3.8066e+05,2.1775e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0013311,0.0081182,0.011477
3.807e+05,2.1776e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0013398,0.0078106,0.011593
3.8075e+05,2.1777e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0013398,0.0078106,0.011593
3.8079e+05,2.1778e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0012809,0.0075333,0.011854
3.8084e+05,2.1779e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0012248,0.0069602,0.011597
3.8088e+05,2.178e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0011915,0.0067677,0.010387
3.8092e+05,2.1781e+08,0,0,0,0,0,4.93,1.31,0,0,0.5,0.0011231,0.0064979,0.0094431
3.8096e+05,2.1782e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0010157,0.0062425,0.008958
3.8101e+05,2.1783e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00092789,0.0060246,0.0087335
3.8106e+05,2.1784e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00084105,0.005806,0.0087881
3.811e+05,2.1786e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00087068,0.0066486,0.011165
3.8115e+05,2.1787e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00078529,0.0063839,0.011485
3.8119e+05,2.1788e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00070599,0.0061492,0.011909
3.8124e+05,2.1789e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00063282,0.0057194,0.0098728
3.8128e+05,2.179e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00063282,0.0057194,0.0098728
3.8132e+05,2.1791e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00059496,0.0055565,0.0098414
3.8137e+05,2.1792e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00054181,0.0053331,0.01005
3.8141e+05,2.1793e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00047824,0.0051373,0.010478
3.8146e+05,2.1794e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00043159,0.0049678,0.011104
3.815e+05,2.1795e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.000388,0.0048114,0.011822
3.8155e+05,2.1796e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00034289,0.0046794,0.012638
3.8159e+05,2.1797e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00029042,0.0045692,0.013479
3.8164e+05,2.1799e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00029042,0.0045692,0.013479
3.8168e+05,2.18e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00025297,0.0044714,0.014242
3.8173e+05,2.1801e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00021433,0.0036354,0.0094909
3.8177e+05,2.1802e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00020539,0.0034724,0.0084295
3.8182e+05,2.1803e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.0001765,0.0032853,0.0076511
3.8186e+05,2.1804e+08,0,0,0,0,0,4.94,1.31,0,0,0.5,0.00014399,0.003132,0.0072652
3.819e+05,2.1805e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00052235,0.0098034,0.013333
3.8195e+05,2.1806e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00054507,0.0093881,0.013672
3.82e+05,2.1807e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.0005611,0.00902,0.014061
3.8204e+05,2.1808e+08,0,0,0,0,0,4.95,1.31,0,0,0.5,0.00057871,0.0086893,0.014602
3.8209e+05,2.181e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00059069,0.0083651,0.015139
3.8213e+05,2.1811e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00059069,0.0083651,0.015139
3.8218e+05,2.1812e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00060438,0.0081572,0.01657
3.8222e+05,2.1813e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.0005933,0.007826,0.017138
3.8226e+05,2.1814e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00060235,0.0075775,0.017709
3.8231e+05,2.1815e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.0006099,0.0073356,0.018319
3.8235e+05,2.1816e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.0005831,0.0071327,0.018975
3.824e+05,2.1817e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00054004,0.0069378,0.019628
3.8245e+05,2.1818e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00050493,0.0067451,0.020172
3.8249e+05,2.1819e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00047546,0.0065794,0.020729
3.8254e+05,2.182e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00047546,0.0065794,0.020729
3.8258e+05,2.1821e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00043811,0.0064213,0.021335
3.8262e+05,2.1822e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00031308,0.0061889,0.021908
3.8267e+05,2.1823e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00028931,0.0053028,0.015972
3.8271e+05,2.1825e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00025536,0.0091078,0.016277
3.8275e+05,2.1826e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00025202,0.0086555,0.016496
3.8279e+05,2.1827e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00025292,0.0082491,0.016751
3.8284e+05,2.1828e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00025876,0.0078733,0.016991
3.8289e+05,2.1829e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00025876,0.0078733,0.016991
3.8293e+05,2.183e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00026607,0.0075109,0.017319
3.8298e+05,2.1831e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00027754,0.0071812,0.01766
3.8302e+05,2.1832e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00028774,0.0068655,0.018083
3.8307e+05,2.1833e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00033493,0.0066741,0.018544
3.8311e+05,2.1834e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00034352,0.0060593,0.013732
3.8316e+05,2.1835e+08,0,0,0,0,0,4.96,1.31,0,0,0.5,0.00033391,0.0057913,0.014383
3.832e+05,2.1836e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00032362,0.0055429,0.015081
3.8324e+05,2.1837e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00030344,0.0053219,0.015635
3.8329e+05,2.1839e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00030344,0.0053219,0.015635
3.8334e+05,2.184e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00028848,0.0051198,0.01624
3.8338e+05,2.1841e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00027294,0.0049332,0.016888
3.8343e+05,2.1842e+08,0,0,0,0,0,4.97,1.31,0,0,0.5,0.00025936,0.0047703,0.01753
3.8347e+05,2.1843e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00024063,0.0050198,0.021922
3.8351e+05,2.1844e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00023578,0.0048816,0.022349
3.8356e+05,2.1845e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00021861,0.0047793,0.02273
3.836e+05,2.1846e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00015739,0.0043331,0.021094
3.8364e+05,2.1848e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00016972,0.0042541,0.0215
3.8369e+05,2.1849e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00018661,0.0041955,0.021886
3.8373e+05,2.185e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00020011,0.004151,0.022299
3.8378e+05,2.1851e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00021363,0.0041163,0.022693
3.8383e+05,2.1852e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00023006,0.0040923,0.023006
3.8387e+05,2.1853e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00024274,0.0040786,0.023355
3.8392e+05,2.1854e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00025456,0.0034898,0.019485
3.8396e+05,2.1855e+08,0,0,0,0,0,4.98,1.31,0,0,0.5,0.00027966,0.003447,0.020006
3.84e+05,2.1856e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.0002724,0.0034769,0.020478
3.8405e+05,2.1857e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00026442,0.0035131,0.020909
3.8409e+05,2.1858e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00025273,0.0035537,0.021329
3.8414e+05,2.186e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00025273,0.0035537,0.021329
3.8418e+05,2.1861e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00024288,0.0035948,0.021745
3.8423e+05,2.1862e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00023239,0.0036376,0.022146
3.8428e+05,2.1863e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.0002175,0.0036792,0.022497
3.8432e+05,2.1864e+08,0,0,0,0,0,4.99,1.31,0,0,0.5,0.00020225,0.0037249,0.022902
3.8437e+05,2.1865e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00020945,0.003803,0.023295
3.8441e+05,2.1867e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00088907,0.010226,0.028525
3.8445e+05,2.1868e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00090294,0.0097849,0.028447
3.845e+05,2.1869e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00091994,0.0094097,0.028337
3.8454e+05,2.187e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00093621,0.0090522,0.028271
3.8459e+05,2.1871e+08,0,0,0,0,0,5,1.31,0,0,0.5,0.00095129,0.0087046,0.028177
3.8464e+05,2.1872e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00096542,0.0083898,0.028095
3.8468e+05,2.1873e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00096542,0.0083898,0.028095
3.8473e+05,2.1874e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00097591,0.0080897,0.027996
3.8477e+05,2.1875e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00098826,0.0078013,0.027902
3.8481e+05,2.1876e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.0010689,0.0077426,0.027875
3.8486e+05,2.1877e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.0010237,0.0071265,0.023875
3.849e+05,2.1878e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.0010237,0.0071265,0.023875
3.8494e+05,2.1879e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00096671,0.0068783,0.02404
3.8499e+05,2.188e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.0009202,0.0066396,0.024123
3.8503e+05,2.1881e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00087084,0.0064226,0.024219
3.8508e+05,2.1882e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00080763,0.0062362,0.024304
3.8513e+05,2.1883e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00074356,0.0060463,0.02436
3.8517e+05,2.1885e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00047467,0.00645,0.025883
3.8522e+05,2.1886e+08,0,0,0,0,0,5.01,1.31,0,0,0.5,0.00041363,0.0055373,0.019649
3.8526e+05,2.1887e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00038418,0.0053921,0.019954
3.853e+05,2.1888e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00030925,0.0052124,0.020309
3.8535e+05,2.1889e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00025347,0.0050522,0.020546
3.8539e+05,2.189e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00025347,0.0050522,0.020546
3.8544e+05,2.1891e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00020379,0.0049034,0.020784
3.8548e+05,2.1893e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00016943,0.0047697,0.021023
3.8553e+05,2.1894e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00013418,0.0046506,0.021251
3.8558e+05,2.1895e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00011521,0.0045446,0.021395
3.8562e+05,2.1896e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00010042,0.0044553,0.021678
3.8566e+05,2.1897e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00012398,0.0045163,0.021906
3.857e+05,2.1898e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00010713,0.0034206,0.014558
3.8575e+05,2.1899e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,8.9922e-05,0.0033624,0.015057
3.8579e+05,2.19e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,8.9922e-05,0.0033624,0.015057
3.8584e+05,2.1901e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,7.6191e-05,0.0033201,0.015571
3.8588e+05,2.1902e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,6.7408e-05,0.0032901,0.016037
3.8593e+05,2.1903e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,5.8236e-05,0.0032685,0.016511
3.8598e+05,2.1904e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,5.1972e-05,0.0032591,0.017016
3.8603e+05,2.1905e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,5.1972e-05,0.0032591,0.017016
3.8606e+05,2.1906e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00076238,0.006771,0.01782
3.8611e+05,2.1908e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00076423,0.0066084,0.018298
3.8615e+05,2.1909e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00075736,0.0064322,0.018737
3.8619e+05,2.191e+08,0,0,0,0,0,5.02,1.31,0,0,0.5,0.00076351,0.006651,0.023199
3.8624e+05,2.1911e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00076767,0.0065473,0.023356
3.8628e+05,2.1912e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00077086,0.0064359,0.023598
3.8633e+05,2.1913e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00077397,0.0063476,0.023828
3.8638e+05,2.1914e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00077559,0.0062658,0.023934
3.8642e+05,2.1915e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00077729,0.0061803,0.02414
3.8647e+05,2.1916e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00077729,0.0061803,0.02414
3.8651e+05,2.1917e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00074146,0.0061001,0.024264
3.8656e+05,2.1918e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00070542,0.0061987,0.026059
3.866e+05,2.1919e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00066164,0.0061552,0.026113
3.8664e+05,2.1921e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00061517,0.0060745,0.026155
3.8669e+05,2.1922e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.0005674,0.0059876,0.026173
3.8673e+05,2.1923e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00052952,0.0059127,0.026187
3.8678e+05,2.1924e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00047941,0.0058369,0.026222
3.8683e+05,2.1925e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00047941,0.0058369,0.026222
3.8687e+05,2.1926e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00084022,0.0098487,0.026579
3.8692e+05,2.1927e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00078963,0.0095203,0.026574
3.8696e+05,2.1928e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.00074254,0.0092447,0.02652
3.87e+05,2.193e+08,0,0,0,0,0,5.03,1.31,0,0,0.5,0.0006597,0.0089009,0.026462
3.8704e+05,2.1931e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00062762,0.0089705,0.031219
3.8709e+05,2.1932e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00058955,0.0087286,0.030958
3.8714e+05,2.1933e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00055505,0.0084895,0.030693
3.8718e+05,2.1934e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00053005,0.0082539,0.030408
3.8723e+05,2.1935e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00049556,0.0080458,0.030137
3.8727e+05,2.1936e+08,0,0,0,0,0,5.04,1.31,0,0,0.5,0.00045643,0.0078451,0.029875
