LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
7.0026e+05,2.9635e+08,-7.5319,0.82038,-0.018837,8.1344,0.071275,0.017617,-0.12081,-0.078407,-0.00043388,-2.6433,-2.6433,0
7.003e+05,2.9636e+08,-7.5623,0.57893,-0.017592,8.1316,0.16637,0.017338,-0.12125,-0.048639,-0.00040581,-3.3521,-3.3521,0
7.0035e+05,2.9637e+08,-7.5697,0.1309,-0.015694,8.1335,-0.023343,0.019481,-0.12138,-0.18108,-0.00033868,-2.2402,-2.2402,0
7.0039e+05,2.9638e+08,-7.5575,-0.34937,-0.013782,8.1419,-0.14898,0.020121,-0.1213,-0.2058,-0.00028787,0.26064,0.26064,0
7.0044e+05,2.9639e+08,-7.5233,-0.76603,-0.013032,8.1531,-0.20176,0.019658,-0.12095,-0.10929,-0.00022666,2.0905,2.0905,0
7.0048e+05,2.964e+08,-7.4896,-0.80352,-0.014349,8.1642,-0.19141,0.019439,-0.12058,-0.12931,-0.00020025,2.4244,2.4244,0
7.0053e+05,2.9641e+08,-7.4412,-1.0371,-0.013044,8.1851,-0.42502,0.02111,-0.12013,0.099157,-0.00022888,3.1857,3.1857,0
7.0057e+05,2.9642e+08,-7.3965,-1.0203,-0.014202,8.1903,-0.12719,0.018649,-0.11948,-0.013605,-0.00026268,2.4616,2.4616,0
7.0062e+05,2.9643e+08,-7.3616,-0.67817,-0.016915,8.1816,0.2311,0.016921,-0.11881,0.18603,-0.00033762,0.5908,0.5908,0
7.0066e+05,2.9644e+08,-7.3387,-0.51264,-0.017221,8.1653,0.37729,0.016849,-0.11823,0.12926,-0.00038879,-0.79117,-0.79117,0
7.007e+05,2.9645e+08,-7.3311,-0.14258,-0.018701,8.1463,0.41648,0.017761,-0.11783,0.1153,-0.00043771,-1.3238,-1.3238,0
7.0074e+05,2.9647e+08,-7.3423,0.24596,-0.020162,8.1153,0.61361,0.016448,-0.11754,0.14641,-0.00047045,-3.2513,-3.2513,0
7.0079e+05,2.9648e+08,-7.3774,0.79448,-0.022025,8.0869,0.70657,0.01669,-0.11767,0.0008042,-0.00048196,-2.6528,-2.6528,0
7.0083e+05,2.9649e+08,-7.4219,1.0026,-0.021649,8.0515,0.86681,0.015837,-0.11786,-0.34944,-0.00039794,-2.7428,-2.7428,0
7.0088e+05,2.965e+08,-7.4667,0.87927,-0.019768,8.0331,0.40568,0.019318,-0.11829,-0.46528,-0.00020076,1.2607,1.2607,0
7.0092e+05,2.9651e+08,-7.5197,1.1526,-0.021895,8.0306,0.11117,0.020457,-0.11908,-0.55708,-2.5763e-05,-1.9459,-1.9459,0
7.0097e+05,2.9652e+08,-7.5975,1.8249,-0.025783,8.0383,-0.14306,0.020546,-0.12041,-0.5869,0.00014434,-10.685,-10.685,0
7.0102e+05,2.9653e+08,-7.6652,1.6096,-0.023285,8.0691,-0.64718,0.023783,-0.12194,-0.89828,0.00038975,-7.3606,-7.3606,0
7.0106e+05,2.9654e+08,-7.7244,1.3107,-0.021853,8.1089,-0.82839,0.023434,-0.12345,-0.86556,0.000604,-8.0111,-8.0111,0
7.011e+05,2.9655e+08,-7.8067,1.6751,-0.024785,8.1623,-1.1312,0.023463,-0.12559,-0.55805,0.00076255,-6.7561,-6.7561,0
7.0115e+05,2.9656e+08,-7.9833,3.6187,-0.034845,8.2441,-1.871,0.029127,-0.12964,-0.52225,0.0008191,-28.038,-28.038,0
7.0119e+05,2.9657e+08,-8.1839,4.5746,-0.03799,8.2968,-1.1603,0.020832,-0.13373,0.1827,0.00066325,-33.649,-33.649,0
7.0124e+05,2.9658e+08,-8.3762,4.3616,-0.032922,8.3748,-1.6303,0.025352,-0.13809,-0.21018,0.00061977,-26.304,-26.304,0
7.0128e+05,2.9659e+08,-8.6066,5.1657,-0.03797,8.4345,-1.2432,0.02088,-0.14286,0.64988,0.00033691,-8.1158,-8.1158,0
7.0132e+05,2.966e+08,-8.8844,6.3634,-0.043144,8.5098,-1.564,0.025347,-0.1487,0.95956,-3.2773e-05,8.011,8.011,0
7.0137e+05,2.9661e+08,-9.1133,4.6538,-0.026479,8.5634,-0.98059,0.020777,-0.15344,1.2169,-0.00057428,37.39,37.39,0
7.0142e+05,2.9662e+08,-9.2564,3.2341,-0.023539,8.6304,-1.4093,0.024831,-0.15705,1.3194,-0.00098319,51.092,51.092,0
7.0146e+05,2.9663e+08,-9.3602,2.1712,-0.021181,8.6883,-1.147,0.022343,-0.15987,0.67322,-0.0013156,66.063,66.063,0
7.0151e+05,2.9664e+08,-9.3322,-0.78617,-0.0062183,8.7515,-1.2116,0.024665,-0.16055,-0.0089298,-0.001363,51.575,51.575,0
7.0155e+05,2.9666e+08,-9.0834,-5.6336,0.018295,8.8006,-1.1495,0.02361,-0.15721,-1.0816,-0.0010051,34.091,34.091,0
7.0159e+05,2.9667e+08,-8.8193,-5.7804,-0.0011634,8.8228,-0.38906,0.02013,-0.15308,-2.513,-0.00023486,19.843,19.843,0
7.0164e+05,2.9668e+08,-8.1749,-12.96,0.040038,8.8688,-0.72747,0.021924,-0.14278,-3.9833,0.0010241,26.375,26.375,0
7.0168e+05,2.9669e+08,-7.3644,-16.363,0.0407,8.8981,-0.30132,0.020779,-0.12927,-6.3905,0.0029854,15.595,15.595,0
7.0172e+05,2.967e+08,-6.4982,-17.244,0.032337,8.9849,-1.7841,0.027156,-0.11543,-4.7299,0.0045467,3.1246,3.1246,0
7.0177e+05,2.9671e+08,-5.7237,-17.241,0.030885,9.0179,-0.65686,0.022444,-0.10231,-4.6425,0.0056993,-1.1287,-1.1287,0
7.0182e+05,2.9672e+08,-4.7491,-19.867,0.05497,9.1135,-2.143,0.029466,-0.086178,-1.3749,0.0059044,37.018,37.018,0
7.0186e+05,2.9673e+08,-3.8126,-20.952,0.050076,9.1792,-1.569,0.02843,-0.070098,-0.68498,0.0055208,55.708,55.708,0
7.019e+05,2.9674e+08,-3.1038,-15.496,0.0077524,9.2597,-2.1137,0.029612,-0.057982,1.6067,0.0045025,87.144,87.144,0
7.0195e+05,2.9675e+08,-2.3976,-14.093,0.019927,9.3565,-2.1395,0.029607,-0.045764,3.272,0.0030701,108.17,108.17,0
7.0199e+05,2.9676e+08,-1.6872,-15.685,0.044554,9.456,-2.5381,0.028264,-0.033217,5.5564,0.00087631,118.52,118.52,0
7.0204e+05,2.9677e+08,-1.0703,-13.413,0.020558,9.5193,-1.6974,0.024838,-0.022041,6.8559,-0.0015963,121.22,121.22,0
7.0208e+05,2.9678e+08,-0.60797,-8.3328,-0.0081412,9.5939,-1.6919,0.027879,-0.013617,8.2278,-0.004333,98.742,98.742,0
7.0213e+05,2.9679e+08,-0.21784,-7.1932,0.0037484,9.7014,-2.0163,0.026419,-0.0064129,8.1952,-0.0068445,56.4,56.4,0
7.0217e+05,2.968e+08,0.23014,-9.987,0.038412,9.8168,-2.4361,0.030395,0.0020444,6.281,-0.0086313,9.715,9.715,0
7.0222e+05,2.9681e+08,0.66671,-9.9257,0.035419,9.9351,-2.6303,0.030781,0.010466,5.5417,-0.0097365,-4.5472,-4.5472,0
7.0226e+05,2.9682e+08,1.0294,-8.0213,0.01648,10.069,-2.922,0.031218,0.017692,4.3085,-0.010322,23.451,23.451,0
7.0231e+05,2.9683e+08,1.4183,-8.3597,0.023521,10.219,-3.307,0.032773,0.025661,3.81,-0.010542,38.846,38.846,0
7.0235e+05,2.9684e+08,1.8953,-10.415,0.039728,10.44,-5.0031,0.044034,0.035868,2.6317,-0.010428,42.812,42.812,0
7.024e+05,2.9686e+08,2.6464,-9.2356,0.023322,10.902,-6.8387,0.051092,0.053378,3.0329,-0.010078,69.402,69.402,0
7.0244e+05,2.9687e+08,3.0587,-9.0146,0.030413,11.256,-8.0761,0.055463,0.064109,3.6624,-0.010172,102.46,102.46,0
7.0248e+05,2.9688e+08,3.54,-9.9109,0.040323,11.637,-7.9642,0.050025,0.077168,5.077,-0.010611,146.94,146.94,0
7.0253e+05,2.9689e+08,3.8539,-6.7126,0.015553,12.061,-9.542,0.060571,0.087314,5.6322,-0.011365,156.3,156.3,0
7.0257e+05,2.969e+08,3.897,-0.37388,-0.02355,12.534,-10.71,0.059333,0.091826,6.2519,-0.012115,140.1,140.1,0
7.0262e+05,2.9691e+08,3.6681,5.4632,-0.035722,13.157,-12.661,0.072644,0.090554,5.7839,-0.012913,152.42,152.42,0
7.0266e+05,2.9692e+08,3.321,7.2595,-0.02333,13.896,-14.978,0.08,0.086265,6.6244,-0.013629,171.58,171.58,0
7.0271e+05,2.9693e+08,2.9101,8.4008,-0.019618,14.743,-17.185,0.088186,0.079779,6.071,-0.014212,220.3,220.3,0
7.0275e+05,2.9694e+08,2.4281,11.132,-0.032405,15.566,-18.487,0.091833,0.069653,7.8845,-0.015205,250,259.89,0
7.028e+05,2.9695e+08,1.7895,13.744,-0.042094,16.578,-20.939,0.10555,0.053652,9.3402,-0.01658,250,286.15,0
7.0284e+05,2.9696e+08,1.0478,17.657,-0.067275,17.542,-21.831,0.10507,0.031496,11.757,-0.018624,250,310,0
7.0289e+05,2.9697e+08,-0.025943,25.478,-0.11026,18.567,-23.118,0.10972,-0.0054055,13.838,-0.021161,250,284.64,0
7.0293e+05,2.9698e+08,-1.5522,33.064,-0.13109,19.802,-25.448,0.12165,-0.064494,15.301,-0.024094,250,283.39,0
7.0298e+05,2.9699e+08,-3.0959,36.41,-0.12478,20.915,-25.135,0.11567,-0.13091,17.877,-0.027541,250,315.33,0
7.0302e+05,2.97e+08,-4.7793,39.718,-0.13427,22.014,-24.698,0.11392,-0.20992,20.656,-0.031502,250,331.93,0
7.0306e+05,2.9701e+08,-6.658,44.576,-0.15567,23.1,-24.259,0.11486,-0.30479,24.043,-0.036328,250,349.88,0
7.0311e+05,2.9702e+08,-8.6562,47.8,-0.16236,24.16,-23.411,0.1122,-0.41282,27.916,-0.041874,250,358.85,0
7.0316e+05,2.9704e+08,-10.756,50.487,-0.17009,25.212,-22.888,0.11493,-0.53396,32.11,-0.048385,250,374.09,0
7.032e+05,2.9705e+08,-13.316,56.447,-0.20426,26.321,-21.369,0.10889,-0.68882,35.906,-0.055653,250,380.53,0
7.0325e+05,2.9706e+08,-17.738,64.247,-0.23113,27.963,-19.089,0.10388,-0.97295,40.399,-0.067168,250,399.83,0
7.0329e+05,2.9707e+08,-20.437,65.602,-0.22808,28.862,-17.57,0.10286,-1.1562,42.082,-0.074839,250,427.7,0
7.0334e+05,2.9708e+08,-23.504,68.169,-0.24277,29.796,-15.631,0.1005,-1.3719,44.835,-0.082589,250,455.35,0
7.0338e+05,2.9709e+08,-26.683,71.073,-0.25944,30.72,-14.766,0.1035,-1.605,47.349,-0.090442,250,458.13,0
7.0342e+05,2.971e+08,-29.676,73.679,-0.27314,31.542,-13.664,0.10322,-1.8321,49.177,-0.098234,250,437.93,0
7.0347e+05,2.9711e+08,-32.787,76.66,-0.28849,32.296,-11.308,0.093447,-2.0719,50.714,-0.1058,250,419.33,0
7.0351e+05,2.9713e+08,-36.355,80.059,-0.30611,33.061,-9.0375,0.08852,-2.3508,52.033,-0.11308,250,398.08,0
7.0356e+05,2.9714e+08,-40.037,82.598,-0.31735,33.711,-5.7318,0.07767,-2.6388,52.796,-0.12001,250,401.3,0
7.036e+05,2.9715e+08,-43.418,83.465,-0.32056,34.215,-3.1131,0.073852,-2.9033,52.853,-0.12628,250,404.16,0
7.0365e+05,2.9716e+08,-47.13,83.42,-0.32373,34.719,-1.2736,0.074721,-3.1966,52.429,-0.13184,250,429.63,0
7.0369e+05,2.9717e+08,-50.465,82.619,-0.32412,35.161,-0.18507,0.076325,-3.4648,52.438,-0.13681,250,447.24,0
7.0374e+05,2.9718e+08,-53.437,81.781,-0.3275,35.522,1.0849,0.074552,-3.7052,51.44,-0.14109,250,441.52,0
7.0378e+05,2.9719e+08,-57.096,82.131,-0.34226,35.891,3.0417,0.069077,-3.9981,49.041,-0.14425,250,431.04,0
7.0383e+05,2.972e+08,-60.772,82.057,-0.34926,36.156,5.3401,0.061465,-4.2844,45.561,-0.14592,250,398.91,0
7.0387e+05,2.9721e+08,-64.07,80.459,-0.34892,36.281,7.5897,0.054853,-4.5299,41.132,-0.14614,250,375.77,0
7.0392e+05,2.9722e+08,-67.663,78.994,-0.35235,36.317,9.2201,0.053317,-4.7853,36.017,-0.1445,250,351.53,0
7.0396e+05,2.9723e+08,-70.878,77.105,-0.35055,36.253,10.44,0.051568,-5.0005,30.975,-0.14147,250,321.62,0
7.0401e+05,2.9724e+08,-73.96,73.529,-0.34001,36.093,12.128,0.046878,-5.1913,27.597,-0.13734,250,325.38,0
7.0405e+05,2.9725e+08,-78.022,67.721,-0.32998,35.634,15.298,0.033397,-5.4008,22.054,-0.13092,250,299.19,0
7.0409e+05,2.9726e+08,-80.918,67.206,-0.35335,35.147,17.316,0.028716,-5.52,17.751,-0.12471,250,269.03,0
7.0414e+05,2.9727e+08,-84.12,66.716,-0.3633,34.463,18.999,0.024312,-5.6209,11.621,-0.11714,236.36,236.36,0
7.0418e+05,2.9728e+08,-87.021,65.528,-0.36535,33.732,19.691,0.024974,-5.6858,5.7132,-0.10837,204.89,204.89,0
7.0423e+05,2.9729e+08,-89.959,65.578,-0.37853,32.913,20.046,0.023955,-5.7289,0.26419,-0.098589,163.77,163.77,0
7.0427e+05,2.9731e+08,-93.165,64.515,-0.37806,31.926,20.194,0.022946,-5.7483,-4.9054,-0.088035,111,111,0
7.0432e+05,2.9732e+08,-96.106,58.238,-0.34613,30.832,21.2,0.013492,-5.7199,-8.0736,-0.07732,129.63,129.63,0
7.0436e+05,2.9733e+08,-98.517,51.875,-0.331,29.781,21.27,0.013445,-5.6578,-10.762,-0.066804,135.37,135.37,0
7.044e+05,2.9734e+08,-101.19,51.848,-0.36039,28.55,21.55,0.0111,-5.5648,-14.45,-0.056326,98.418,98.418,0
7.0445e+05,2.9735e+08,-103.76,54.961,-0.39427,27.419,20.58,0.014233,-5.474,-17.172,-0.045883,70.156,70.156,0
7.045e+05,2.9736e+08,-106.42,56.733,-0.40612,26.242,20.03,0.013508,-5.3674,-20.884,-0.035402,50.304,50.304,0
7.0454e+05,2.9737e+08,-109.18,58.825,-0.42082,25.056,18.991,0.014294,-5.2518,-23.517,-0.024927,20.811,20.811,0
7.0458e+05,2.9738e+08,-112.38,61.897,-0.43906,23.754,17.455,0.017641,-5.1178,-26.49,-0.014625,-14.734,-14.734,0
7.0463e+05,2.9739e+08,-115.7,64.462,-0.45139,22.463,16.047,0.019372,-4.9761,-28.56,-0.004614,-43.755,-43.755,0
7.0467e+05,2.974e+08,-119.18,67.403,-0.47018,21.187,14.656,0.019271,-4.8276,-30.223,0.0049622,-71.703,-71.703,0
7.0472e+05,2.9741e+08,-122.59,72.919,-0.50461,20.081,12.517,0.02415,-4.7002,-31.534,0.013936,-113.47,-113.47,0
7.0476e+05,2.9742e+08,-126.23,78.198,-0.52699,18.999,10.55,0.026804,-4.5726,-33.754,0.022634,-153.27,-153.27,0
7.0481e+05,2.9743e+08,-130.02,81.264,-0.53399,17.947,8.139,0.032177,-4.4424,-36.174,0.031246,-155.45,-155.45,0
7.0485e+05,2.9744e+08,-133.84,82.013,-0.53219,16.91,6.0976,0.034465,-4.3024,-38.342,0.03973,-158.2,-158.2,0
7.049e+05,2.9746e+08,-139.96,81.917,-0.5376,15.261,2.9414,0.038491,-5.6774,-41.971,0.052061,-171.06,-171.06,0
7.0494e+05,2.9747e+08,-144.13,82.41,-0.55286,14.112,1.307,0.036428,-6.8009,-44.154,0.059905,-197.32,-197.32,0
7.0499e+05,2.9748e+08,-147.78,81.946,-0.55586,13.033,0.080212,0.034909,-7.9394,-46.329,0.067186,-214.3,-214.3,0
7.0503e+05,2.9749e+08,-151.6,79.705,-0.55103,11.762,0.31385,0.022718,-9.1473,-47.781,0.073899,-231.58,-231.58,0
7.0508e+05,2.975e+08,-155.12,75.109,-0.5338,10.337,1.8303,0.0081798,-10.376,-49.573,0.079983,-250,-255.27,0
7.0512e+05,2.9751e+08,-157.98,68.824,-0.51561,8.8976,3.7617,-0.0042066,-11.317,-50.538,0.085394,-250,-265.1,0
7.0517e+05,2.9752e+08,-160.48,60.821,-0.48931,7.3135,5.9047,-0.01567,-12.145,-51.531,0.090144,-250,-253.68,0
7.0521e+05,2.9753e+08,-162.71,55.109,-0.48668,5.6072,7.2018,-0.018557,-12.976,-52.904,0.09443,-250,-270.98,0
7.0526e+05,2.9754e+08,-165.02,53.134,-0.50687,3.5469,8.499,-0.025284,-14.302,-56.207,0.098893,-250,-320.49,0
7.053e+05,2.9755e+08,-167.05,52.237,-0.51657,1.5373,9.511,-0.033112,-15.399,-58.516,0.10336,-250,-339.86,0
7.0535e+05,2.9756e+08,-168.83,46.903,-0.48704,-0.62372,11.064,-0.044858,-16.421,-60.734,0.10776,-250,-315.82,0
7.0539e+05,2.9757e+08,-170.25,37.728,-0.44815,-2.9174,13.259,-0.05929,-16.907,-61.551,0.11179,-250,-263.72,0
7.0544e+05,2.9758e+08,-171.44,29.145,-0.42825,-5.5361,15.053,-0.069487,-16.995,-61.519,0.1152,-250,-254.38,0
7.0548e+05,2.9759e+08,-172.39,26.689,-0.45037,-8.0136,16.791,-0.078758,-17.113,-61.838,0.11815,-250,-318.92,0
7.0552e+05,2.976e+08,-173.3,26.294,-0.46774,-10.568,17.938,-0.084719,-17.331,-62.509,0.12093,-250,-378.84,0
7.0557e+05,2.9761e+08,-174.16,25.938,-0.47175,-13.169,17.631,-0.082905,-17.814,-63.968,0.12365,-250,-410.62,0
7.0561e+05,2.9762e+08,-175.1,26.775,-0.48303,-16.13,16.989,-0.086259,-19.006,-67.409,0.12698,-250,-436.99,0
7.0566e+05,2.9763e+08,-176.08,28.697,-0.49433,-19.132,15.516,-0.086397,-19.971,-69.821,0.13062,-250,-432.73,0
7.057e+05,2.9765e+08,-177.14,25.574,-0.46851,-22.965,12.705,-0.080023,-21.212,-72.9,0.13527,-250,-383.11,0
7.0575e+05,2.9766e+08,-177.87,26.29,-0.48685,-25.635,9.1767,-0.074466,-22.052,-74.745,0.13903,-250,-384.37,0
7.0579e+05,2.9767e+08,-178.78,32.589,-0.53067,-28.23,5.3138,-0.068897,-23.005,-76.325,0.14259,-250,-432.73,0
7.0584e+05,2.9768e+08,-179.92,37.997,-0.54628,-31.008,0.98311,-0.062409,-24.352,-78.297,0.14604,-250,-443.83,0
7.0588e+05,2.9769e+08,-181.25,39.092,-0.5344,-34.176,-4.8532,-0.05251,-26.28,-81.127,0.15027,-250,-400.55,0
7.0593e+05,2.977e+08,-182.33,41.779,-0.54826,-36.51,-9.5751,-0.045686,-27.777,-82.962,0.15343,-250,-410.05,0
7.0597e+05,2.9771e+08,-183.57,45.011,-0.56051,-38.968,-15.384,-0.030914,-29.777,-85.43,0.15648,-250,-411.85,0
7.0602e+05,2.9772e+08,-184.69,46.122,-0.55804,-41.052,-21.265,-0.01931,-31.295,-86.777,0.15915,-250,-394.75,0
7.0606e+05,2.9773e+08,-185.81,47.467,-0.5635,-42.984,-27.421,-0.0064634,-32.858,-88.062,0.1614,-250,-376.02,0
7.061e+05,2.9774e+08,-186.91,48.373,-0.56512,-44.754,-33.745,0.0061875,-34.387,-89.161,0.16323,-250,-356.87,0
7.0615e+05,2.9775e+08,-187.95,47.856,-0.55932,-46.367,-40.025,0.01648,-36.018,-90.469,0.16475,-250,-309.77,0
7.062e+05,2.9776e+08,-188.98,46.227,-0.55209,-47.94,-47.084,0.031274,-37.559,-91.482,0.16589,-250,-271.92,0
7.0624e+05,2.9777e+08,-189.98,46.611,-0.56232,-49.313,-54.462,0.049838,-39.471,-93.199,0.16686,-250,-275.43,0
7.0628e+05,2.9778e+08,-190.91,48.721,-0.57827,-50.397,-61.296,0.062172,-41.367,-94.912,0.16766,-250,-283.29,0
7.0633e+05,2.9779e+08,-191.86,50.531,-0.58664,-51.287,-68.709,0.079328,-43.083,-96.181,0.16829,-250,-273.93,0
7.0637e+05,2.978e+08,-192.75,49.984,-0.57779,-51.985,-75.748,0.092984,-44.465,-96.884,0.16845,-250,-262.81,0
7.0642e+05,2.9781e+08,-193.59,49.011,-0.57163,-52.506,-82.178,0.10645,-45.919,-97.792,0.16845,-250,-252.04,0
7.0646e+05,2.9782e+08,-194.41,49.206,-0.57558,-52.813,-89.138,0.12425,-46.846,-97.781,0.16796,-231.35,-231.35,0
7.0651e+05,2.9783e+08,-195.28,49.089,-0.57813,-52.946,-95.941,0.13965,-48.07,-98.183,0.16724,-208.34,-208.34,0
7.0655e+05,2.9785e+08,-196.11,50.82,-0.59382,-52.875,-102.45,0.15488,-49.231,-98.561,0.1663,-205.01,-205.01,0
7.066e+05,2.9786e+08,-197.45,56.327,-0.62451,-52.487,-111.18,0.18018,-50.937,-98.869,0.16484,-202.29,-202.29,0
7.0664e+05,2.9787e+08,-198.52,59.542,-0.63265,-52.003,-117.56,0.19491,-52.228,-98.976,0.1634,-183.54,-183.54,0
7.0668e+05,2.9788e+08,-199.75,61.172,-0.63278,-51.288,-123.63,0.20929,-53.425,-98.638,0.16156,-159.02,-159.02,0
7.0673e+05,2.9789e+08,-200.91,62.146,-0.63248,-50.464,-128.65,0.21841,-54.042,-97.522,0.15919,-147.63,-147.63,0
7.0677e+05,2.979e+08,-202.08,62.424,-0.6312,-49.456,-133.24,0.22962,-54.066,-95.476,0.15619,-143.37,-143.37,0
7.0682e+05,2.9791e+08,-203.28,62.696,-0.63408,-48.281,-137.4,0.23985,-54.108,-93.475,0.1527,-135.38,-135.38,0
7.0686e+05,2.9792e+08,-204.54,64.175,-0.64598,-46.947,-141.43,0.25228,-54.204,-91.505,0.14885,-133.55,-133.55,0
7.0691e+05,2.9793e+08,-206.03,67.297,-0.66437,-45.328,-146.02,0.26987,-54.857,-90.025,0.14478,-130.79,-130.79,0
7.0695e+05,2.9794e+08,-207.43,67.944,-0.66069,-43.742,-149.93,0.28147,-55.736,-89.07,0.1406,-97.632,-97.632,0
7.0699e+05,2.9795e+08,-208.82,67.159,-0.65451,-42.047,-154.06,0.29507,-56.72,-88.296,0.13631,-69.566,-69.566,0
7.0704e+05,2.9796e+08,-210.2,66.563,-0.65504,-40.275,-157.46,0.30456,-57.831,-87.716,0.13193,-67.219,-67.219,0
7.0708e+05,2.9797e+08,-211.68,64.555,-0.64578,-38.237,-161.3,0.31993,-59.059,-87.16,0.12748,-57.673,-57.673,0
7.0713e+05,2.9798e+08,-213.09,61.588,-0.63696,-36.103,-164.53,0.33076,-59.838,-86.106,0.12281,-43.931,-43.931,0
7.0717e+05,2.9799e+08,-214.34,59.831,-0.63908,-34.114,-166.7,0.33603,-60.613,-85.302,0.11805,-46.689,-46.689,0
7.0722e+05,2.98e+08,-215.55,58.047,-0.63799,-32.092,-168.42,0.34143,-61.342,-84.495,0.11324,-49.554,-49.554,0
7.0726e+05,2.9801e+08,-216.84,55.197,-0.62995,-29.847,-169.52,0.34552,-61.969,-83.482,0.10838,-42.313,-42.313,0
7.0731e+05,2.9802e+08,-217.96,52.907,-0.62925,-27.814,-169.95,0.34787,-62.61,-82.728,0.10353,-48.09,-48.09,0
7.0735e+05,2.9803e+08,-219.16,50.698,-0.62695,-25.597,-169.84,0.34824,-63.135,-81.743,0.098673,-65.2,-65.2,0
7.074e+05,2.9804e+08,-220.21,48.542,-0.62477,-23.605,-169.32,0.35023,-63.41,-80.665,0.093808,-67.865,-67.865,0
7.0744e+05,2.9805e+08,-221.19,45.041,-0.61259,-21.638,-168.65,0.35123,-63.627,-79.637,0.088994,-49.203,-49.203,0
7.0748e+05,2.9807e+08,-222.17,40.94,-0.59862,-19.503,-167.73,0.34957,-63.722,-78.471,0.084271,-23.118,-23.118,0
7.0753e+05,2.9808e+08,-223.02,38.398,-0.60259,-17.573,-166.57,0.35333,-63.444,-77.063,0.079551,-23.242,-23.242,0
7.0758e+05,2.9809e+08,-223.83,36.308,-0.60281,-15.677,-165.58,0.35583,-63.59,-76.225,0.075035,-17.309,-17.309,0
7.0762e+05,2.981e+08,-224.64,32.662,-0.58963,-13.63,-164.48,0.35725,-63.718,-75.377,0.070722,10.287,10.287,0
7.0766e+05,2.9811e+08,-225.39,29.635,-0.58639,-11.607,-163.34,0.35801,-63.485,-74.2,0.0665,6.9402,6.9402,0
7.0771e+05,2.9812e+08,-226.07,28.859,-0.59551,-9.8106,-161.44,0.35518,-63.253,-73.129,0.062421,-15.792,-15.792,0
7.0775e+05,2.9813e+08,-226.75,27.804,-0.59525,-8.0042,-159.9,0.35589,-62.08,-71.017,0.058281,-19.291,-19.291,0
7.078e+05,2.9814e+08,-227.46,25.771,-0.58871,-6.0074,-157.8,0.35326,-60.536,-68.484,0.054123,-12.853,-12.853,0
7.0784e+05,2.9815e+08,-228.1,25.091,-0.59371,-4.1765,-155.64,0.35168,-58.888,-65.948,0.049979,-16.821,-16.821,0
7.0788e+05,2.9816e+08,-228.82,24.416,-0.59508,-2.136,-153.61,0.35334,-57.072,-63.205,0.045917,-1.2846,-1.2846,0
7.0793e+05,2.9817e+08,-229.54,23.43,-0.59306,-0.05026,-151.76,0.35339,-55.022,-60.264,0.041972,17.489,17.489,0
7.0798e+05,2.9818e+08,-230.29,24.073,-0.60439,2.0558,-149.3,0.34976,-53.126,-57.523,0.038145,12.583,12.583,0
7.0802e+05,2.9819e+08,-231.01,24.856,-0.60951,3.9992,-147.33,0.35279,-51.217,-54.86,0.034458,11.342,11.342,0
7.0806e+05,2.982e+08,-231.74,24.336,-0.60494,6.0125,-145.9,0.35669,-48.765,-51.675,0.030853,37.814,37.814,0
7.0811e+05,2.9821e+08,-232.42,22.111,-0.59268,8.0829,-144.34,0.35751,-46.341,-48.616,0.027346,63.204,63.204,0
7.0815e+05,2.9822e+08,-233.12,19.446,-0.58406,10.401,-142.35,0.35782,-44.065,-45.763,0.02403,79.768,79.768,0
7.082e+05,2.9823e+08,-233.74,16.485,-0.57483,12.804,-141.22,0.36364,-41.398,-42.606,0.020896,111.17,111.17,0
7.0824e+05,2.9824e+08,-234.22,12.573,-0.56209,15.032,-140.44,0.37037,-39.723,-40.604,0.018088,141.09,141.09,0
7.0828e+05,2.9825e+08,-234.68,9.5924,-0.55971,17.503,-138.8,0.36843,-38.142,-38.736,0.015614,132.35,132.35,0
7.0833e+05,2.9826e+08,-235.11,9.6035,-0.57457,19.802,-137.66,0.37361,-36.485,-36.842,0.013397,88.731,88.731,0
7.0837e+05,2.9828e+08,-235.57,8.648,-0.57168,22.361,-135.98,0.37303,-34.572,-34.712,0.011263,73.302,73.302,0
7.0842e+05,2.9829e+08,-235.95,5.3862,-0.5534,24.956,-134.25,0.37403,-32.402,-32.402,0.0093151,86.613,86.613,0
7.0846e+05,2.983e+08,-236.22,2.1768,-0.54455,27.339,-132.19,0.37415,-30.272,-30.272,0.0074746,81.488,81.488,0
7.0851e+05,2.9831e+08,-236.47,-0.17053,-0.54194,30.03,-130.63,0.38001,-27.455,-27.455,0.0057548,74.432,74.432,0
7.0855e+05,2.9832e+08,-236.63,-3.6116,-0.53055,32.76,-129.12,0.38183,-25.437,-25.437,0.0042709,70.639,70.639,0
7.0859e+05,2.9833e+08,-236.73,-5.4431,-0.53331,35.261,-127.53,0.38391,-23.915,-23.915,0.0031768,48.754,48.754,0
7.0864e+05,2.9834e+08,-236.84,-5.6316,-0.54147,37.783,-126.03,0.38628,-22.361,-22.361,0.0022399,11.31,11.31,0
7.0868e+05,2.9835e+08,-236.94,-6.5328,-0.53772,40.267,-123.96,0.38547,-21.752,-21.752,0.001607,-15.826,-15.826,0
7.0873e+05,2.9836e+08,-237.01,-7.6794,-0.53395,42.745,-121.95,0.38724,-20.497,-20.497,0.0010387,-28.215,-28.215,0
